GeneID	Pituitary_rep1	Pituitary_rep2	Pituitary_rep3	Pituitary_rep4	Pituitary_rep5	Pituitary_rep6
XP_038432610.1	0.588618	0.355118	0.527153	0.212681	0.161276	1.77159
XP_038432619.1	23.9612	17.9487	25.4644	16.2834	19.3675	18.2574
XP_038432620.1	4.66906	4.47475	6.06487	4.02778	4.44561	1.4128
XP_038432622.1	26.9663	27.3274	22.9906	14.341	11.1213	16.3556
XP_038432630.1	0.12573	0.164889	1.35438	0.221563	0.0	0.0
XP_038432631.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038432641.1	1.01218e-08	4.62893e-09	5.22808e-09	1.15565e-09	0.0	0.0
XP_038432647.1	0.431031	0.594979	0.224918	0.366408	0.597658	0.627785
XP_038432654.1	2.72088	2.40567	0.940054	1.6606	1.47633	1.80078
XP_038432657.1	1.0756	0.530514	3.25402	1.45715	0.439116	0.281794
XP_038432658.1	13.9923	13.096	13.7371	14.0813	13.4581	13.2786
XP_038432659.1	27.7993	27.8235	42.3317	27.742	30.3541	35.6505
XP_038432666.1	67.1744	56.1956	70.3312	47.6728	65.8928	61.1336
XP_038432669.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038432674.1	13.4299	7.59182	10.3754	7.69089	9.93884	11.9442
XP_038432675.1	5.026e-05	0.0	0.000276955	1.47987e-05	0.000182342	0.000109969
XP_038432677.1	0.0351607	0.124608	0.101899	0.0557095	0.384007	0.376161
XP_038432678.1	0.250862	0.231786	0.141984	0.108098	0.145364	0.135866
XP_038432680.1	0.0	0.208573	0.817599	0.0	0.0	0.0
XP_038432683.1	1.49726	1.07378	1.35649	0.743268	2.40331	1.08939
XP_038432684.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038432689.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038432692.1	7.44984	5.3209	5.75795	6.34943	4.79684	3.89175
XP_038432693.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038432696.1	0.0	0.0	0.0	0.0664937	0.0	0.0
XP_038432699.1	1.33174	0.926151	1.53081	0.593935	2.61423	0.723729
XP_038432701.1	0.268679	0.310099	0.261312	0.301541	0.535768	0.195104
XP_038432703.1	0.59967	0.205594	0.271554	0.285027	0.516545	0.278479
XP_038432704.1	0.0189837	0.00757511	0.0230424	0.00969423	0.0	0.0
XP_038432706.1	263.812	215.03	206.066	215.911	277.607	256.101
XP_038432707.1	0.00334035	0.0	0.0	0.0	0.381179	0.0
XP_038432710.1	5.86614	4.43494	3.6512	4.94338	3.27477	3.52247
XP_038432711.1	0.0557325	0.0	0.0	0.0966984	0.0	0.239885
XP_038432712.1	0.0555978	0.0	0.017268	0.0214431	0.0	0.0
XP_038432713.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038432722.1	0.0	0.0	0.290713	0.0	0.0	0.0
XP_038432724.1	38.0211	30.0415	36.9385	33.704	42.3211	32.2275
XP_038432725.1	0.436017	0.0280177	0.0	0.0	0.261709	0.0
XP_038432726.1	0.205812	0.0743914	0.198514	0.120547	0.0861375	0.0450956
XP_038432727.1	60.1641	50.4928	51.5044	50.0402	56.768	55.5652
XP_038432728.1	11.2256	6.86873	11.4026	5.61091	11.8181	6.7724
XP_038432732.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038432739.1	16.9315	12.7573	17.8624	12.1716	12.916	11.5151
XP_038432740.1	40.6712	39.8048	48.4631	39.9046	46.332	39.5139
XP_038432745.1	0.0	0.0	0.0	0.0	0.0	0.670066
XP_038432752.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038432762.1	1.70503	1.0365	1.62381	1.11962	0.676974	1.62755
XP_038432764.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038432772.1	0.869835	1.57166	1.20657	1.03773	0.609173	0.818595
XP_038432778.1	43.0903	34.2497	44.0362	35.6992	38.1271	38.5204
XP_038432779.1	1.16049	1.77162	1.1745	0.835801	0.790811	1.49838
XP_038432780.1	87.466	101.436	131.031	117.929	103.038	86.0168
XP_038432781.1	38.3033	31.9109	46.096	32.97	35.5826	37.3732
XP_038432782.1	1.95151	2.1982	4.04417	2.5069	1.65318	1.81697
XP_038432784.1	36.3898	30.5567	41.4017	26.4593	42.1854	34.8416
XP_038432789.1	0.205366	0.0	0.105792	0.0347613	0.0	0.141062
XP_038432797.1	0.0388052	0.0	0.0	0.100489	0.0	0.24521
XP_038432799.1	32.6804	36.2939	32.9747	17.2958	31.5761	15.0671
XP_038432800.1	71.938	77.667	67.6008	85.0008	84.1229	80.1171
XP_038432801.1	30.6937	32.496	37.6393	24.1692	27.5297	22.8757
XP_038432802.1	1.66813	0.350372	1.60945	0.374556	1.99276	0.746751
XP_038432803.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038432814.1	2.15962	0.844648	2.39423	1.12514	1.86057	0.0
XP_038432817.1	0.290115	0.447083	0.457003	0.194749	1.05962	0.207081
XP_038432820.1	58.4515	50.3787	56.2636	45.9917	72.2825	37.685
XP_038432821.1	0.265381	0.321005	0.487297	0.224552	0.680224	0.0
XP_038432824.1	0.937267	0.426858	1.06533	0.327435	1.53212	0.0
XP_038432830.1	0.904009	0.836457	1.98643	0.410362	0.298471	0.961796
XP_038432833.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038432841.1	67.0102	57.4927	60.9737	60.107	62.2976	64.2672
XP_038432843.1	42.1977	36.7753	42.6117	34.1256	43.1779	39.8087
XP_038432845.1	22.1553	27.6441	40.3176	30.5913	37.154	36.4589
XP_038432847.1	1.39766	3.16282	2.27798	3.08605	4.97863	1.53633
XP_038432859.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038432865.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038432873.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038432874.1	0.00350117	0.00417545	0.0185903	0.00132653	0.0	0.00829285
XP_038432875.1	0.0145577	0.00263289	0.0427271	0.0114439	0.00264872	2.90518e-07
XP_038432893.1	4.93074	3.86723	5.48484	4.03654	4.54741	4.17485
XP_038432898.1	0.147399	0.046294	0.0	0.0	0.0	0.166047
XP_038432899.1	0.228072	0.090535	0.221894	0.13387	0.228263	0.24087
XP_038432901.1	1.86932	0.611065	0.805249	1.3359	1.12756	5.2409
XP_038432903.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038432909.1	32.2554	27.6067	32.2935	26.5302	30.3069	24.5608
XP_038432912.1	0.531719	0.260732	0.829823	0.321633	0.745896	0.559896
XP_038432913.1	1.329e-08	4.98377e-09	4.82589e-09	2.80869e-09	1.59582e-08	6.50456e-08
XP_038432916.1	0.00676918	0.00810632	0.0	0.0	0.0	0.0317734
XP_038432919.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038432924.1	0.463665	0.30131	0.373058	0.260652	0.279072	0.319342
XP_038432930.1	0.366521	0.328356	1.5307	0.322551	0.819183	0.773202
XP_038432931.1	0.132419	0.157695	0.0579745	0.0249832	0.0	0.157331
XP_038432933.1	1.76804e-10	5.81744e-11	6.85429e-11	5.21715e-11	3.18712e-10	0.0
XP_038432935.1	4.09341	2.10448	2.68995	2.49715	1.58563	3.02906
XP_038432942.1	42.0311	28.9723	36.6637	29.434	33.7861	25.5452
XP_038432943.1	20.9906	15.3384	13.8419	16.2061	28.3224	12.6172
XP_038432944.1	2.98811	0.212081	0.00940111	0.120989	0.0963185	0.00871817
XP_038432954.1	50.0511	46.4749	55.4876	54.2349	52.7544	43.2378
XP_038432955.1	1.47109	1.42009	2.64138	1.22223	2.32755	1.83143
XP_038432956.1	0.0	0.0	0.000479693	0.0	0.0	0.0
XP_038432982.1	59.3582	33.2281	58.7155	32.5725	39.0427	25.7473
XP_038432983.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038433006.1	25.4908	26.8903	28.5302	27.8469	36.0363	30.9308
XP_038433010.1	6.29526	4.47805	7.20692	3.25877	3.37553	3.91612
XP_038433014.1	4.3864	2.42011	3.47447	2.98072	3.20138	3.92493
XP_038433020.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038433021.1	8.20391	6.72344	13.9249	12.8021	6.95309	5.9143
XP_038433033.1	0.0	0.0	0.213121	0.00971119	0.0	0.731115
XP_038433040.1	73.3583	69.5374	85.4682	108.212	87.9901	93.7535
XP_038433041.1	6.47506	2.25694	2.07378	3.73424	3.49537	5.34015
XP_038433046.1	0.0737542	0.12657	0.0985159	0.0489124	0.0	0.147355
XP_038433047.1	1.16246	1.86166	2.11598	2.40029	0.33764	1.27802
XP_038433048.1	1.94663	1.70485	2.27124	1.68001	0.742525	2.00855
XP_038433049.1	16.8407	14.2786	15.8428	16.5993	13.7807	18.4796
XP_038433050.1	17.6636	12.7075	18.2633	10.5203	15.5021	14.1674
XP_038433052.1	40.6285	29.9984	39.0697	34.6954	34.9674	34.4733
XP_038433053.1	4.56228	3.29708	4.38624	5.10457	5.74035	4.91691
XP_038433054.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038433063.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038433068.1	7.38824	7.70623	7.86702	6.73528	5.29705	5.48928
XP_038433069.1	2.98426	2.31323	1.68936	2.79172	2.76143	1.30426
XP_038433073.1	39.9501	29.2121	34.7485	28.2176	31.0383	26.9384
XP_038433075.1	3.28159	4.26446	4.31449	2.62397	9.05863	2.73806
XP_038433083.1	37.3299	30.7544	26.4534	25.772	33.0358	30.8543
XP_038433088.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038433096.1	32.4018	23.4221	25.8696	21.9116	27.3422	23.7734
XP_038433098.1	35.0811	35.3012	38.8008	34.3763	35.9971	26.4849
XP_038433103.1	17.641	8.37369	18.0131	6.74593	16.3877	11.2182
XP_038433108.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038433113.1	1.35632	1.28404	0.549278	0.366	0.847126	0.514676
XP_038433120.1	0.0024951	0.0	0.0	0.0	0.0	0.0
XP_038433128.1	12.2023	8.45041	14.5622	6.7355	8.8544	7.54865
XP_038433135.1	0.672604	1.19217	0.611376	0.892939	0.0	1.5489
XP_038433139.1	1.12401	0.669275	1.98428	0.0820836	2.90656	0.132497
XP_038433150.1	4.40383	3.36935	2.99664	2.70393	4.75354	2.83091
XP_038433151.1	0.171309	0.437267	1.64713	0.452143	0.250688	0.599344
XP_038433161.1	0.00392785	0.0148424	0.00535744	0.0157961	0.14085	0.0566919
XP_038433172.1	10.7927	8.89581	13.2374	8.44498	9.65801	8.18683
XP_038433174.1	7.57947	6.01557	7.76523	6.21327	5.68329	6.65125
XP_038433175.1	5.60246	5.99246	6.57071	4.23281	5.17981	5.29545
XP_038433176.1	5.176	2.04532	2.78844	1.65995	3.2484	3.10951
XP_038433180.1	0.592619	0.413421	0.380021	0.315918	0.345326	0.174862
XP_038433181.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038433204.1	4.94497	4.97801	4.61813	4.35185	3.40302	4.31527
XP_038433205.1	13.8235	7.14436	13.8429	6.85604	11.5762	8.63516
XP_038433206.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038433235.1	12.8081	6.66683	12.6561	4.74317	10.2036	6.76981
XP_038433236.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038433241.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038433246.1	29.6024	25.2777	31.7827	20.9052	26.5696	30.9708
XP_038433251.1	0.857177	0.906874	0.885529	0.669419	0.701161	0.906167
XP_038433253.1	2.32475	3.26418	3.26469	1.42488	1.08351	0.788936
XP_038433256.1	2.2671	2.06638	0.763424	2.60723	3.12181	1.57536
XP_038433260.1	0.0	0.158894	0.224257	0.192439	0.0	0.377567
XP_038433266.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038433301.1	80.8677	60.0981	68.6062	60.0832	73.4605	70.4693
XP_038433305.1	1.11707	2.47819	1.87251	0.794746	2.48763	0.339666
XP_038433309.1	4.23387	4.95339	5.75649	4.27153	5.92438	3.91891
XP_038433319.1	4.17378	3.117	3.75281	3.1977	2.35719	3.04117
XP_038433329.1	63.8397	37.3559	50.4237	32.1214	48.8588	33.1476
XP_038433330.1	9.92122	9.03597	11.539	8.40439	10.7609	11.3639
XP_038433335.1	0.0381996	0.0260521	0.0592676	0.00415906	0.0	0.0511819
XP_038433336.1	0.0	0.0	0.49558	0.0	0.0	0.0
XP_038433337.1	45.6808	9.67592	25.2354	14.7185	17.5029	16.3533
XP_038433340.1	2.43584	1.47325	3.04241	1.67196	2.13002	1.9158
XP_038433341.1	5.45653	5.11752	4.29948	2.95781	6.16351	4.63175
XP_038433342.1	24.3661	19.2386	24.3126	16.4708	23.0863	19.6232
XP_038433345.1	1.8249	1.24665	1.99899	1.30277	3.47784	1.25922
XP_038433347.1	4.02985	2.06682	3.72803	0.975629	2.9925	4.59743
XP_038433355.1	2.66185	2.34418	6.10734	2.99775	3.77716	4.70588
XP_038433364.1	20.6755	14.144	15.8873	12.0811	15.2383	14.3227
XP_038433366.1	2.30214	4.03078	2.05268	3.05038	5.57554	0.8448
XP_038433369.1	41.664	39.1272	38.7784	28.9141	31.0725	39.4687
XP_038433370.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038433381.1	25.9887	19.7152	25.2923	17.9911	24.2807	21.1504
XP_038433382.1	1.69804	1.10094	1.1331	0.881016	0.934237	1.02885
XP_038433385.1	1.81724	6.04413	5.45335	5.76823	6.2504	5.5644
XP_038433391.1	24.3202	30.9036	29.5359	28.399	23.024	30.7675
XP_038433392.1	24.1246	45.8144	23.8018	48.8166	48.4638	39.6607
XP_038433393.1	80.1248	82.7629	99.2915	90.4503	82.081	94.449
XP_038433395.1	0.437916	0.35513	1.27621e-08	1.52291	0.990226	9.69249e-06
XP_038433402.1	0.0	0.0	4.63203e-10	0.0	5.55613e-07	8.05551e-10
XP_038433406.1	3.39344	4.11278	4.02827	3.3732	4.91322	3.42473
XP_038433414.1	12.8929	15.7111	17.2989	14.0426	12.7897	21.8115
XP_038433417.1	0.150785	0.114347	0.784477	0.15601	0.279877	0.145472
XP_038433418.1	0.0138149	0.0854572	0.179786	0.0692123	0.0	0.289463
XP_038433419.1	0.525736	0.545557	1.14813	0.583132	0.255199	0.821129
XP_038433421.1	5.86782	4.38713	7.55174	4.54777	4.50785	4.23149
XP_038433426.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038433429.1	4.01538	2.84396	0.00481515	1.67888	1.48233	0.000858298
XP_038433435.1	6.98617	3.33023	6.68623	2.56939	6.7133	6.05424
XP_038433437.1	5.37155	4.02447	5.36454	3.95513	4.00919	5.68755
XP_038433438.1	28.987	30.8114	32.921	26.8502	29.586	32.2108
XP_038433440.1	28.908	33.2202	26.425	23.125	28.3856	37.0703
XP_038433443.1	9.54306	15.4309	10.6522	13.0559	7.53745	10.153
XP_038433444.1	5.97436	4.90147	7.69565	5.44814	5.50101	7.38827
XP_038433446.1	2.60391	1.37643	2.83937	1.14987	1.98079	2.73435
XP_038433452.1	143.53	187.704	133.558	146.363	173.219	200.82
XP_038433453.1	0.0536105	0.0417168	0.0207006	0.0176868	0.0419701	0.0220602
XP_038433454.1	16.1043	10.4725	16.2555	7.96698	13.9938	12.8529
XP_038433455.1	0.000473711	0.0	0.0	0.0	0.31421	0.16724
XP_038433462.1	14.6642	14.2345	15.9306	15.7717	16.2888	18.0638
XP_038433463.1	496.491	514.032	660.069	513.303	539.246	681.222
XP_038433464.1	31.2068	33.0375	31.0545	36.727	36.8945	43.1902
XP_038433465.1	0.488698	0.428661	0.301818	0.559608	0.433356	0.613725
XP_038433468.1	3.81356	2.98606	3.14214	3.90359	2.70501	3.68833
XP_038433472.1	0.508886	0.119113	0.300434	0.0741474	0.389911	0.0
XP_038433475.1	0.131271	0.112104	0.0	0.247803	0.247257	1.19429
XP_038433480.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038433484.1	1.13535	1.2217	1.08069	1.57423	1.37723	1.4193
XP_038433485.1	0.083181	0.0	0.598356	0.0	0.174577	0.0
XP_038433490.1	2.14023	0.00148013	0.00256089	0.339409	7.82949e-09	3.56053
XP_038433495.1	13.3448	10.6453	11.7473	11.0219	15.0506	14.5992
XP_038433497.1	11.7538	9.63684	14.9694	10.1439	10.4812	13.7626
XP_038433508.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038433515.1	5.44802	2.54061	6.36077	2.23229	6.14565	1.04123
XP_038433521.1	1.28028	4.88986	4.61607	5.65226	0.484409	8.43779
XP_038433535.1	11.9332	13.1921	15.0687	13.7759	11.4729	14.5205
XP_038433536.1	8.39165	6.93432	9.62651	6.88663	8.23551	8.48634
XP_038433537.1	128.997	144.958	167.924	132.402	136.038	176.584
XP_038433539.1	0.24511	0.530065	0.370578	0.59366	0.198645	0.540665
XP_038433541.1	1.20546	1.46797	0.986413	0.810344	0.832055	0.00689855
XP_038433547.1	7.81327	16.1576	18.5068	14.3225	12.052	11.9184
XP_038433549.1	19.6088	16.5352	22.4275	13.3067	18.0048	19.0639
XP_038433554.1	58.8792	51.1179	59.4498	48.5097	49.1411	51.6662
XP_038433556.1	1.88193	3.00947	2.22452	2.75087	2.25283	3.35622
XP_038433558.1	115.848	121.743	95.1261	108.207	133.248	141.901
XP_038433559.1	4.59142	3.68069	3.83585	4.67928	6.55909	5.46343
XP_038433566.1	0.00192297	0.0	0.0	0.0320364	0.0	0.0
XP_038433571.1	17.3468	11.558	14.5907	10.1657	16.5449	9.21442
XP_038433580.1	10.1443	9.27368	10.627	6.39093	8.10456	8.17624
XP_038433585.1	5.14604	5.05419	4.9444	5.04453	4.14688	3.83065
XP_038433587.1	9.00288	5.81962	10.188	5.31756	9.25398	2.34018
XP_038433589.1	163.19	181.17	206.515	213.494	206.942	208.305
XP_038433590.1	0.454232	0.0	1.40137	0.0	0.0	0.0
XP_038433595.1	0.605892	0.66122	1.40385	1.02222	0.809841	1.8265
XP_038433600.1	5.88813	7.89389	8.02143	8.41658	5.1732	7.41816
XP_038433605.1	8.28958	7.48046	9.95067	7.55284	9.60008	7.67212
XP_038433608.1	1.17109e-07	0.0	1.82031e-09	0.0	0.00720276	0.0
XP_038433616.1	0.160438	7.67088e-10	9.38165e-10	0.0	6.21273e-06	0.00815015
XP_038433627.1	7.19346	3.95308	3.11445	3.60928	4.37573	3.08815
XP_038433628.1	21.9772	26.7908	34.297	23.5797	28.619	16.334
XP_038433629.1	0.776458	0.813444	0.0	0.1997	0.271565	0.823155
XP_038433632.1	0.39368	0.0	0.071385	0.0	0.605637	0.429014
XP_038433636.1	12.8105	10.5522	6.15982	7.99898	13.1532	12.0969
XP_038433640.1	0.65722	0.791665	0.158284	0.131763	0.42287	0.883504
XP_038433644.1	1.21621	1.92847	2.18764	1.84771	1.94	2.22446
XP_038433645.1	1.11948	0.999906	0.896001	0.475516	1.49004	1.8563
XP_038433647.1	22.3686	19.5167	21.8228	15.4465	23.1728	21.4385
XP_038433651.1	4.68452	7.10927	4.96288	4.99339	6.25944	4.70688
XP_038433652.1	62.8907	66.5619	64.4891	66.7046	58.3077	66.5441
XP_038433654.1	0.227531	0.237796	0.146189	0.308566	0.136189	0.280502
XP_038433655.1	0.411518	0.235951	0.400982	0.309205	0.823722	0.48139
XP_038433657.1	85.0134	125.652	99.363	86.7091	97.1487	124.29
XP_038433659.1	0.15426	0.0318815	0.045108	0.0382336	0.120251	0.21103
XP_038433660.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038433663.1	2.61244	3.26181	2.91854	2.03868	3.63259	2.15318
XP_038433664.1	1.04679	0.813008	0.900867	0.59647	0.956335	0.615327
XP_038433665.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038433666.1	0.0304815	0.00455258	0.0	0.0145056	0.0171539	0.627725
XP_038433667.1	0.170219	0.291525	0.179117	0.617243	0.218694	0.474191
XP_038433668.1	0.0	0.0	0.00803052	0.0035852	0.0	0.0
XP_038433669.1	0.0	0.0	0.164776	0.0	2.15284e-10	0.319988
XP_038433672.1	0.0	0.0	0.0139487	0.00583922	0.0	0.0356196
XP_038433673.1	15.778	12.1567	11.2225	9.80569	14.8898	10.5387
XP_038433676.1	30.9112	25.9314	26.305	30.9606	40.5692	34.8879
XP_038433681.1	53.3273	58.2828	63.0743	58.4623	57.3577	66.2282
XP_038433682.1	1.32372e-10	0.0	0.0110759	0.0	3.8584e-07	0.0
XP_038433691.1	4.92893	5.39663	4.81433	4.09063	6.28148	4.20314
XP_038433697.1	0.242197	0.328705	0.533711	0.584	0.172639	0.648491
XP_038433701.1	4.76271	6.60601	1.10894	8.16229	3.24607	7.97251
XP_038433706.1	0.38156	0.0943397	0.0932511	0.117011	0.118341	0.10589
XP_038433709.1	24.0486	23.2	22.5264	26.4304	22.7518	22.5609
XP_038433710.1	78.4945	90.136	107.393	99.7362	77.554	84.464
XP_038433711.1	0.0984257	0.0858768	0.0165632	0.0482774	0.080443	0.0836666
XP_038433713.1	16.6734	14.5774	19.0191	14.1558	15.0801	14.1578
XP_038433716.1	0.918838	1.76498	1.14398	1.8161	1.30101	0.859542
XP_038433717.1	25.9244	29.2724	28.5961	30.7848	23.0359	25.1573
XP_038433721.1	29.3161	34.9943	24.3852	35.6248	27.6934	31.4868
XP_038433723.1	39.8644	43.3988	53.6153	36.4685	35.7278	47.242
XP_038433744.1	0.198955	0.197187	0.147647	0.0710671	0.205348	0.0
XP_038433749.1	362.497	390.463	308.863	400.465	387.944	418.376
XP_038433752.1	61.4355	58.6867	46.5941	59.7319	63.7203	66.0435
XP_038433753.1	0.0	0.00652311	0.0098743	0.0041722	0.0735708	0.0
XP_038433754.1	0.0	0.0	0.056099	0.0	0.0	0.0
XP_038433761.1	0.0	0.0	0.0239065	0.0	0.0566531	0.0
XP_038433762.1	0.0682448	0.032963	0.0942108	0.0263831	0.0329291	0.0681301
XP_038433763.1	0.0	0.00773403	0.0	0.00494981	0.0	0.0
XP_038433764.1	0.0112961	0.0	0.0	0.0	0.0	0.0
XP_038433767.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038433768.1	29.0175	22.4277	25.7281	27.8804	27.7242	33.4297
XP_038433771.1	25.6638	13.5035	31.827	9.90095	28.8357	24.2092
XP_038433776.1	381.538	284.165	374.003	318.14	403.197	363.445
XP_038433777.1	0.224713	0.302471	0.18557	0.284242	0.247732	0.311831
XP_038433778.1	0.409043	0.396677	0.241276	0.348619	0.391234	0.366364
XP_038433779.1	89.8922	86.5281	97.7637	88.3336	94.4522	101.272
XP_038433781.1	6.10014	9.68371	5.19092	7.57714	5.55054	11.0163
XP_038433785.1	0.115578	0.136774	0.274428	0.135283	0.26188	0.328486
XP_038433786.1	0.148595	0.169679	0.380507	0.578611	0.0	0.133849
XP_038433792.1	0.0543194	0.0275537	0.0370624	0.0236548	0.0635272	0.0501917
XP_038433794.1	0.0	0.0	0.0	0.0282283	0.289636	0.0
XP_038433797.1	0.396734	0.220197	0.170426	0.130328	0.0876592	0.370002
XP_038433808.1	1.21354	0.664881	0.633259	0.73334	3.15435	1.13534
XP_038433811.1	48.813	25.7168	28.9694	22.4566	86.3679	62.5958
XP_038433814.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038433815.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038433817.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038433818.1	20.5034	18.1777	20.8208	18.2252	20.5331	20.9834
XP_038433819.1	31.7574	32.6899	29.483	30.3809	28.927	30.0793
XP_038433820.1	0.678193	0.463445	0.707889	0.406081	0.519952	0.576627
XP_038433822.1	2.57169	2.31503	2.32173	2.26362	3.84821	2.56732
XP_038433823.1	0.0585988	0.0	0.0	0.0	0.0	0.0900017
XP_038433824.1	19.4875	15.1365	21.3948	16.8112	14.7831	14.2434
XP_038433826.1	0.726964	0.690692	1.1133	0.496018	0.802189	0.533001
XP_038433827.1	0.029388	0.0379903	0.0652959	0.0167294	0.0220479	0.046346
XP_038433828.1	44.0993	41.2057	111.653	39.4117	50.3312	49.3342
XP_038433829.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038433831.1	0.0126549	0.0	0.0	0.0	0.0	0.0
XP_038433832.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038433833.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038433834.1	0.0	0.0639621	0.0	0.0694391	0.0	0.0
XP_038433835.1	0.581025	0.671479	0.650408	0.88315	0.251013	0.468261
XP_038433837.1	0.0	0.017753	0.0	0.0	0.0	0.0
XP_038433838.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038433839.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038433840.1	0.0	0.0	0.0189814	0.0	0.0	0.0
XP_038433841.1	0.702279	0.717536	1.69821	0.367307	0.467707	0.567777
XP_038433842.1	0.0335268	0.0269764	0.0941664	0.00897373	0.0553944	0.0
XP_038433843.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038433844.1	0.0336628	0.0553124	0.0	0.0416917	0.0	0.0
XP_038433845.1	0.225111	0.18646	0.323071	0.296422	0.0631747	0.0651721
XP_038433846.1	1.96676	3.80535	2.22176	4.54033	3.09886	2.96107
XP_038433847.1	7.12612	6.6647	6.05249	4.63262	7.17403	5.95096
XP_038433848.1	0.703666	0.51777	0.670784	0.585366	0.728867	0.496748
XP_038433850.1	1.34383	0.946543	1.34937	1.31633	0.489453	0.67534
XP_038433851.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038433852.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038433853.1	0.129126	0.139134	0.199996	0.0791516	0.406524	0.121289
XP_038433854.1	2.97055	2.16351	2.64954	2.0577	2.65789	1.69759
XP_038433855.1	0.797575	0.664056	1.11221	0.976855	0.477231	0.897292
XP_038433856.1	0.0772963	0.108787	0.295637	0.0431302	0.0632189	0.098941
XP_038433857.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038433858.1	0.0292668	0.0468462	0.018152	0.0301357	0.0440043	0.0914176
XP_038433859.1	0.00613472	0.0	0.0	0.00469699	0.0	0.0
XP_038433860.1	0.451071	0.0	0.263914	0.521545	0.0	0.0
XP_038433862.1	12.5698	12.3026	12.6279	10.8431	18.565	11.2677
XP_038433865.1	0.0964427	0.0548981	0.0165432	0.0140136	0.0206632	0.0216424
XP_038433866.1	0.314201	0.245086	0.909246	0.250333	0.301851	0.102416
XP_038433867.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038433868.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038433870.1	1.34155	1.22169	2.36828	0.97028	1.06384	1.70546
XP_038433872.1	0.0142622	0.0	0.0	0.0890733	0.0	0.0
XP_038433873.1	0.0175394	0.0	0.0162151	0.0337831	0.0	0.0
XP_038433874.1	1.33975	0.209357	0.280069	0.58136	0.622094	0.990207
XP_038433875.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038433879.1	1.6341	1.99837	1.76827	2.28624	1.86601	2.20808
XP_038433881.1	3.81721	3.27928	3.51306	3.35612	4.28069	4.0518
XP_038433883.1	0.0	0.0	0.0	0.0	0.0606703	0.0
XP_038433884.1	2.68576	2.40517	2.36913	2.38692	2.76148	2.78351
XP_038433885.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038433887.1	1.34652	0.892227	1.94855	1.23156	2.93389	2.97883
XP_038433888.1	0.0	3.05045e-09	0.0	3.6633e-10	6.80114e-08	7.60354e-08
XP_038433890.1	0.66831	0.348015	0.0	0.320874	1.97906	1.33491
XP_038433891.1	8.04235	9.8631	3.94139	9.53585	4.10294	9.68537
XP_038433893.1	4.68536	8.32415	8.22663	8.39595	7.74733	5.26561
XP_038433895.1	0.133804	4.25774e-09	9.97381e-10	0.0	0.0	0.0
XP_038433896.1	0.056486	0.0850716	0.0	0.0991854	0.126815	0.65407
