GeneID	Liver_rep1	Liver_rep2	Liver_rep3	Liver_rep4	Liver_rep5	Liver_rep6
XP_063140470.1	0.444871	0.443108	0.50226	0.712937	0.805518	0.703479
XP_063140509.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063140537.1	0.0295908	0.0	0.0	0.152868	0.0	2.22059e-09
XP_063140573.1	5.85078e-11	5.79358e-08	0.0	0.000488156	0.0	0.0
XP_063140586.1	0.42283	0.553857	0.439361	0.287972	0.531409	0.52832
XP_063140609.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063140610.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063140612.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063140616.1	0.0	0.076798	0.00136485	0.0	0.0	0.0
XP_063140619.1	0.035482	0.187965	0.0246519	0.0	0.0728437	0.143795
XP_063140632.1	2.06521	1.66574	1.96892	0.884544	2.58284	3.12781
XP_063140649.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063140650.1	1.38502	1.15001	1.11151	1.09838	1.3655	1.12078
XP_063140655.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063140665.1	0.291734	0.140456	0.14324	0.15164	0.303407	0.276673
XP_063140673.1	0.0286432	0.0	0.0	0.00923247	0.0	0.0
XP_063140674.1	0.963173	0.943615	2.07364	0.599362	2.43139	2.97534
XP_063140681.1	0.486962	0.525772	0.989476	0.888396	1.25443	1.00688
XP_063140682.1	0.0	0.0	0.0	0.0037132	0.0	0.0
XP_063140701.1	0.0290578	0.174049	0.161992	0.303307	0.175866	0.094844
XP_063140702.1	5.77463	4.24684	7.04507	6.21322	3.70913	5.08782
XP_063140732.1	0.651645	0.265904	1.0343	0.415462	0.217663	0.711248
XP_063140755.1	5.27522e-09	0.0	0.0	1.9311e-07	0.0	0.0
XP_063140781.1	0.0	0.0	0.000631663	7.90835e-07	0.0	5.08208e-05
XP_063140803.1	0.0	0.0	5.22456e-10	0.0599044	5.9512e-09	0.0
XP_063140819.1	4.10203	4.20945	5.02579	4.27646	5.09382	8.07882
XP_063140821.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063140865.1	2.06341	1.80792	1.06993	2.08716	1.66656	2.13557
XP_063140866.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063140867.1	0.522784	1.08024	0.755893	0.292158	0.635314	0.852511
XP_063140868.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063140870.1	0.0233174	0.0	0.0	0.0	0.0	0.0
XP_063140872.1	0.0173716	0.00985262	0.0352897	0.0411169	0.0330865	0.0506282
XP_063140875.1	0.0188198	0.0379581	0.0	0.0154568	0.0	0.0627975
XP_063140876.1	0.0	0.0358805	0.0293288	0.0365678	0.0	0.0
XP_063140877.1	0.608274	0.643708	0.683082	0.751718	0.62087	1.18504
XP_063140878.1	0.0	0.0541515	0.0	0.0899095	0.0	0.0
XP_063140880.1	0.118324	0.105522	0.138679	0.0902099	0.141838	0.161609
XP_063140881.1	0.0151813	0.0	0.0915483	0.0	0.0	0.0
XP_063140882.1	0.0	0.0	0.0	0.0	0.0	0.0217155
XP_063140884.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063140885.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063140892.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063140893.1	0.272097	0.580462	0.528843	0.420483	0.538867	0.825634
XP_063140896.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063140898.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063140903.1	0.0	0.0272615	0.0	0.0846741	0.0101594	0.0
XP_063140905.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063140906.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063140927.1	0.0	0.0	0.0124927	0.0	0.0194683	0.0144155
XP_063140928.1	0.0	0.163295	0.165012	0.0	0.0	0.0
XP_063140929.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063140930.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063140931.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063140932.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063140933.1	0.0	0.0	0.0	0.0	0.00540921	0.0
XP_063140934.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063140935.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063140936.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063140937.1	0.0	0.0	0.00716697	0.0	0.0	0.00807856
XP_063140938.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063140939.1	0.0	0.0340202	0.0	0.0	0.0	0.0
XP_063140944.1	0.745471	0.900051	0.856799	0.422397	0.462098	0.69355
XP_063140945.1	0.0410811	0.274797	0.187282	0.312152	0.031063	0.346517
XP_063140948.1	0.120333	0.0700736	0.0523988	0.139133	0.142954	0.0595134
XP_063140949.1	8.21712	6.38051	4.98534	3.29372	9.35226	2.78544
XP_063140950.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063140951.1	0.0	0.0	0.0	0.0	0.0	0.00714138
XP_063140963.1	3.50648e-05	0.0	1.25412e-06	3.12191e-06	6.38089e-06	0.000108797
XP_063141012.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141016.1	0.191034	0.53807	0.378361	0.258948	0.111904	0.408614
XP_063141017.1	0.0234726	0.00671917	0.00475085	0.00880368	0.0126772	0.0110704
XP_063141018.1	2.06301e-06	1.04774e-06	3.52176e-06	2.54874e-06	2.2169e-06	9.7611e-07
XP_063141038.1	0.0127179	0.00979468	0.0540972	0.0388986	0.0	0.0351632
XP_063141040.1	0.318777	0.295599	0.252787	0.352789	0.255565	0.230187
XP_063141041.1	2.46808	2.23678	2.48638	2.09634	1.93443	2.9151
XP_063141051.1	0.0564221	0.0651252	0.0532516	0.0641632	0.0606524	0.104959
XP_063141052.1	1.60708	1.78135	2.03536	1.90304	2.12695	2.31635
XP_063141055.1	0.0660943	0.119334	0.162521	0.0827233	0.0519727	0.115884
XP_063141056.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141058.1	0.0107327	0.0669931	0.0703162	0.0437818	0.0282971	0.1201
XP_063141077.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141082.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141110.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141117.1	0.0719467	0.206859	0.235977	0.134572	0.108976	0.164601
XP_063141165.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141167.1	0.0585796	0.0474647	0.0845191	0.0744951	0.045444	0.0548245
XP_063141172.1	0.135071	0.210703	0.1697	0.188296	0.127553	0.434541
XP_063141179.1	0.0378564	0.0	6.52483e-06	0.0	0.0	2.18593e-06
XP_063141196.1	0.0214717	0.0800154	0.0329759	0.0292741	0.0166491	0.0323139
XP_063141198.1	0.0616916	0.132004	0.0604107	0.0	0.0700935	0.0521233
XP_063141199.1	0.00382696	0.0147116	0.00745725	0.042593	0.00604145	0.0
XP_063141202.1	0.0420678	0.0452137	0.0277488	0.0262152	0.0641541	0.0544114
XP_063141211.1	0.0	0.0	0.0	0.0	0.0147096	0.0
XP_063141212.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141213.1	0.197704	0.0	0.0	0.0	0.0	0.0
XP_063141214.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141215.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141217.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141218.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141220.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141221.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141222.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141223.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141224.1	0.0409049	0.0	0.0	0.0	0.0	0.0
XP_063141227.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141228.1	0.151852	0.275976	0.150985	0.398767	0.126987	0.27408
XP_063141229.1	0.0	0.0	0.0132591	0.0	0.0	0.0
XP_063141230.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141231.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141232.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141233.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141235.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141236.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141237.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141239.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141240.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141241.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141242.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141243.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141244.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141245.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141246.1	0.0381653	0.0325557	0.0	0.0	0.0	0.0
XP_063141247.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141248.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141249.1	460.154	487.472	428.027	377.585	484.495	436.724
XP_063141250.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141251.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141253.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141254.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141255.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141256.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141257.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141258.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141259.1	0.0560782	0.0739348	0.143884	0.0903538	0.100765	0.176362
XP_063141260.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141261.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141262.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141263.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141265.1	0.0347648	0.341854	0.396257	0.402697	0.0	0.575793
XP_063141267.1	0.052805	0.0539039	0.0424989	0.0768723	0.0613595	0.0
XP_063141268.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141270.1	0.774632	1.82349	3.06069	1.58908	1.27503	2.72453
XP_063141271.1	0.793705	0.116547	0.0	0.320276	0.208383	0.24051
XP_063141273.1	1.8969	2.17663	0.113455	1.75043	0.125256	0.025876
XP_063141274.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141278.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141279.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141280.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141281.1	1.53568	1.48689	1.08472	1.49176	1.50779	1.58625
XP_063141283.1	0.0305774	0.010237	0.0437247	0.0268582	0.0462559	0.0253814
XP_063141285.1	0.0	0.0	0.679757	0.0	0.0	0.0
XP_063141286.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141287.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141289.1	0.00808377	0.0146442	0.0	0.0	0.037512	0.0469517
XP_063141290.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141291.1	0.0246689	0.147371	0.133303	0.136509	0.0289633	0.0317115
XP_063141292.1	0.0660568	0.19533	0.103043	0.272144	0.105583	0.325683
XP_063141293.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141294.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141295.1	0.0218022	0.0	0.0	0.178058	0.0614185	0.0704056
XP_063141296.1	7.66888	9.30926	13.5211	13.0691	9.75697	13.0907
XP_063141297.1	0.00998326	0.0	0.0	0.0	0.0155155	0.0
XP_063141299.1	0.0103301	0.00887033	0.0333983	0.00774544	0.011163	0.0
XP_063141300.1	0.0744978	0.15222	0.0124502	0.411415	0.227911	0.0
XP_063141301.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141304.1	0.585958	0.804426	0.458067	0.621898	0.719007	0.464077
XP_063141308.1	0.0995379	0.177437	0.0803781	0.346568	0.0674086	0.0761405
XP_063141309.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141311.1	0.0752748	0.0686346	0.0898438	0.15612	0.0375443	0.115176
XP_063141316.1	0.013496	0.0	0.0	0.0	0.0	0.0
XP_063141317.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141343.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141355.1	0.0337981	0.113652	0.0818152	0.187321	0.0160053	0.0994372
XP_063141356.1	0.49271	0.0	0.251756	0.20518	0.107181	0.416091
XP_063141377.1	0.142595	0.160146	0.124167	0.183702	0.206556	0.176173
XP_063141384.1	0.0	0.0	0.0	0.0	0.0	0.0256781
XP_063141385.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141386.1	1.19496	1.21872	0.670103	1.25009	0.60409	0.68449
XP_063141387.1	1.27003	1.75023	1.12749	1.51713	1.45038	1.4404
XP_063141392.1	0.00700325	0.0	0.0	0.0	0.0	0.0
XP_063141393.1	0.0473801	0.0587105	0.0674091	0.0462401	0.0428128	0.0568393
XP_063141397.1	0.245175	0.438208	0.4061	0.469805	0.24435	0.667301
XP_063141398.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141399.1	0.0495697	0.0861954	0.0649905	0.0610015	0.0681189	0.0829701
XP_063141422.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141458.1	0.224713	0.0849725	0.0896615	0.0411913	0.0422241	0.257817
XP_063141466.1	9.25564e-09	5.39158e-06	2.12876e-07	2.36648e-05	0.000709356	1.51078e-06
XP_063141469.1	1.85089	1.77107	1.67435	1.35314	3.34654	2.17961
XP_063141472.1	0.0	0.0	2.0907	0.0	1.74211	2.08091
XP_063141491.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141503.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141531.1	0.506624	0.657712	0.542305	0.655202	0.522955	0.355855
XP_063141533.1	0.0	0.0	5.94099e-11	0.0	1.71697e-10	0.0
XP_063141551.1	0.0	0.121482	0.0	4.18948e-09	0.0	0.0
XP_063141552.1	0.0	0.0	5.9303e-09	0.0	0.0	0.0
XP_063141587.1	1.33275	0.7593	1.84731	0.810725	1.79045	1.55074
XP_063141596.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141633.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141638.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141640.1	0.313018	0.252346	0.274621	0.0562749	0.332231	0.200747
XP_063141647.1	0.300456	0.225721	0.0568582	0.235083	0.388127	0.153429
XP_063141662.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141669.1	5.56234	3.92809	7.99281	2.9744	2.75121	6.48694
XP_063141674.1	0.0	1.41898e-06	0.0	3.93958e-06	0.0	0.0
XP_063141690.1	2.77434e-06	7.64788e-09	3.93835e-06	8.60262e-09	0.000656872	1.02138e-05
XP_063141720.1	3.02397	2.58828	2.71063	2.01839	2.43	2.4104
XP_063141723.1	2.15143	3.1321	1.39008	2.94233	2.70752	2.31009
XP_063141749.1	0.895194	2.33069	2.66718	1.4233	1.42071	1.15534
XP_063141757.1	0.0249251	0.0154745	0.0188109	0.0080345	0.0188711	0.019678
XP_063141786.1	0.171174	0.299624	0.0149446	0.307213	0.0877098	0.173519
XP_063141804.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141838.1	4.51016	3.97244	3.0273	1.2989	3.36732	4.16679
XP_063141843.1	0.0	0.0	0.0806523	0.210187	0.0	0.0
XP_063141883.1	0.135888	0.166279	0.126688	0.160928	0.164787	0.101572
XP_063141890.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141916.1	0.18025	0.362232	0.0	0.048578	0.051287	0.115917
XP_063141931.1	0.0586504	0.078586	0.0546149	0.0	0.103807	0.192312
XP_063141941.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063141950.1	0.643666	0.779468	0.709706	0.804309	0.847164	0.837867
XP_063141974.1	1.61245	0.0	0.202601	0.0	0.417064	0.301781
XP_063142007.1	0.0661487	0.0	0.0259707	0.0	0.0	0.137049
XP_063142027.1	0.317247	0.400603	0.393997	0.000313052	0.185754	0.259764
XP_063142043.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063142056.1	0.264978	0.219162	0.0	0.251793	0.308245	0.202719
XP_063142060.1	0.500509	1.16075	0.259187	0.0	0.000719606	0.481016
XP_063142070.1	0.353229	1.16899e-06	0.000123617	0.0106423	1.1815e-09	8.08683e-06
XP_063142105.1	0.0	1.49089e-09	0.0	0.0	0.0	0.0
XP_063142123.1	0.568759	0.283657	0.527304	0.12423	0.890806	0.530983
XP_063142135.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063142147.1	0.227435	0.0	0.400296	0.255941	0.238756	0.329318
XP_063142154.1	0.239478	0.0	0.0	0.0	0.0	0.0
XP_063142162.1	0.0	0.0	0.0	0.0	0.0	0.0503919
XP_063142171.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063142223.1	0.000272014	0.0797689	0.0	0.0128282	0.0	0.0
XP_063142300.1	0.0663392	0.0707408	0.218874	0.14714	0.193194	0.163169
XP_063142306.1	1.15861	0.794114	1.3358	2.0131e-06	2.04943	1.18285
XP_063142308.1	0.160397	0.00078983	0.0	0.0365283	0.368558	0.238713
XP_063142318.1	5.1025	3.0167	3.67844	4.4028	3.91542	4.2436
XP_063142324.1	0.0	0.000754811	1.85587e-06	5.76186e-07	0.0	0.452766
XP_063142351.1	0.00139745	0.532176	0.0	0.0927142	0.54131	0.0
XP_063142354.1	4.05228	2.57834	2.59735	1.77682	5.87399	4.76102
XP_063142356.1	0.284073	0.33129	0.292221	0.433248	0.339647	0.229178
XP_063142375.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063142377.1	0.0	0.0	0.0	0.0	4.1099e-05	0.155717
XP_063142428.1	3.2506	3.71493	4.23645	4.77871	4.00472	6.70046
XP_063142432.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063142435.1	2.66447	2.43572	2.76797	1.61625	2.48114	3.25834
XP_063142444.1	1.69518	2.39711	1.46116	1.94833	2.05271	2.31457
XP_063142475.1	4.87364e-10	2.47472e-10	1.63274e-09	1.55155e-09	3.9541e-10	1.36073e-10
XP_063142482.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063142549.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063142583.1	0.583536	1.48027	0.501015	0.0	0.533066	0.589297
XP_063142593.1	1.59762	2.33711	1.45823	1.69463	1.20043	2.48488
XP_063142649.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063142718.1	0.551122	1.1923	0.820668	0.394237	0.436591	0.769714
XP_063142724.1	0.32409	0.250383	0.413809	0.379669	0.416067	0.404523
XP_063142728.1	8.9776	7.70524	22.4515	6.08371	55.8618	9.07806
XP_063142735.1	17.7734	21.3438	41.525	16.8535	28.8515	28.8281
XP_063142737.1	1.04103	0.833118	1.3146	0.720479	1.11978	1.03803
XP_063142739.1	0.440354	0.0	0.0	0.0	0.188352	0.0
XP_063142750.1	0.0	0.0	0.0	0.0	3.94224e-06	2.06483e-06
XP_063142759.1	0.0	0.0101242	0.0432338	0.0398421	0.0	0.0
XP_063142760.1	0.0143009	0.0	0.0	0.0345885	0.0	0.0304894
XP_063142768.1	0.0921647	0.186777	0.142127	0.139338	0.214285	0.254837
XP_063142790.1	47.3761	40.1088	26.2051	50.4943	54.5604	43.8694
XP_063142792.1	0.04822	0.0730052	0.0	0.0	0.0	0.0
XP_063142794.1	24.5255	25.4164	37.7094	30.4873	37.8819	36.4514
XP_063142796.1	6.43854	6.51805	6.74484	6.28217	5.78824	5.26361
XP_063142815.1	0.480746	0.504761	0.856587	0.950404	3.43969e-05	0.822507
XP_063142824.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063142836.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063142864.1	0.127044	0.0839484	4.68881e-09	0.00115621	0.0	3.70204e-05
XP_063142866.1	0.295256	0.205607	0.29732	0.413855	0.430547	0.289565
XP_063142869.1	30.7175	28.7609	40.7859	27.9297	30.2941	41.2787
XP_063142882.1	0.0125277	0.0240252	0.036711	0.0426614	0.0234105	0.0713223
XP_063142883.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063142885.1	0.0613797	0.0609044	0.0583422	0.0437284	0.0925577	0.0689506
XP_063142890.1	0.554147	0.487142	0.611479	0.424848	0.645066	0.625965
XP_063142891.1	0.457737	0.439098	0.117148	0.599362	0.171195	0.684604
XP_063142893.1	0.0	0.0	0.32082	0.0	0.0	0.0
XP_063142895.1	0.0	0.0	0.0	0.0	0.0210892	0.0200345
XP_063142899.1	1.34165	1.48422	0.758959	0.657407	1.04036	1.01231
XP_063142906.1	0.0	0.0409093	0.146755	0.115271	0.0627514	0.145407
XP_063142920.1	0.21755	0.0974895	0.119822	0.335446	0.0861787	0.270374
XP_063142922.1	0.0632678	0.0724181	0.0304482	0.0476079	0.0527014	0.029645
XP_063142930.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063142932.1	0.0166315	0.0	0.0	0.0	0.00314502	0.0
XP_063142933.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063142937.1	0.0104176	0.0506688	0.0347967	0.0340772	0.0315178	0.0721563
XP_063142941.1	0.0	0.0	0.0	0.0	0.0158129	0.0
XP_063142942.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063142943.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063142944.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063142947.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063142948.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063142952.1	0.00709675	0.0	0.0115185	0.00954063	0.0214571	0.0297543
XP_063142956.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063142958.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063142959.1	0.027693	0.0193127	0.0130963	0.0814374	0.0	0.00751916
XP_063142960.1	0.0230322	0.023418	0.0169081	0.00748867	0.0184107	0.0241814
XP_063142963.1	0.0836791	0.0	0.042084	0.0430362	0.0	0.0599476
XP_063142968.1	0.138103	0.127798	0.162494	0.0778666	0.197907	0.0981735
XP_063142971.1	0.0506928	0.0678804	0.0	0.0	0.0400922	0.0
XP_063142978.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063142980.1	0.00475688	0.0171578	0.00967955	0.0364543	0.00299462	0.00542261
XP_063142981.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063142982.1	0.450364	0.651274	0.901693	0.406215	0.381244	0.347955
XP_063142984.1	0.126326	0.101268	0.120739	0.124367	0.0430009	0.0937588
XP_063142987.1	1.07919	2.13886	1.83977	1.44041	0.626475	1.88692
XP_063142989.1	8.23131e-07	2.84017e-06	1.81538e-06	0.0	1.01985e-06	2.91846e-06
XP_063142999.1	0.075361	0.0	0.0	0.0	0.0316285	0.0
XP_063143009.1	0.111291	0.153804	0.456644	0.148957	0.329848	0.30126
XP_063143011.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063143012.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063143015.1	0.721447	0.618939	1.39559	0.669587	1.2949	1.19163
XP_063143016.1	0.0	0.0	0.0	0.0	0.0032405	0.0
XP_063143030.1	1.25259	0.842183	1.22367	1.05897	1.02931	0.946143
XP_063143033.1	0.0111158	0.0183781	0.00647381	0.0265709	0.00945964	0.0384315
XP_063143035.1	0.141157	0.133071	0.105448	0.108076	0.120718	0.164283
XP_063143037.1	0.00769653	0.0	0.0167966	0.0	0.0303873	0.02956
XP_063143039.1	0.0	0.0	0.0	0.0	0.0	0.0165512
XP_063143042.1	0.0101904	2.06483e-10	2.14367e-07	4.5942e-09	0.0	0.0
XP_063143044.1	0.100959	0.0332795	0.131332	0.0301268	0.105074	0.0554463
XP_063143045.1	0.0124313	0.0415855	0.00589861	0.0217998	0.0219391	0.0342975
XP_063143053.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063143056.1	0.0680179	0.0	0.0	0.0	0.0	0.146589
XP_063143059.1	0.0374144	0.0295959	0.0427358	0.0335526	0.0355175	0.0549001
XP_063143061.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063143062.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063143065.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063143066.1	0.23401	0.0	0.073048	0.0	0.106116	0.0779833
XP_063143067.1	0.0137401	0.0557757	0.102775	0.0	0.0103889	0.023498
XP_063143068.1	1.36755	1.18097	0.968132	1.09007	0.909403	0.909623
XP_063143071.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063143076.1	0.147435	0.213007	0.159568	0.22647	0.140276	0.287056
XP_063143077.1	1.65951	1.60721	0.891556	1.07679	0.937818	1.77968
XP_063143079.1	1.01957	1.19643	0.917063	1.00758	0.908662	0.987533
XP_063143080.1	0.0831902	0.0295072	0.0512153	0.0447113	0.0926902	0.0946432
XP_063143081.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063143085.1	0.0	0.0	0.0	0.0	0.0	0.0594011
XP_063143086.1	0.233974	0.142117	0.121186	0.187344	0.123846	0.0993273
XP_063143093.1	0.166031	0.107998	0.0	0.0	0.0904684	0.275514
XP_063143098.1	1.4337	1.62997	1.77599	1.16245	1.51713	2.24325
XP_063143100.1	6.01171e-09	1.04604e-08	6.38683	9.62782	0.178178	0.59086
XP_063143107.1	1.53253	1.23382	1.25223	1.76185	1.41219	1.2619
XP_063143122.1	2.19027e-08	0.122539	0.00850799	0.0	0.0667747	0.0
XP_063143129.1	0.0164855	0.0	0.0	0.100647	0.0358016	0.0
XP_063143131.1	0.328001	0.0	0.00219734	1.10995	0.192963	0.634128
XP_063143154.1	0.0	0.0	0.0	0.0	0.0	0.0195368
XP_063143178.1	2.04017	1.94274	2.39791	2.69748	2.9614	3.46461
XP_063143187.1	0.133309	0.0	0.0	0.0	0.0	0.0
XP_063143193.1	0.0854339	0.0686332	0.00449845	0.0	0.14727	0.166842
XP_063143199.1	0.169392	0.0	0.00982217	0.0	0.135003	0.0
XP_063143214.1	0.0	0.0	0.0	0.0	0.0	0.120505
XP_063143222.1	0.044939	0.0523447	0.128458	0.141641	0.0877465	0.132538
XP_063143241.1	3.30379	2.64386	3.41571	2.24547	2.5161	3.63528
XP_063143246.1	0.0	0.0	0.0	0.0	7.34552e-06	0.0
XP_063143250.1	0.0	0.0354047	0.0529887	0.0	0.0787764	0.330897
XP_063143251.1	9.72074	9.6943	13.2955	11.1025	10.8834	14.9227
XP_063143256.1	1.36937	1.06399	0.768069	0.940939	1.62924	1.31963
XP_063143264.1	9.20977	8.11832	9.66353	9.79064	9.01865	10.8411
XP_063143274.1	72.6835	23.6585	0.648236	165.872	0.189069	0.514792
XP_063143296.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_063143330.1	3.51732	4.66167	4.59121	3.07106	3.41287	4.94509
XP_063143351.1	0.571402	0.595306	0.439257	0.0	1.04063	0.263665
XP_063143358.1	0.815249	0.656813	0.667985	0.263394	0.459767	0.154889
XP_063143370.1	1.52272	1.23242	1.39672	1.26814	1.40388	1.51719
XP_063143378.1	0.0259165	0.0	2.65023e-11	0.0768881	0.0	2.34606e-10
XP_063143392.1	0.0152804	0.0	0.0	0.0	0.0141136	0.0
XP_063143395.1	1.39364	1.95778	2.16876	0.549932	1.86171	2.61034
