GeneID	Brain_rep1	Brain_rep2	Brain_rep3	Brain_rep4	Brain_rep5	Brain_rep6
XP_038412893.1	1.43882	1.9472	0.587736	0.000162362	5.37833e-05	3.00101
XP_038412904.1	1.41135	0.733236	0.44635	0.901405	0.603264	1.44828
XP_038412905.1	1.2289e-06	4.34568e-05	1.31025	0.0168864	0.000796904	1.38611e-07
XP_038412912.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038412916.1	0.0	0.0556778	0.0	0.0	0.0	0.149066
XP_038412918.1	11.1432	12.2151	10.313	12.2077	12.2988	11.2424
XP_038412919.1	39.6734	29.9965	36.23	28.6052	30.7009	39.6695
XP_038412921.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038412926.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038412937.1	4.05136	3.45499	10.9151	4.27201	8.88322	3.6268
XP_038412940.1	271.184	252.13	273.112	225.573	296.083	269.062
XP_038412942.1	0.000422164	0.00039517	0.000699248	0.00494257	0.000863557	0.000692493
XP_038412945.1	4.70395	5.58233	7.82095	9.04735	8.76949	6.09849
XP_038412946.1	0.0	0.0	0.0	0.0	0.406592	0.0
XP_038412947.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038412961.1	1.08502	0.452162	1.83893	0.840176	0.0	0.990937
XP_038412984.1	12.5904	10.9256	12.6144	12.5214	14.6511	11.2643
XP_038412985.1	1.32008	0.571074	0.928303	1.02184	0.0	0.569515
XP_038412989.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038412993.1	2.29713e-06	4.62527e-06	1.40263e-05	0.0343243	0.291634	5.39081e-10
XP_038412999.1	0.00735494	0.0196241	0.0	0.0291257	0.0776571	0.00633887
XP_038413001.1	4.47833	4.46208	5.16033	6.87327	7.82197	5.6329
XP_038413002.1	0.0582612	0.0	0.0	0.0	0.0	0.0
XP_038413007.1	0.18052	0.163357	0.153661	0.201275	0.150605	0.223796
XP_038413008.1	28.3186	14.2745	21.7926	26.4837	38.3871	33.93
XP_038413010.1	324.5	360.852	330.148	354.026	299.744	288.465
XP_038413011.1	4.2706	4.47086	4.55792	7.44227	8.81727	6.55944
XP_038413014.1	30.3701	22.9115	30.7646	27.0808	35.5534	32.3698
XP_038413024.1	11.3396	11.1136	11.5813	11.0427	7.40344	12.7525
XP_038413028.1	0.390806	0.693498	1.13719	0.878694	0.967845	0.535616
XP_038413029.1	0.175713	0.260888	0.235989	0.547118	0.063427	0.238077
XP_038413030.1	66.617	68.9638	71.2849	66.521	70.372	61.3195
XP_038413031.1	8.14613	17.8299	10.3107	13.209	15.9998	6.68346
XP_038413037.1	0.0	0.0	0.0	0.0	0.0	0.416271
XP_038413045.1	7.3677	7.78772	7.10723	7.53852	11.1502	9.52879
XP_038413049.1	0.0	2.40191e-10	0.0	0.0	0.0	0.0
XP_038413055.1	0.0	0.0	2.43503e-09	7.55116e-09	1.25087e-10	0.0
XP_038413061.1	54.1204	48.7094	55.5778	51.2132	55.4138	55.7658
XP_038413063.1	0.0718466	0.409928	1.04422	0.641311	1.68636	1.10238
XP_038413070.1	0.013616	0.0891689	0.0	0.187677	0.0	0.10664
XP_038413073.1	0.884674	0.68467	0.646152	0.679252	1.04723	0.576567
XP_038413074.1	6.05916e-10	2.6883e-08	6.39191e-05	2.93856e-08	0.0	0.0
XP_038413078.1	1.86	0.935635	1.68655	1.18541	0.980648	1.07612
XP_038413085.1	167.272	172.974	198.058	180.117	273.143	173.757
XP_038413090.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413096.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413098.1	0.0481701	0.00731693	0.0336681	0.0254172	0.0	0.0220878
XP_038413099.1	13.2571	7.26014	7.4653	7.77463	9.15318	11.5885
XP_038413104.1	0.00225785	3.21438e-10	0.0	0.00189957	0.00494759	0.0
XP_038413108.1	0.0125496	0.313841	0.0878602	0.0331132	1.05988	0.373565
XP_038413109.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413111.1	0.0	0.0	0.0	0.0138899	0.0	0.0
XP_038413112.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413115.1	0.0151477	0.0	0.0	0.0	0.0	0.0173781
XP_038413116.1	0.0	0.00817983	0.037474	0.0142275	0.0	0.00308946
XP_038413117.1	134.432	148.791	134.662	160.161	124.327	114.978
XP_038413118.1	26.5827	9.54113	21.9598	0.759842	20.1588	24.7735
XP_038413124.1	48.6156	38.4646	40.2316	34.062	35.5251	52.3584
XP_038413126.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413132.1	14.8307	14.4629	15.4208	20.3929	17.4072	13.8172
XP_038413133.1	0.715037	0.578814	0.34977	0.666659	0.761647	0.396695
XP_038413140.1	21.3817	25.0829	31.0045	36.0973	36.1092	35.8024
XP_038413143.1	0.0484155	0.161039	0.0527816	0.0387141	0.0	0.118781
XP_038413145.1	17.2562	20.6376	18.0806	20.5866	15.1583	8.09316
XP_038413146.1	245.841	221.164	232.537	225.86	265.681	244.245
XP_038413147.1	0.0	0.0	6.29425e-07	0.216402	1.46952e-09	3.70145e-08
XP_038413151.1	5.23583	5.52427	5.66391	6.38723	6.37162	6.90087
XP_038413152.1	2.71052e-06	0.0	0.0	0.103278	0.0	0.126234
XP_038413158.1	86.4975	75.6205	81.8955	76.2381	80.3847	82.8784
XP_038413159.1	20.9997	17.5245	16.0346	17.6272	16.1427	20.3944
XP_038413160.1	0.184846	0.525911	0.0	0.0	0.0	0.5967
XP_038413166.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413171.1	8.30174e-09	5.97103e-07	0.000236432	7.38397e-09	0.00387892	9.00422e-06
XP_038413178.1	1.79064	1.0179	2.55829	2.89285	1.62046	1.78517
XP_038413179.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413184.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413193.1	25.8843	26.0266	112.22	147.036	122.655	25.6076
XP_038413194.1	1.07899	0.994653	2.73519	0.491649	0.927072	1.10564
XP_038413199.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413210.1	25.4833	27.4205	28.7017	31.8215	32.2102	26.2954
XP_038413211.1	5.28607	5.65695	4.99097	6.82926	9.05788	5.49172
XP_038413213.1	29.4256	37.3997	32.149	41.1345	28.3241	31.3023
XP_038413214.1	29.1425	18.7904	27.1754	38.258	26.0598	37.9342
XP_038413216.1	13.8399	12.0328	13.1256	10.5037	9.67509	12.4554
XP_038413221.1	0.42033	0.839963	1.10149	0.807955	0.79009	0.66343
XP_038413225.1	4.69376	4.01177	2.29591	7.16859	15.4652	2.03658
XP_038413226.1	15.6636	16.7772	19.0781	17.7424	15.1284	15.0719
XP_038413227.1	0.0	0.0	0.104582	0.0	0.0	0.0
XP_038413241.1	1.31871	0.798781	0.765055	1.0337	1.49343	1.2443
XP_038413242.1	10.0732	8.93046	9.55494	11.0396	14.9289	10.7532
XP_038413244.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413246.1	6.21062	1.14047	1.80505	1.51123	4.26962	4.05498
XP_038413251.1	2.86449	1.6923	4.10279	3.05606	4.07164	2.95296
XP_038413253.1	0.0317056	0.0	0.0	0.0	0.111565	0.0
XP_038413254.1	41.0011	44.4499	45.2777	57.9177	57.5705	52.0876
XP_038413255.1	0.752271	0.545559	0.80528	2.54875	1.97066	0.690078
XP_038413256.1	235.49	301.21	289.036	300.796	364.285	268.97
XP_038413261.1	15.2351	16.691	16.8035	12.8177	14.0163	13.5007
XP_038413262.1	21.885	22.3971	9.48226	20.6145	25.2777	58.3248
XP_038413266.1	0.0	0.103877	0.0	0.0	0.721149	0.255638
XP_038413273.1	0.131601	0.276623	0.884903	0.77473	0.534369	0.197228
XP_038413274.1	19.0372	16.8761	17.8438	23.8435	33.7986	23.6107
XP_038413278.1	0.0	0.399089	0.0	0.0	1.89805	1.01015
XP_038413279.1	31.2271	40.1448	46.5804	56.3974	64.2213	32.4401
XP_038413280.1	0.0363681	0.0147025	0.0	0.0514067	0.0	0.039826
XP_038413284.1	46.8907	51.035	55.4624	63.0237	55.6452	49.235
XP_038413289.1	34.2706	32.0014	32.8399	30.9414	32.6178	35.9427
XP_038413292.1	5.05317	2.72271	7.42909	5.74377	2.61857	5.06903
XP_038413301.1	33.4562	32.8439	44.115	45.7325	45.5792	32.3218
XP_038413304.1	1.23325	0.858118	1.18873	2.02978	1.44072	1.39293
XP_038413306.1	9.75963	10.0092	9.86445	11.2331	10.6383	11.9846
XP_038413308.1	26.076	26.9933	25.9646	28.9237	29.4506	27.3515
XP_038413309.1	0.0	0.121086	0.0	0.0	0.0	0.0
XP_038413314.1	3.49403	2.99825	4.04583	5.97786	6.46944	6.34913
XP_038413320.1	7.2951	7.72514	7.72439	8.48694	6.95072	7.8437
XP_038413323.1	7.23294	8.57542	7.68365	8.06897	10.6465	9.93322
XP_038413325.1	38.2206	52.4931	42.3027	46.6864	49.1149	48.4806
XP_038413326.1	0.00287154	0.0	0.0	0.00727036	0.0	0.00480902
XP_038413330.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413364.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413366.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413369.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413386.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413396.1	5.51043	4.46507	5.60315	6.22759	4.96591	4.14895
XP_038413397.1	0.0939963	0.0712702	0.0822281	0.124015	0.0413468	0.0403692
XP_038413398.1	18.8937	19.4285	35.9475	48.0441	52.7139	32.0587
XP_038413400.1	83.8626	91.4198	100.42	107.103	82.0012	78.7033
XP_038413401.1	59.9234	56.2227	67.444	72.8825	73.0588	64.4333
XP_038413406.1	31.3802	39.5863	48.9874	45.9831	22.5716	28.4047
XP_038413410.1	11.3114	12.0205	11.0147	13.5582	15.5408	13.4472
XP_038413411.1	0.710452	0.740324	0.965627	1.94946	0.918234	1.09286
XP_038413413.1	71.8475	82.9447	101.102	103.164	104.389	61.7303
XP_038413414.1	0.0309772	0.0	0.0	0.0533889	0.0	0.0189368
XP_038413416.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413440.1	0.411465	0.418837	0.38838	0.333991	0.445493	0.280454
XP_038413441.1	0.0529817	0.0933662	0.0619695	0.139753	0.248566	0.0504409
XP_038413442.1	0.0	0.0	0.0	0.0	0.0323551	0.0158112
XP_038413445.1	4.3724e-05	0.0723323	1.43452	2.68565e-06	0.000520653	5.70874e-07
XP_038413450.1	206.423	189.435	238.138	178.233	201.245	175.462
XP_038413451.1	1.04218	1.56216	1.25811	1.65345	0.999866	1.30805
XP_038413452.1	0.675044	0.538374	0.74501	1.17	0.678623	0.484431
XP_038413453.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413454.1	0.0	0.0	0.0495942	0.0	0.0499193	0.0
XP_038413455.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413456.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413457.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413458.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413459.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413460.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413461.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413462.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413463.1	0.244864	0.0869964	0.305798	0.348617	0.257449	0.156683
XP_038413464.1	0.0190631	0.0	0.0	0.0	0.0	0.00546316
XP_038413465.1	0.575372	0.383193	0.356255	0.480842	0.368547	0.724025
XP_038413466.1	0.0	0.0	0.0	0.0	0.0	0.151616
XP_038413467.1	0.0	0.0	0.0	1.64746	1.7779	0.0
XP_038413468.1	1.36862	0.771414	1.23677	1.0526	1.12	1.12322
XP_038413469.1	0.0	0.399089	0.0	0.0	0.0	0.0
XP_038413470.1	0.253959	0.140661	0.180012	0.914328	0.946539	0.15477
XP_038413475.1	0.043866	0.126669	0.1918	0.202572	0.0387502	0.101495
XP_038413476.1	0.0	0.0051877	0.0238075	0.0	0.0	0.00782614
XP_038413477.1	0.0	0.0448421	0.218739	0.16059	0.214715	0.0342728
XP_038413478.1	38.5627	41.0448	52.4386	32.702	45.1807	21.1817
XP_038413479.1	1.31598	2.11955	3.33004	1.75464	3.20393	1.85269
XP_038413481.1	0.0	0.138077	0.0	0.195082	0.0	0.209839
XP_038413482.1	4.31413	5.97597	6.27924	6.30468	7.55197	2.28982
XP_038413484.1	73.5846	69.5957	70.3536	62.445	58.6505	70.0292
XP_038413485.1	0.87697	0.960065	2.0939	2.1952	0.362663	2.36626
XP_038413490.1	0.0705071	0.0266256	0.0	0.0	0.124045	0.0
XP_038413492.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413494.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413497.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413502.1	5.36318	5.07924	6.84771	5.24519	4.20637	5.22069
XP_038413506.1	2.06085	0.765055	1.85132	1.50037	0.932133	1.40097
XP_038413507.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413508.1	0.699513	0.560089	0.950919	1.1661	0.813358	0.889479
XP_038413509.1	3.58289e-07	1.01011e-07	5.6946e-07	1.41954e-07	2.01131e-07	2.82719e-07
XP_038413521.1	0.0	0.0	0.0	0.0	0.140419	0.0080052
XP_038413522.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413523.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413524.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413525.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413526.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413527.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413528.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413529.1	0.0371726	0.0828593	0.14479	1.10307	0.298449	0.0210924
XP_038413530.1	0.0	0.0	0.0	0.0	0.0	0.0169149
XP_038413531.1	0.0201578	0.00765058	0.0352405	0.053196	0.0709375	0.115511
XP_038413532.1	0.0	0.0	0.260106	0.644775	0.0	0.0
XP_038413534.1	0.121843	0.655958	1.19108	1.19415	0.472196	0.367368
XP_038413537.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413538.1	0.0	0.0	0.0	0.0	0.0	0.0144262
XP_038413539.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413541.1	0.0683144	0.127571	0.0	0.269902	0.120139	0.116244
XP_038413542.1	0.0599548	0.106433	0.116275	0.0527509	0.0234445	0.0458736
XP_038413544.1	0.0268225	0.039829	0.103731	0.245882	0.106513	0.0303808
XP_038413546.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413548.1	0.0307836	0.15572	0.22483	0.143561	0.0387973	0.12991
XP_038413550.1	21.9001	28.3831	35.6384	33.06	32.8143	35.2287
XP_038413551.1	0.0	0.0	0.0	0.0	0.0	0.110653
XP_038413553.1	0.168358	0.893403	1.4309	0.349045	2.20053	0.605919
XP_038413554.1	1.54296	1.4097	1.1462	1.06031	0.86876	2.24176
XP_038413555.1	0.0488493	0.036728	0.0	0.1288	0.0	0.0556515
XP_038413556.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413557.1	3.83474	4.90294	5.49597	7.27746	6.95673	1.61849
XP_038413558.1	0.100086	0.056416	0.176206	0.0	0.0	0.0142493
XP_038413560.1	0.905621	0.791593	1.81989	1.33938	0.596741	0.543263
XP_038413561.1	5.71455	4.65292	5.5914	5.62609	7.3469	6.35078
XP_038413562.1	0.0760977	0.0952992	0.446651	0.468145	0.356968	0.231094
XP_038413564.1	0.0385143	0.0194541	0.0	0.0	0.0451766	0.0146964
XP_038413565.1	0.550427	0.0934204	0.26285	0.261756	0.885535	0.283785
XP_038413566.1	7.46752	4.54701	5.57151	2.7516	1.63854	8.57527
XP_038413567.1	8.72555	7.00701	8.83161	9.06844	6.73858	9.37623
XP_038413568.1	0.0123644	0.0	0.0	0.0326248	0.0	0.0
XP_038413569.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413570.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413571.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413572.1	5.5945	6.23921	7.93625	7.11613	7.52746	5.84305
XP_038413573.1	1.80798	2.09011	3.08595	2.39023	3.52358	2.03175
XP_038413574.1	10.1583	13.5026	12.9601	11.5835	12.4224	11.85
XP_038413576.1	0.0	0.0	0.0	0.0	0.0	0.00601042
XP_038413579.1	36.8771	52.2356	39.2087	43.9974	32.7078	41.6525
XP_038413580.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413585.1	49.9208	52.5823	52.7213	44.3845	44.3761	51.0461
XP_038413587.1	0.273008	0.343279	0.898739	0.445539	0.510603	0.785611
XP_038413589.1	165.573	187.526	141.973	181.752	162.15	192.308
XP_038413591.1	56.8773	57.3398	48.4007	51.4432	43.3446	53.4823
XP_038413592.1	0.0	0.0675755	0.0	0.0	0.0	0.046276
XP_038413598.1	42.6588	41.1694	39.6637	34.0718	47.7317	42.8113
XP_038413599.1	26.251	22.4847	22.444	18.6155	24.1578	23.0616
XP_038413603.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413616.1	25.827	29.1114	18.9126	18.5406	25.4782	18.5098
XP_038413618.1	26.0069	24.2336	24.9906	27.4023	27.88	27.9846
XP_038413623.1	1.00031	0.877993	0.339986	1.01391	1.1367	1.69947
XP_038413629.1	7.18482	2.89213	1.92799	1.68665	1.36408	8.96544
XP_038413631.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413648.1	0.0401714	0.605808	1.27007	0.264868	1.34276	0.561635
XP_038413651.1	21.2166	21.4422	23.7575	21.8448	22.4574	18.1509
XP_038413652.1	8.54213	9.58452	11.5825	11.7944	16.2284	8.98404
XP_038413660.1	38.0709	38.7456	38.7902	31.956	38.2306	32.534
XP_038413662.1	112.113	118.942	154.588	127.096	168.993	96.9105
XP_038413665.1	7.08844	6.23751	7.60212	6.68345	5.06176	9.10426
XP_038413669.1	20.7205	18.2428	18.2155	20.3779	20.6359	20.0504
XP_038413670.1	1.00162	1.07164	1.39428	2.11591	2.82035	0.697545
XP_038413674.1	0.214235	0.171507	0.435357	0.0	0.295474	0.602558
XP_038413681.1	145.98	113.503	124.759	118.461	126.055	143.498
XP_038413687.1	29.4106	26.1414	27.8308	29.6659	27.3323	31.6052
XP_038413689.1	3.37093	2.23111	2.30235	3.82673	3.88099	4.27441
XP_038413691.1	19.0636	18.4032	19.0612	19.1793	15.7839	20.6675
XP_038413694.1	36.6654	16.8231	12.5223	19.0067	17.9781	27.4207
XP_038413704.1	9.2717	5.198	8.10661	5.39134	9.55984	6.93784
XP_038413708.1	0.0810437	0.0888985	0.0	0.0	0.0	0.00723202
XP_038413729.1	1.09803	1.09406	0.74928	1.38589	0.74254	1.16827
XP_038413730.1	25.6072	30.307	27.8105	26.5613	25.9224	25.6141
XP_038413731.1	466.289	279.589	311.074	303.149	237.198	410.363
XP_038413734.1	16.2596	14.0445	18.0631	16.3831	21.6465	13.613
XP_038413735.1	3.66169	3.20233	4.39713	5.71734	3.42919	3.45885
XP_038413736.1	6.23097	6.18078	7.93803	7.53259	9.48263	8.71961
XP_038413743.1	3.76822	3.73205	5.43721	4.51772	5.4859	4.67095
XP_038413744.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413756.1	65.4425	61.3226	60.7051	60.3137	63.5957	60.7882
XP_038413757.1	321.378	417.319	310.843	337.152	252.18	297.219
XP_038413758.1	1.65353	1.62441	2.28411	3.42796	2.35602	2.68167
XP_038413759.1	46.6909	44.6721	41.5746	48.0468	42.2161	48.4385
XP_038413760.1	0.460092	0.212491	0.775251	2.00516	0.390329	0.0
XP_038413764.1	58.2216	59.8398	56.1628	60.0097	52.1126	55.661
XP_038413765.1	4.8882	6.70701	5.16452	13.6427	4.13574	5.45843
XP_038413767.1	61.1889	60.6156	66.1538	64.1254	61.4805	62.29
XP_038413768.1	123.103	116.678	181.56	178.924	180.196	188.048
XP_038413769.1	0.00604335	0.133777	0.50193	0.127864	2.95729e-05	0.00066023
XP_038413774.1	33.5324	33.5336	33.4078	34.9149	34.6883	34.3131
XP_038413775.1	133.608	134.682	141.668	136.139	138.749	162.015
XP_038413776.1	262.314	262.918	287.684	229.844	233.508	285.762
XP_038413777.1	17.4912	15.35	20.8193	13.6966	18.2061	16.6912
XP_038413779.1	5.06255	4.84972	5.02794	3.20376	4.05054	3.06214
XP_038413780.1	13.6224	13.383	13.2986	13.1245	13.8638	12.3612
XP_038413782.1	24.6596	22.5646	24.1925	23.5657	25.8382	24.123
XP_038413783.1	1.26523	1.33267	1.25137	1.15239	0.0	1.01027
XP_038413785.1	12.1855	11.9014	11.5438	12.6338	12.9353	13.3789
XP_038413787.1	0.228702	0.0521716	0.233834	0.181762	0.0	0.134568
XP_038413791.1	0.354421	0.219502	0.849129	0.219655	0.0	0.75292
XP_038413800.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413803.1	21.2593	15.7752	11.6791	10.1842	17.0672	25.4875
XP_038413804.1	0.0	0.0	0.0	0.0	5.05419e-09	0.0
XP_038413809.1	239.347	249.673	235.959	205.854	235.973	246.361
XP_038413810.1	0.399244	0.424711	0.509204	0.346463	0.350739	0.669706
XP_038413812.1	26.2074	17.5337	20.3394	23.1086	28.6156	27.8981
XP_038413816.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413827.1	1.455	0.961205	1.7372	0.731987	0.665432	0.598124
XP_038413832.1	6.14811	7.00506	8.71464	9.18015	7.5167	8.24692
XP_038413833.1	0.181458	0.202706	0.353572	1.16398	0.0	0.502056
XP_038413838.1	118.532	128.907	130.447	135.486	118.903	118.813
XP_038413841.1	1.28076	1.41413	1.87009	1.67738	1.25792	1.61351
XP_038413842.1	55.9629	59.4306	63.6012	61.6926	54.6256	55.0015
XP_038413843.1	5.10429	2.39976	3.41421	4.92732	5.62894	5.53219
XP_038413848.1	0.080657	0.00243911	1.43285e-06	4.34307e-05	0.117911	0.00945567
XP_038413852.1	2.91761	2.68177	1.57391	3.30082	5.51689	5.60634
XP_038413854.1	0.127895	0.25907	0.267504	0.366585	0.257215	0.0965803
XP_038413855.1	50.2889	58.5208	67.2092	59.1644	58.9405	45.6808
XP_038413859.1	163.874	166.539	161.329	157.312	146.397	153.489
XP_038413861.1	29.5532	29.9887	33.9884	32.7717	38.2182	27.4376
XP_038413863.1	15.0058	10.2271	12.867	9.23678	13.5035	8.37074
XP_038413867.1	3.83985	2.41783	4.9597	5.3986	6.55916	4.94113
XP_038413875.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413879.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413886.1	0.255421	0.0422187	0.394722	0.365983	7.25057	0.830424
XP_038413896.1	14.3188	8.56545	10.8965	7.13695	3.64444	11.2798
XP_038413900.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413903.1	0.114069	0.18428	0.150471	0.0802934	0.186535	0.0697742
XP_038413905.1	0.536857	0.771323	0.815255	1.61571	0.404633	0.760001
XP_038413906.1	63.9019	50.7366	53.5936	79.0757	59.8598	53.5137
XP_038413907.1	0.555803	0.600518	0.742657	0.773519	0.806345	0.667482
XP_038413908.1	110.209	91.7356	101.599	93.7536	100.416	120.357
XP_038413910.1	0.0778933	0.074978	0.0	0.334508	0.0	0.17381
XP_038413916.1	0.146017	0.174537	0.242761	0.165176	0.195763	0.159585
XP_038413918.1	0.0360832	0.0550962	0.0647522	0.0682904	0.0344056	0.0166792
XP_038413919.1	0.000209641	0.000162149	0.00033623	0.00015607	0.000115702	0.000346134
XP_038413923.1	40.4879	27.7945	29.55	26.4988	42.7925	47.0847
XP_038413926.1	38.8119	40.0779	43.9972	34.9065	42.2835	37.9179
XP_038413927.1	0.208418	2.28069	2.20228	0.92755	0.0	0.95446
XP_038413929.1	37.9693	75.5688	88.9834	76.591	77.6286	26.7302
XP_038413930.1	0.0571353	0.240701	0.189811	0.249368	0.262192	0.281136
XP_038413941.1	27.6283	22.938	22.4971	24.839	26.8911	29.9504
XP_038413943.1	0.219403	0.130818	0.0	0.193119	0.257413	0.184691
XP_038413947.1	27.8278	25.3726	28.2404	30.0244	13.71	34.0312
XP_038413953.1	26.2313	25.7248	27.105	32.7224	32.9253	28.8456
XP_038413954.1	5.90516	14.3501	22.067	24.9924	21.5471	5.96888
XP_038413955.1	29.9524	29.4341	29.4401	28.4608	28.994	24.7103
XP_038413956.1	3.01297	11.9816	23.3222	26.5075	9.9882	2.56093
XP_038413964.1	112.495	120.855	111.567	124.746	111.456	108.338
XP_038413965.1	52.1986	47.4855	46.8696	51.577	50.9465	54.7835
XP_038413966.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413974.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038413980.1	9.05331e-08	0.0	0.000187915	0.00857146	1.90707	2.54403e-11
XP_038413986.1	0.657538	0.55911	0.126487	0.402377	0.667986	0.883278
XP_038413997.1	204.786	217.966	233.735	247.638	243.712	195.122
XP_038414000.1	0.264039	0.470428	0.376495	0.836904	1.24126	0.201282
XP_038414002.1	14.632	19.2954	16.5624	19.4132	16.0774	16.0474
XP_038414004.1	32.1101	19.3733	31.2384	23.7162	37.1648	32.9466
XP_038414005.1	0.235912	0.0698941	0.0	0.24831	0.165856	0.0798586
XP_038414006.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038414014.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038414033.1	3.191	2.54443	1.65715	3.61227	2.69774	3.69607
XP_038414035.1	0.0265167	0.0676259	0.0	0.0	0.0	0.0
XP_038414038.1	9.51534	11.4299	14.0012	12.5982	16.0291	19.0683
XP_038414039.1	57.1818	64.5051	60.9958	71.4669	74.5019	57.6444
XP_038414041.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038414045.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038414059.1	0.00608134	0.0	0.0212235	0.0160525	0.0	0.0
XP_038414060.1	0.0261951	0.0	0.0922866	0.0690606	0.0	0.0745522
XP_038414062.1	0.0929465	0.101893	0.14221	0.0	0.0	0.0946773
XP_038414064.1	29.6513	25.5353	26.0481	33.8733	33.714	37.6853
XP_038414065.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038414068.1	84.5718	74.0595	82.7863	77.7659	84.0575	77.4606
XP_038414071.1	0.109242	0.0643034	0.0	0.305932	0.1766	0.322615
XP_038414077.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038414083.1	0.0	0.0	0.0	0.0	0.0	0.0897454
XP_038414089.1	70.3975	50.3105	54.0991	44.0193	64.395	67.3969
XP_038414090.1	0.783154	1.09723	0.532928	0.845135	0.519705	2.34952
XP_038414094.1	32.1395	25.6475	32.4756	24.6173	27.4385	29.6505
XP_038414096.1	0.259843	0.441564	0.346686	0.607067	0.129279	0.506629
XP_038414100.1	16.5218	13.0911	17.9596	15.641	14.0326	15.7401
XP_038414103.1	513.42	585.88	488.422	446.748	521.45	473.272
XP_038414105.1	62.1379	54.5386	74.873	47.4449	28.2512	69.7122
XP_038414109.1	9.54701	11.4832	9.51898	10.7371	19.4954	15.7279
XP_038414110.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038414121.1	6.51016	5.86998	6.92735	9.21381	9.14918	8.05859
XP_038414127.1	3.48269	5.06916	6.49925	6.92076	4.38009	2.96256
XP_038414128.1	0.584538	0.0	0.0	0.401725	0.0	0.871349
XP_038414129.1	0.394672	1.13119	2.15803	1.2932	0.693022	0.708161
