Orthogroup	Canis_lupus_protein	Macaca_fascicularis_protein	Mus_musculus_protein	Rattus_norvegicus_protein
OG0000163	NP_001002961.1, NP_001003039.2, NP_001273899.1, NP_001301047.1, XP_038390488.1, XP_038415086.1, XP_038438265.1	XP_005542011.3, XP_005559750.2, XP_005575730.2, XP_015306495.3, XP_065401502.1, XP_065402749.1	NP_001129561.1, NP_031611.1, NP_033803.1, NP_038498.2, NP_038501.2, NP_076117.2	NP_001026824.1, NP_001102580.1, NP_001414341.1, NP_036955.2, NP_063970.1, NP_077069.3
OG0000164	NP_001003060.1, XP_038398488.1, XP_038417893.1, XP_038442370.1	XP_005540026.2, XP_005540028.3, XP_015300900.3, XP_045236271.1, XP_045248592.1	NP_001157778.1, NP_001157784.1, NP_001171509.1, NP_032056.1, NP_034361.1, NP_034362.2, NP_061369.2, NP_766432.1	NP_001102936.1, NP_036924.1, NP_445885.2, NP_653338.2, NP_653340.2, XP_006250268.1, XP_008767943.1, XP_008767949.1
OG0000165	NP_001003129.1, NP_001184016.1, NP_001287805.1, NP_001300804.1, XP_038402916.1	XP_005546814.1, XP_005570769.1, XP_005571565.1, XP_045231076.1, XP_065376255.1	NP_038618.1, NP_059068.1, NP_080368.1, NP_081191.1, NP_081359.1, NP_083643.1, NP_084182.2	NP_001099290.1, NP_001101528.1, NP_001102352.1, NP_001129305.2, NP_001233112.1, NP_001381322.1, XP_038934368.1, XP_063119867.1
OG0000167	NP_001243375.1, NP_001375964.1, NP_001376055.1, NP_001376056.1, XP_038419187.1		NP_001011519.1, NP_001011836.2, NP_001159416.1, NP_001357809.1, NP_666432.2, NP_666460.2, NP_667048.2, NP_667049.2, NP_667239.2, NP_667240.1	NP_001000065.1, NP_001000324.1, NP_001000330.1, NP_001000588.1, NP_001000665.1, NP_001000666.1, NP_001000667.1, NP_001000668.1, NP_001001051.1, XP_017447456.1
OG0000168	XP_038381759.1, XP_038389685.1, XP_038391337.1, XP_038391340.1, XP_038391344.1, XP_038394721.1, XP_038428705.1	XP_005556676.1, XP_005556683.1, XP_005556688.2, XP_005556691.2, XP_005586551.3, XP_005592182.1	NP_001008420.1, NP_001074855.1, NP_031692.2, NP_031693.2, NP_033995.1, XP_011243639.1	NP_001009448.1, NP_001162101.1, NP_001162102.1, NP_001414404.1, NP_037059.2, NP_445845.2
OG0000169	XP_038384142.1, XP_038385504.1, XP_038394043.1, XP_038397976.1, XP_038400215.1, XP_038412489.1, XP_038418888.1, XP_038427865.1, XP_038439928.1	XP_005540769.1, XP_005550786.1, XP_005554237.1, XP_005589989.3, XP_005592767.3, XP_045228398.1	NP_001152889.1, NP_032346.1, NP_038702.1, NP_058545.1, NP_058546.1, NP_058547.2	NP_001008722.1, NP_001028863.1, NP_001099578.1, NP_001102329.1
OG0000170	XP_038384582.1		NP_001186952.1, NP_001347408.1, NP_001412857.1, NP_082819.1, NP_694703.2, NP_766046.3, NP_766342.2, NP_808567.2, NP_851791.1, NP_899000.2, XP_036008440.1, XP_036009324.1	NP_001009537.3, NP_001009538.1, NP_001101533.1, NP_001156534.1, NP_001388913.1, NP_877975.1, XP_002729816.1, XP_017455833.1, XP_038935981.1, XP_038935984.1, XP_038935985.1, XP_038967477.1
OG0000173	XP_038398911.1, XP_038403528.1, XP_038403655.1, XP_038412494.1, XP_038421194.1, XP_038440849.1, XP_038441793.1	XP_005554962.2, XP_005583644.3, XP_045223225.1, XP_045251415.1, XP_065381315.1, XP_065389453.1, XP_065390336.1, XP_065390414.1	NP_031532.2, NP_080744.1, NP_778180.1	NP_001348329.1, NP_059007.1, NP_598240.1, XP_038957260.1, XP_038959215.1, XP_038969106.1, XP_063124231.1
OG0000176	NP_001003099.1, XP_038410537.1, XP_038438385.1, XP_038440427.1	XP_005583261.1, XP_015300431.3, XP_045220639.2, XP_045227429.1, XP_045243932.2, XP_045251869.1, XP_065381313.1, XP_065381752.1, XP_065387398.1, XP_065387804.1, XP_065388417.1, XP_065389675.1, XP_065402422.1	NP_033118.1, XP_036015561.1	NP_058848.2, XP_008767914.1, XP_038940690.1, XP_038962175.1, XP_234319.3
OG0000177	NP_001073578.2, XP_038399980.1, XP_038399981.1, XP_038401562.1, XP_038445493.1	XP_005562170.2, XP_005562173.2, XP_005562178.3, XP_005562184.3, XP_005562186.3, XP_005594333.1, XP_045231609.2	NP_001094942.1, NP_033270.3, NP_033271.1, NP_033272.1, NP_033273.1, NP_808588.3, NP_955018.2	NP_001008776.1, NP_001100224.1, NP_001101524.1, NP_853661.2, XP_063136398.1
OG0000178	NP_001273791.1, XP_038383004.1, XP_038426634.1, XP_038436522.1	XP_005541906.1, XP_005545699.1, XP_005548110.3, XP_015293292.1, XP_015300835.1, XP_015305001.1, XP_045229044.1, XP_065399348.1	NP_001412823.1, NP_033530.2, NP_033933.2, NP_035066.1, NP_038674.1, NP_666207.3	NP_001128722.1, NP_001257887.1, NP_001414296.1, NP_058754.2, NP_443212.1, NP_671743.2
OG0000180	XP_038388267.1, XP_038404788.1, XP_038405318.1, XP_038410805.1, XP_038414598.1	XP_005551582.1, XP_005560624.1, XP_005571940.1, XP_005577473.1, XP_005580855.2, XP_005588412.1, XP_045230168.1, XP_045249959.1, XP_065397914.1	NP_033827.2, NP_034281.2, NP_035435.1, NP_620639.1, NP_689415.1	NP_001106668.2, NP_112392.2, NP_542956.1, NP_665723.1, XP_063139210.1
OG0000182	XP_038389635.1, XP_038440331.1	XP_005590269.3, XP_065375147.1, XP_065375613.1, XP_065376043.1, XP_065377885.1, XP_065380603.1, XP_065384356.1, XP_065391971.1, XP_065395996.1, XP_065396726.1, XP_065396984.1, XP_065399147.1, XP_065400606.1, XP_065401386.1, XP_065404145.1		XP_063118794.1, XP_063126954.1, XP_063128757.1, XP_063132970.1, XP_063136871.1, XP_063137031.1, XP_063143042.1
OG0000183	XP_038413905.1, XP_038442399.1	XP_045224379.1, XP_045231095.1, XP_045246982.2	NP_081312.2	NP_001102933.1, XP_003752207.1, XP_006257578.1, XP_006257626.1, XP_006257646.1, XP_006257650.1, XP_006257666.1, XP_008771758.1, XP_008771804.2, XP_008771944.2, XP_017453216.1, XP_017457896.2, XP_038956232.1, XP_038956265.1, XP_038956306.1, XP_038956387.1, XP_063136608.1, XP_063136614.1
OG0000184	XP_038415130.1, XP_038416440.1	XP_045253665.1, XP_065374826.1, XP_065374836.1, XP_065382821.1, XP_065383768.1, XP_065385984.1, XP_065385985.1, XP_065385988.1, XP_065385989.1, XP_065387163.1, XP_065397200.1, XP_065397202.1, XP_065397227.1, XP_065397228.1, XP_065397229.1, XP_065397231.1, XP_065397235.1, XP_065397236.1	NP_001032840.1, NP_001034214.1	NP_001032615.1, NP_001032621.1
OG0000186	XP_038427274.1, XP_038439021.1	XP_015300053.1, XP_065386657.1	NP_067313.2, XP_036014159.1, XP_036015583.1, XP_036020500.1	XP_017453972.1, XP_038936216.1, XP_038938272.1, XP_038943517.2, XP_038956336.1, XP_038956983.1, XP_038957338.2, XP_038969182.1, XP_038969305.1, XP_063120453.1, XP_063126199.1, XP_063126793.1, XP_063133064.1, XP_063136972.1, XP_063141016.1, XP_063144689.1
OG0000187		XP_005594844.2, XP_005594918.3, XP_005594921.3, XP_005594943.1, XP_015299476.3, XP_015299818.3, XP_015299820.1, XP_015299837.1, XP_045239283.2, XP_045239332.2, XP_045239333.1, XP_045239482.2, XP_045239509.2, XP_045239749.1, XP_045239863.1	NP_064399.1, NP_064400.1, NP_064401.2, NP_064402.1, NP_064403.1, NP_064404.1, NP_064676.2	NP_001103020.1, XP_228890.1
OG0000188			NP_001003405.1, NP_001034085.1, NP_001096623.1, NP_032483.1, NP_033456.1, NP_034244.1, NP_035045.2, NP_035775.1, NP_444473.1, XP_011249110.1	NP_001004097.1, NP_001009174.1, NP_001013085.2, NP_001100978.2, NP_001128645.1, NP_036725.2, NP_036767.1, NP_036809.1, NP_062195.2, NP_113711.1, NP_786935.1, XP_003749780.1, XP_017444409.1, XP_038942515.1
OG0000192	NP_001239060.1, XP_038390003.1, XP_038394877.1, XP_038404024.1, XP_038406913.1, XP_038411163.1, XP_038424386.1, XP_038426378.1, XP_038427079.1, XP_038429688.1, XP_038433823.1, XP_038435626.1, XP_038438426.1, XP_038441187.1	XP_005592398.1, XP_005594802.3, XP_015298247.3, XP_045221633.1, XP_065400672.1, XP_065402314.1	XP_001476050.2	XP_063118946.1, XP_063129923.1
OG0000193	NP_001239154.1, XP_038399907.1, XP_038400750.1, XP_038425148.1, XP_038428470.1, XP_038433870.1, XP_038439253.1	XP_005548965.3, XP_045221136.1, XP_045227402.1	NP_036105.2, XP_036014175.1, XP_036018660.1, XP_036018676.1	NP_001099760.1, XP_017451517.1, XP_038940886.1, XP_038944879.1, XP_038948506.1, XP_038951387.1, XP_038956794.1, XP_038964432.1, XP_038967322.1
OG0000194	NP_001332964.1, XP_038432099.1, XP_038432101.1, XP_038432103.1, XP_038433666.1	XP_005570987.4, XP_005571000.3, XP_005571002.3, XP_045222450.1, XP_045222451.1	NP_001003670.1, NP_032502.3, NP_034799.2, NP_081287.1, NP_579935.1, NP_808385.2	NP_001008828.2, NP_001094477.1, NP_001414419.1, NP_899162.2, XP_038936319.1, XP_038936556.1, XP_063120144.1
OG0000195	NP_001375481.1, NP_001375697.1, XP_038414328.1	XP_005560713.2, XP_005583873.3, XP_015308961.3, XP_045251053.2	NP_666523.2, NP_666524.2, NP_666525.2, NP_666705.1, NP_666874.2, NP_666875.1, NP_666876.1, NP_666890.1	NP_001000039.1, NP_001000040.1, NP_001000089.1, NP_001000094.1, NP_001000096.1, NP_001000246.1, NP_001000713.1, NP_001395666.1
OG0000196	NP_001375864.1, XP_038424111.1	XP_005578782.4, XP_015290759.3, XP_045228448.2	NP_001005488.1, NP_064687.2, NP_666706.1, NP_666947.1, NP_666984.1, NP_666985.1, NP_666986.1, NP_667135.1, NP_667136.1, NP_667137.1	NP_001000209.1, NP_001000211.1, NP_001000213.1, NP_001000216.1, NP_001000734.1, NP_001000946.2, NP_001395676.1, NP_001396077.1
OG0000197	NP_001375929.1, NP_001376077.1, XP_038413457.1	XP_045244890.2	NP_001011818.2, NP_666711.2, NP_666712.2, NP_667279.1, NP_997113.1	NP_001000013.1, NP_001000014.1, NP_001000015.1, NP_001000016.1, NP_001000017.1, NP_001000018.1, NP_001000019.1, NP_001000043.1, NP_001000774.1, NP_001000775.1, NP_001000776.1, NP_001000777.1, NP_001000958.1, XP_008765974.1
OG0000198	XP_038381516.1, XP_038381518.1	XP_005552164.2, XP_005552166.3, XP_005552168.2, XP_005552169.3, XP_005596027.4, XP_045247306.2, XP_065399175.1	NP_001171246.1, NP_064414.1, NP_937836.1, XP_006512548.1	XP_006227670.2, XP_038954285.1, XP_038954293.1, XP_038954309.1, XP_038954318.1, XP_038954332.1, XP_038954357.1, XP_038957404.2, XP_038957405.1, XP_063132849.1
OG0000199	XP_038387965.1, XP_038432585.1, XP_038432587.1, XP_038432588.1, XP_038439584.1	XP_005545501.4, XP_015285800.3, XP_045222371.2, XP_045222374.2, XP_065381213.1, XP_065386083.1	NP_001003893.1, NP_001106827.1, NP_075632.3, NP_659187.2, NP_776289.2, NP_851989.3	NP_001002804.2, NP_001128027.1, NP_620255.2, NP_742040.1, XP_006248588.1, XP_063139774.1
OG0000200	XP_038388045.1, XP_038399910.1, XP_038406429.1, XP_038407397.1, XP_038411021.1, XP_038411435.1, XP_038414993.1, XP_038417817.1, XP_038424965.1, XP_038426948.1	XP_015295273.1, XP_045229197.1, XP_065382881.1, XP_065396185.1	XP_036012036.1, XP_036017233.1	NP_958818.1, XP_001075994.3, XP_038959214.1, XP_038959220.1, XP_038959296.1, XP_063138725.1, XP_063142866.1
OG0000201	XP_038402018.1, XP_038402594.1, XP_038402605.1, XP_038402607.1	XP_005584914.3, XP_005584915.3, XP_005584916.3	NP_001095127.1, NP_001355168.1, NP_598919.1, NP_663412.1, NP_742047.1, NP_954671.1, XP_030102331.1	NP_001161756.1, NP_001161757.1, NP_001189392.1, XP_002727889.3, XP_003751005.2, XP_006247801.2, XP_017453231.1, XP_038942799.1, XP_577143.3
OG0000205	NP_001003067.2, XP_038391779.1, XP_038400849.1, XP_038407842.1, XP_038409498.1	XP_005561533.1, XP_005580033.1, XP_005595998.3, XP_045246103.2, XP_045246104.1, XP_045246105.1	NP_032327.2, NP_034608.2, NP_034609.2, NP_038586.2, NP_112442.2	NP_001316825.1, NP_068635.1, NP_077327.1, NP_114177.2, NP_997711.1, XP_038944691.1
OG0000206	NP_001017517.1, NP_001375666.1, NP_001375672.1, NP_001375673.1, NP_001375674.1, NP_001376026.1, NP_001376029.1, NP_001376044.1, XP_038424853.1		NP_001005570.2, NP_001011542.1, NP_666812.1, NP_666815.1	NP_001000196.1, NP_001000200.1, NP_001000201.1, NP_001000204.1, NP_001000208.1, NP_001000552.2, NP_001000735.1, NP_001000975.1, NP_001001372.1
OG0000208	NP_001243429.1, NP_001375651.1, NP_001375652.1, NP_001375653.1, NP_001375654.1, NP_001375655.1, NP_001375657.1, NP_001375918.1, NP_001375947.1, XP_038424104.1, XP_038424105.1, XP_038424106.1, XP_038424107.1	XP_015290803.2, XP_015290805.3	NP_667255.1, NP_667256.1, NP_997132.1, NP_997440.2	NP_001000185.1, NP_001000186.1, NP_001000549.1
OG0000209	NP_001243477.1, XP_038384452.1, XP_038400296.1, XP_038405477.1, XP_038431689.1, XP_038433723.1, XP_038437599.1, XP_038442415.1	XP_005556685.3, XP_005561061.1, XP_005575722.1, XP_005582095.1, XP_045224103.2, XP_045234598.1	NP_001025048.2, NP_035995.1	NP_001386587.1, NP_001401845.1, NP_001414099.1, XP_006253615.1, XP_006256345.1, XP_038966947.1
OG0000211	NP_001300729.1, XP_038383923.1, XP_038389683.1, XP_038400012.1, XP_038417781.1, XP_038421180.1, XP_038433047.1	XP_005545448.3, XP_005558218.2, XP_005575143.3, XP_005576489.3, XP_005584427.1, XP_005593434.3, XP_005596137.4, XP_065385751.1	NP_063918.1, NP_079865.1	NP_112367.1, XP_003751267.1, XP_006257298.1, XP_008757082.1, XP_063135899.1
OG0000213	XP_038400581.1, XP_038407242.1, XP_038411188.1, XP_038445163.1	XP_005561246.1, XP_045224377.2, XP_045224579.2, XP_045227788.2, XP_045230367.2, XP_045243477.1, XP_045248641.1, XP_045249349.1, XP_065390394.1	NP_033119.1, XP_036008334.1	XP_038949953.1, XP_038951458.1, XP_038954074.1, XP_038962164.1, XP_063117631.1, XP_063124180.1, XP_063130965.1
OG0000214	XP_038400589.1, XP_038403381.1, XP_038426336.1, XP_038434581.1, XP_038438463.1	XP_005546314.3, XP_005561255.1, XP_005585921.1, XP_065395353.1	NP_031507.1, NP_062692.1, NP_062696.2, NP_082119.1, NP_796311.2	NP_001102312.1, NP_001386692.1, NP_077066.1, XP_006230961.1, XP_006231621.1, XP_063125885.1, XP_063136509.1, XP_063142796.1
OG0000215	XP_038411377.1, XP_038413210.1, XP_038421817.1, XP_038425583.1, XP_038425585.1, XP_038430276.1	XP_005547615.1, XP_005585781.2, XP_005585782.3, XP_045243569.1, XP_065395158.1	NP_001008785.2, NP_001019306.2, NP_001265600.1, NP_666070.2, NP_848856.1	NP_001099465.1, NP_001101331.1, NP_001102720.2, NP_001289873.1, XP_003749847.1, XP_218953.4
OG0000219	XP_038442406.1, XP_038442409.1, XP_038442549.1	XP_005593275.1, XP_005593282.1, XP_015299172.1, XP_045239890.1	NP_001028664.2, NP_001094920.1, NP_001108150.1, NP_001242933.1, NP_776144.1, XP_030107399.1	NP_001020051.1, NP_001037711.1, NP_001102837.1, NP_001395776.1, NP_001395795.1, XP_003752106.1, XP_006257076.4, XP_008771536.2, XP_038956259.1
OG0000221		XP_065391945.1	NP_001020544.1, NP_001158148.1, NP_001185977.1, NP_001318124.1, NP_033581.2, NP_083557.2, NP_808264.1, XP_036016531.1	NP_001094461.1, NP_001100937.1, NP_001395714.1, XP_006239419.1, XP_008757054.2, XP_008762535.2, XP_017445398.1, XP_017449459.1, XP_038967264.1, XP_038967265.1, XP_038967276.1, XP_063133142.1, XP_063144719.1
OG0000222			NP_001004152.1, NP_001025064.1, NP_001032245.1, NP_031703.1, NP_036093.2, NP_036094.2, NP_064657.2, NP_081679.2, NP_082756.1, NP_473399.1, NP_473400.1, NP_473401.1, NP_473404.3, NP_473405.1, XP_030098466.1	NP_001020812.1, NP_001020850.2, NP_001316821.1, NP_036657.1, NP_036834.2, NP_061999.2, NP_067709.2
OG0000223	NP_001017515.1, NP_001376059.1	XP_005539588.3, XP_005581205.3, XP_005581206.3, XP_005581207.3, XP_005581389.3, XP_005581393.3, XP_005582422.3, XP_005582423.3, XP_015292235.3, XP_065397293.1	NP_062346.1, NP_062347.2, NP_062358.2, NP_062359.1	NP_001000398.1, NP_001000407.1, NP_001000415.1, NP_001000581.1, NP_001000582.1
OG0000224	NP_001041482.1, NP_001041490.1, NP_001041499.1, XP_038417705.1	XP_005575674.1, XP_045227399.2, XP_065379200.1	NP_001093651.1, NP_001093653.1, NP_031848.1, NP_034141.3, NP_758510.2, NP_780684.1, NP_803125.2, NP_964002.2	NP_001038235.1, NP_001396407.1, NP_113793.2, NP_787031.1, NP_851601.2, XP_038965516.1
OG0000225	NP_001041573.1, XP_038383209.1, XP_038394189.1, XP_038415201.1	XP_005572947.3, XP_015302807.3, XP_045224098.2, XP_065386918.1	NP_001004357.2, NP_001074598.1, NP_001357942.1, NP_569724.2, XP_006524804.1, XP_006529657.1	NP_001100902.1, NP_001316828.2, NP_001389146.1, NP_001402798.1, NP_001414577.1, XP_017454266.1, XP_038946578.1
OG0000226	NP_001182076.1, XP_038387002.1, XP_038400253.1, XP_038415174.1, XP_038415437.1, XP_038416864.1, XP_038439880.1, XP_038444849.1	XP_005556634.2, XP_015298490.2, XP_045221092.1	NP_536683.1, NP_612178.2, NP_705762.2, XP_006520366.3, XP_006530643.1	NP_001257714.1, NP_062158.2, NP_112269.2, NP_445848.1, NP_570135.2
OG0000227	NP_001238885.1, XP_038430432.1	XP_005582230.1, XP_045220926.2, XP_045227547.2, XP_045241837.2, XP_045246344.2, XP_045251056.2, XP_045255591.2, XP_045255763.2, XP_065376288.1, XP_065390910.1, XP_065397498.1	NP_033102.2, XP_036011620.1	NP_001102668.1, NP_001396144.1, XP_038938802.1, XP_038943570.1, XP_038964986.1, XP_063138779.1
OG0000228	NP_001238976.1, XP_038421193.1, XP_038442489.1, XP_038442493.1, XP_038443843.1, XP_038443883.1	XP_005594272.1, XP_005594277.1, XP_005594284.1, XP_015299980.2, XP_045240136.1	NP_001028711.1, NP_033078.2, NP_033879.1, NP_033880.1, NP_997622.1	NP_001032442.1, NP_001032643.1, NP_001070903.1, NP_001385726.1, XP_063134716.1
OG0000229	NP_001239158.1, XP_038394995.1, XP_038410499.1	XP_005568936.1, XP_005596043.2, XP_015306213.1, XP_045218175.2, XP_045239607.2, XP_045247862.1, XP_045248849.1, XP_065397107.1	NP_001258519.1, NP_080345.1, XP_036018026.1	NP_112368.1, XP_038947436.1, XP_038952160.1, XP_038961987.1, XP_063122476.1, XP_063128764.1, XP_063137271.1
OG0000230	NP_001375576.1, NP_001375745.1, XP_038401995.1	XP_005541149.3, XP_005580903.3	NP_001005569.1, NP_666450.2, NP_666836.1, NP_667120.1, NP_667122.1, NP_667200.2	NP_001000005.1, NP_001000395.1, NP_001000418.1, NP_001000523.1, NP_001000786.1, NP_001000825.1, NP_001000857.1, NP_001000978.1, NP_001001012.1, NP_999994.1
OG0000231	NP_001375621.1, NP_001375625.1, NP_001375631.1, NP_001375634.1, NP_001375762.1, NP_001375765.1, NP_001375774.1, NP_001376052.1, XP_038424075.1, XP_038424095.1, XP_038424772.1, XP_038425286.1, XP_038425287.1		NP_667023.2, NP_667303.1, NP_667326.1	NP_001000151.1, NP_001000154.1, NP_001000749.1, NP_001000951.1, NP_001001269.1
OG0000233	XP_038386152.1	XP_005564574.3, XP_045217742.2	NP_663335.2, NP_796171.1	NP_001178937.1, NP_445991.2, XP_038952179.1, XP_038952291.2, XP_038952318.2, XP_038952385.1, XP_063132905.1, XP_063132906.1, XP_063132907.1, XP_063132908.1, XP_063133044.1, XP_063133097.1, XP_063133098.1, XP_063136774.1, XP_063136777.1, XP_063136780.1
OG0000234	XP_038387556.1	XP_005586820.3, XP_045233663.2, XP_045234176.2, XP_065389937.1, XP_065389939.1, XP_065389940.1, XP_065389941.1, XP_065389942.1, XP_065389953.1, XP_065389955.1	NP_001365647.1, NP_001371052.1, NP_038764.2, XP_030099775.1, XP_030099779.1, XP_030099780.1, XP_030099781.1, XP_036010315.1, XP_036010316.1	XP_063143264.1
OG0000235	XP_038388007.1, XP_038390749.1, XP_038409289.1, XP_038412072.1, XP_038421758.1, XP_038427137.1, XP_038433340.1, XP_038433776.1	XP_005571127.3, XP_005594111.3, XP_015299304.3, XP_045233100.2, XP_045242194.2, XP_065376509.1, XP_065377889.1, XP_065386526.1, XP_065399401.1	NP_001034218.1, NP_001159443.1	NP_001386203.1, XP_063128850.1
OG0000236	XP_038393006.1, XP_038402452.1, XP_038412310.1, XP_038424971.1, XP_038437651.1, XP_038442751.1, XP_038443941.1	XP_005585110.1, XP_005593023.2, XP_065388919.1	NP_001032835.2, NP_001391596.1, NP_067438.1, NP_083570.1, NP_659055.1	NP_001009694.1, NP_001099148.1, NP_058939.1, NP_071990.2, NP_476472.1, XP_006256891.1
OG0000237	XP_038395272.1, XP_038407604.1, XP_038412338.1, XP_038412344.1, XP_038440397.1	XP_005553766.1, XP_005558894.1, XP_005559472.3, XP_015302614.1, XP_045245966.1, XP_045246494.1, XP_045254372.1	NP_001028601.1, NP_001277917.1, NP_001361535.1, NP_663352.2	NP_001128209.1, NP_001385696.1, NP_001386475.1, NP_998727.1, XP_063135447.1
OG0000238	XP_038405508.1, XP_038405655.1, XP_038405662.1	XP_015286484.1, XP_065380482.1, XP_065380495.1, XP_065380499.1	NP_033066.1, NP_038814.1, NP_059501.1, NP_536684.2, NP_663399.2, NP_671755.2, NP_694773.1, XP_006513448.1	NP_001385693.1, NP_598227.3, NP_954678.1, XP_038936438.2, XP_063119152.1, XP_063120541.1
OG0000239	XP_038416551.1	XP_005541878.3, XP_005541879.3, XP_005541880.3	NP_001241689.1, NP_080260.1, NP_080670.2, NP_081087.1, NP_081098.1, NP_081413.1, NP_082898.1, NP_082904.1	NP_001102658.1, NP_001102963.1, XP_006232873.1, XP_008759494.1, XP_038959256.2, XP_038959257.1, XP_063138841.1, XP_063138885.1, XP_063138974.1
OG0000246	NP_001003167.1, XP_038391576.1, XP_038398163.1, XP_038398164.1, XP_038439504.1	XP_005580221.1, XP_065391718.1, XP_065391723.1	NP_001008426.1, NP_001357822.1, NP_001357823.1, NP_079910.1, NP_659185.1, NP_839974.2, NP_839975.2	NP_001028239.1, NP_001035004.2, NP_001395943.1, NP_942085.1, XP_221310.4
OG0000247	NP_001003209.1, XP_038431977.1, XP_038431988.1, XP_038431992.1	XP_005565942.3, XP_005565948.1, XP_015312402.2, XP_045217110.1	NP_001013792.2, NP_001192278.1, NP_001309267.1, NP_001310180.1, NP_001310315.1, NP_080610.1, NP_081616.1	NP_001099844.1, NP_001178884.1, NP_059037.1, XP_006231364.1, XP_006231366.1
OG0000251	NP_001243383.1		NP_666838.1, NP_667151.1, NP_667154.1, NP_667156.1, NP_667157.1, NP_667161.1, NP_667162.1, XP_030107398.1	NP_001000382.1, NP_001000383.1, NP_001000384.1, NP_001000385.1, NP_001000386.1, NP_001000559.1, NP_001000826.1, NP_001000828.1, NP_001000829.1, NP_001000969.1, NP_001001014.1
OG0000253	NP_001375478.1, NP_001375479.1, NP_001376073.1, XP_038413475.1	XP_005543755.3, XP_005557603.2, XP_045246988.2	NP_666427.2, NP_666808.1, NP_666924.1, NP_667063.1, NP_667064.2, XP_017175720.1	NP_001000409.1, NP_001000515.1, NP_001000583.1, NP_001000584.1, NP_001000585.2, XP_003750064.2, XP_063120539.1
OG0000254	NP_001375533.1, NP_001375534.1, NP_001375535.1, XP_038418391.1	XP_045246550.2	NP_001011758.2, NP_666779.1, NP_666780.2, NP_666781.2, NP_666782.2, NP_666973.2	NP_001000279.1, NP_001000288.1, NP_001000290.1, NP_001000291.1, NP_001000292.1, NP_001000293.1, NP_001000687.1, NP_001001286.1, NP_998897.1
OG0000255	XP_038381458.1, XP_038381459.1, XP_038383850.1, XP_038383925.1, XP_038428911.1	XP_045246636.2, XP_065397270.1	NP_001296302.1, NP_001371171.1, XP_006540454.1, XP_036008321.1, XP_036008322.1, XP_036008341.1, XP_036008364.1, XP_036008365.1	NP_001333356.1, NP_001389009.1, XP_038955240.1, XP_063133748.1, XP_063138925.1
OG0000256	XP_038381532.1, XP_038406202.1	NP_001306532.2	NP_001074794.1, NP_001094922.1, NP_001095004.1, NP_001095056.2, NP_001104766.1, NP_001171909.1, NP_001171910.2, NP_001347713.1, NP_033312.2, NP_038901.3, NP_065589.2, NP_065590.2, NP_780459.1	NP_001020302.1, NP_036827.3, XP_038956741.1, XP_063137123.1
OG0000258	XP_038382904.1, XP_038424100.1, XP_038424779.1, XP_038424780.1, XP_038443473.1	XP_005582082.1, XP_015299111.1, XP_045217426.2, XP_045228165.1, XP_065384751.1	NP_001371113.1, NP_061268.2, NP_081118.4, NP_081910.1	NP_001013921.1, NP_001071146.1, NP_001101158.1, NP_001101721.1, NP_446199.2, XP_017444687.1
OG0000259	XP_038383610.1, XP_038386379.1, XP_038408018.1, XP_038435249.1, XP_038442103.1	XP_005549200.1, XP_045218582.2, XP_045219477.2, XP_045223102.1, XP_045223585.2, XP_045230518.2, XP_045242656.1, XP_045251060.2, XP_045254447.1, XP_065388844.1, XP_065391504.1, XP_065397198.1	NP_065607.1	NP_001258046.1, XP_063127952.1
OG0000260	XP_038384428.1, XP_038386132.1, XP_038401476.1, XP_038407157.1	XP_005562071.1, XP_005564612.1, XP_045236780.1, XP_045245089.2, XP_065383705.1, XP_065398015.1	NP_001008706.1, NP_031615.1, NP_031616.1, NP_064420.2, NP_081692.1	NP_001012054.1, NP_001387681.1, NP_036650.1, NP_059022.1, XP_063117613.1
OG0000264	XP_038403477.1, XP_038411020.1, XP_038413078.1, XP_038433771.1, XP_038441073.1, XP_038444542.1	XP_005550003.1, XP_005571129.1, XP_045227578.2	NP_031648.1, NP_031650.3, NP_031652.1, XP_036014151.1, XP_036014152.1	NP_001008314.2, NP_001100267.1, XP_006247295.1, XP_038966957.2, XP_063117355.1, XP_063132040.1
OG0000265	XP_038416771.1, XP_038437370.1, XP_038437371.1, XP_038437372.1, XP_038437373.1, XP_038437662.1	XP_005548779.1, XP_005576547.2, XP_045243724.1	NP_031646.2, NP_076186.1, NP_766635.1	NP_001100580.1, NP_001102746.1, NP_001396145.1, NP_062043.2, XP_006248171.2, XP_038943481.1, XP_063125454.1, XP_063126921.1
OG0000266	XP_038422497.1	XP_015301333.3	NP_001008428.1, NP_001013798.2, NP_001014417.1, NP_001028966.1, NP_001170891.1, NP_001289932.1, NP_001365572.1, NP_056608.1, NP_780610.2, NP_796043.1, NP_796044.2, NP_808266.1, NP_808371.1, NP_941076.1, NP_950201.2, XP_017169231.1	XP_008769763.3, XP_038938555.1
OG0000267	XP_038425593.1, XP_038435274.1	XP_015310253.1, XP_045224370.2, XP_045228511.2, XP_045228924.2, XP_045234919.2, XP_045239861.2, XP_045248517.2, XP_065375454.1, XP_065382872.1	NP_080423.1	NP_001007604.1, NP_001389034.1, XP_038935996.1, XP_038938476.1, XP_038946099.1, XP_038953998.2, XP_038954389.1, XP_063144702.1
