GeneID	Heart_rep1	Heart_rep2	Heart_rep3	Heart_rep4	Heart_rep5	Heart_rep6
XP_038422681.1	18.3524	17.1534	16.9106	20.8012	21.7078	
XP_038422682.1	7.40712	5.8773	4.36905	6.06374	6.35046	
XP_038422688.1	1.08385e-08	0.000106791	0.517822	0.604481	0.0	
XP_038422695.1	2.53716	2.01056	2.75607	2.31329	4.46973	
XP_038422700.1	0.0	0.510652	1.08516	0.383202	2.14348	
XP_038422709.1	13.4145	12.9731	15.128	14.5928	15.9716	
XP_038422711.1	2.31111	2.6506	2.6808	2.27191	3.6467	
XP_038422714.1	147.391	140.32	126.44	166.166	153.927	
XP_038422716.1	7.29947	7.58667	8.96083	7.8151	8.57361	
XP_038422718.1	2.42529	0.926481	1.83565	3.66946	2.26768	
XP_038422719.1	1.24252	0.954929	1.66614	1.44137	1.56848	
XP_038422720.1	3.1179	1.16807	1.60513	1.6131	2.56496	
XP_038422721.1	0.393016	0.734323	0.602944	1.31897	1.16619	
XP_038422727.1	3.42666	3.16343	3.43765	4.13285	3.84013	
XP_038422728.1	0.0146396	0.0	0.0	0.0	0.0	
XP_038422731.1	79.5579	70.6076	51.508	71.5367	73.1745	
XP_038422732.1	40.3404	42.3958	46.0645	48.8591	48.3535	
XP_038422733.1	146.373	131.206	130.32	137.79	135.385	
XP_038422734.1	4.60677	5.17943	5.28358	5.522	6.36194	
XP_038422736.1	6.95684	6.36191	8.97036	4.79661	10.1094	
XP_038422738.1	0.0	0.0	0.0	0.0	0.0	
XP_038422754.1	0.129788	0.101156	0.116839	0.0381522	0.167322	
XP_038422755.1	0.530414	0.214654	0.0	0.0	0.810968	
XP_038422757.1	3.75226	5.69269	4.21571	5.22734	5.52686	
XP_038422761.1	180.003	218.08	150.385	204.013	212.415	
XP_038422762.1	0.00284732	0.0	0.0207638	0.0116959	0.0	
XP_038422763.1	1.28994	1.72628	1.76786	1.1818	2.13643	
XP_038422765.1	0.417279	0.258454	0.0911739	0.0	0.0	
XP_038422768.1	52.3612	42.9491	42.7417	61.4005	51.5541	
XP_038422769.1	14.2523	13.5196	12.5585	13.7362	16.369	
XP_038422770.1	0.000177779	0.0	0.0	0.0	7.85254e-08	
XP_038422784.1	4.80331	5.19636	5.17394	5.92586	5.10888	
XP_038422785.1	0.0212691	0.0456692	0.00849547	0.0	0.0375861	
XP_038422787.1	0.31299	0.427664	0.35268	1.76583	0.99668	
XP_038422789.1	0.0	0.0	0.0	0.0	0.0	
XP_038422798.1	51.1635	52.4386	55.1347	63.592	51.6996	
XP_038422800.1	0.0	0.0	0.0	0.0	0.0	
XP_038422804.1	607.627	613.744	623.281	652.234	606.432	
XP_038422805.1	0.115218	0.208335	0.125299	0.104293	0.0	
XP_038422808.1	0.0	0.0	0.0	0.0	0.0	
XP_038422809.1	0.00154308	0.191494	4.00116e-06	0.0	0.255582	
XP_038422817.1	15.4365	13.2989	14.5008	18.493	21.2354	
XP_038422818.1	7.75596e-05	0.0	0.0	3.18476e-08	0.0	
XP_038422827.1	11.2945	13.7339	13.3563	11.2762	18.1366	
XP_038422828.1	0.0614271	0.226711	0.0	0.0	0.308634	
XP_038422830.1	50.9711	41.0932	43.0749	50.8175	52.2391	
XP_038422832.1	0.698312	1.74935	1.61785	1.19267	1.55556	
XP_038422836.1	23.8451	20.0888	20.7777	21.8863	24.5029	
XP_038422837.1	19.1509	13.2303	12.504	13.8203	23.0211	
XP_038422838.1	1.85141	0.0	1.0226	0.0	4.09314	
XP_038422839.1	7.42989	6.6082	7.34102	7.54138	6.6427	
XP_038422840.1	0.794249	0.224716	0.365198	0.415241	0.645051	
XP_038422843.1	3.11924	6.4258	3.23535	0.515641	7.1694	
XP_038422849.1	123.305	111.142	125.075	131.817	127.296	
XP_038422850.1	10.8362	9.21837	11.7313	9.84628	12.6045	
XP_038422851.1	58.6816	56.3684	52.5653	29.4878	51.5175	
XP_038422853.1	23.097	18.2625	25.0216	17.6313	20.7142	
XP_038422855.1	40.6593	35.1103	32.9262	32.4952	40.7807	
XP_038422856.1	5.8846e-09	0.0	1.81043e-08	3.00181e-05	0.000504285	
XP_038422862.1	0.0	0.0	0.284547	0.0	0.0	
XP_038422866.1	42.8555	37.9924	38.4069	44.6937	38.1624	
XP_038422867.1	0.0	0.0	0.0	3.5766e-10	0.0	
XP_038422875.1	0.218784	0.127854	0.272319	0.25749	0.272827	
XP_038422876.1	0.00412933	0.0	0.00904001	0.0169545	0.04754	
XP_038422877.1	11.6734	10.1469	13.3226	10.9523	11.5106	
XP_038422879.1	40.08	39.653	52.5452	40.0249	48.6871	
XP_038422881.1	5.48713	6.54727	7.86761	4.66734	6.10042	
XP_038422883.1	3.3337	3.81831	3.30155	3.55495	3.59244	
XP_038422888.1	8.69232	8.55222	9.4846	9.92947	8.75605	
XP_038422890.1	0.983956	0.0	4.40343e-10	0.00326071	1.41098	
XP_038422896.1	18.7359	17.2812	22.2237	17.1793	19.4694	
XP_038422897.1	0.0	0.0	0.0	0.0	0.0	
XP_038422899.1	9.3512	4.66812	13.6375	8.3615	14.8088	
XP_038422910.1	0.32269	0.725458	0.715442	0.510975	0.459928	
XP_038422912.1	0.0	0.0	0.0	0.0	0.0	
XP_038422918.1	0.0	0.0	0.0	0.0	0.0	
XP_038422922.1	0.335873	1.85591e-09	0.196302	0.742459	0.0	
XP_038422927.1	0.564958	0.217593	0.143202	0.0	0.715348	
XP_038422933.1	2.14841	1.42229	1.73454	1.11487	1.46958	
XP_038422934.1	0.223837	0.0367448	0.227938	0.091772	0.0	
XP_038422935.1	0.0398923	0.0834189	0.0	0.176932	0.0	
XP_038422937.1	0.0	0.038328	0.0	0.0	2.44864e-09	
XP_038422944.1	37.0922	40.1338	39.7111	59.6829	36.1803	
XP_038422947.1	11.7135	11.5326	15.4175	11.5138	13.3528	
XP_038422948.1	0.865262	1.23394	1.03735	1.01374	1.47861	
XP_038422949.1	9.03528	11.9075	11.54	6.57492	11.385	
XP_038422950.1	4.61678	5.18734	5.76435	4.70417	6.22994	
XP_038422951.1	6.47009	6.07432	7.65671	2.7273	6.07405	
XP_038422954.1	0.0374162	0.0437815	0.0550323	0.0221836	0.0206385	
XP_038422955.1	0.0	0.0	0.0	0.0292047	0.0	
XP_038422956.1	0.0	0.0	0.0	0.0	0.0	
XP_038422957.1	0.0	0.0	0.0	0.0	0.0	
XP_038422958.1	0.342722	0.0	0.0	0.244919	0.278372	
XP_038422961.1	0.0475479	0.0123142	0.0527726	0.0850678	0.0329909	
XP_038422963.1	1.55373	0.255415	1.90624	1.21922	2.35888	
XP_038422965.1	55.7004	93.3141	33.8032	32.8225	69.9911	
XP_038422968.1	566.166	534.535	499.204	610.64	520.042	
XP_038422969.1	0.925614	9.20147e-05	1.5282	5.56218e-06	3.7714	
XP_038422972.1	0.26499	0.356299	0.410788	0.332484	0.643009	
XP_038422974.1	3.94308	1.76937	3.00796	4.92854	6.74224	
XP_038422978.1	1.22297	1.08734	1.26834	1.66201	0.978505	
XP_038422982.1	0.000116624	5.22178e-07	5.51066e-06	0.00039508	1.41057e-07	
XP_038422988.1	0.285958	0.328373	0.327914	0.123972	0.554399	
XP_038422989.1	2.06111	1.79569	1.88008	1.19227	0.928498	
XP_038422991.1	0.385062	0.355317	0.378971	0.256271	0.30631	
XP_038422993.1	7.17011	6.5143	6.43064	7.11278	7.53403	
XP_038422994.1	6.94039	7.13281	8.18408	7.64796	7.35585	
XP_038422995.1	0.0	0.0	0.0	0.0	0.0	
XP_038422997.1	0.0	2.33163e-06	0.0	0.0	5.56314e-09	
XP_038423000.1	0.0	0.0	0.0	0.0	0.0	
XP_038423004.1	0.0	0.0	0.0	0.0701522	0.0	
XP_038423007.1	0.760821	0.552437	0.828173	0.595035	0.734242	
XP_038423008.1	1.24131	1.8211	1.40082	1.18813	1.24958	
XP_038423010.1	6.83817	2.57342	7.348	6.40419	1.09791	
XP_038423013.1	2.3031	6.38776	2.42576	8.33145	6.98908	
XP_038423014.1	81.6336	88.6722	80.335	109.728	86.8077	
XP_038423015.1	0.495394	0.883332	0.534849	0.504664	0.630943	
XP_038423021.1	15.8361	14.1429	13.5316	15.1307	15.6711	
XP_038423023.1	15.1183	16.0666	10.7566	11.1482	13.6726	
XP_038423024.1	1.23538	0.266224	0.813687	0.693077	1.67469	
XP_038423029.1	0.0	0.0	0.0	0.0	0.0	
XP_038423040.1	0.0	0.0	0.0	0.0	0.0	
XP_038423043.1	1.07548	1.07674	1.14872	0.815732	1.21454	
XP_038423047.1	0.013484	0.0367369	0.0	0.027861	0.0528837	
XP_038423048.1	25.9619	20.2851	21.7021	19.8562	18.2035	
XP_038423050.1	64.7674	61.7715	51.482	69.4613	60.1324	
XP_038423051.1	201.173	218.962	225.065	181.597	209.362	
XP_038423052.1	23.6678	20.2734	20.2764	21.7717	24.2981	
XP_038423053.1	68.1904	39.1873	60.4903	52.5859	56.2144	
XP_038423054.1	0.0	0.0	0.0	0.0	0.0	
XP_038423060.1	4.2411e-06	7.41479e-06	4.78635e-06	1.73062e-05	1.63611e-05	
XP_038423062.1	0.0970136	0.0528967	0.0140646	0.0400047	0.0755467	
XP_038423063.1	7.15252	7.0581	6.81008	5.49471	9.56138	
XP_038423064.1	11.2554	11.4543	11.0536	10.0586	11.7365	
XP_038423065.1	1.04431	1.68918	2.12341	0.83565	1.13394	
XP_038423067.1	5.49204	5.73982	5.84502	4.13504	5.43847	
XP_038423069.1	0.0	0.0	0.0	0.0	0.0	
XP_038423076.1	1.03641	0.127193	1.39151	0.304631	3.13739	
XP_038423079.1	2.50588	2.00721	1.87995	2.12671	2.99308	
XP_038423081.1	23.7557	20.0585	20.8758	24.1826	18.7423	
XP_038423086.1	128.751	98.7236	112.721	135.238	137.673	
XP_038423087.1	5.52563	5.15562	5.31721	5.21211	5.6244	
XP_038423088.1	109.262	112.43	89.2842	104.318	97.0451	
XP_038423090.1	43.2102	47.3174	50.0964	53.3685	45.3175	
XP_038423091.1	2.51072	2.33113	2.01534	2.16943	1.47925	
XP_038423093.1	9.17819	8.12821	8.19476	7.8498	12.9049	
XP_038423095.1	0.0	0.0	0.0	0.0	0.0	
XP_038423107.1	1.47696	2.53685	2.70572	1.66477	1.56964	
XP_038423111.1	0.32278	0.612048	0.545523	0.297814	0.801347	
XP_038423114.1	5.29772	8.54977	6.03831	5.48398	5.41869	
XP_038423115.1	0.653928	0.127183	0.141486	0.174284	0.0	
XP_038423119.1	19.1526	21.1086	19.8685	24.1759	24.0796	
XP_038423121.1	0.0	0.0	0.0	0.0	0.0	
XP_038423123.1	1.47472	1.65265	1.29397	1.63849	1.32991	
XP_038423124.1	105.241	64.3296	98.0672	77.5424	82.8307	
XP_038423128.1	21.5208	22.6979	19.4611	20.7288	14.7546	
XP_038423132.1	6.33058e-05	0.000317681	7.65811e-05	0.000420333	0.0366967	
XP_038423135.1	0.0	0.0	0.0	0.0	0.0	
XP_038423139.1	0.0417422	0.0569267	0.0909918	0.114575	0.0	
XP_038423140.1	0.0	0.0	0.0	0.0	0.0	
XP_038423149.1	0.0	0.0	0.0	0.0	0.0	
XP_038423165.1	10.5443	6.44012	3.94383	4.83949	7.42397	
XP_038423169.1	1.06909	2.43288	2.21446	2.19222	2.72454	
XP_038423171.1	0.0145328	0.197936	0.125883	0.0300459	0.0	
XP_038423172.1	0.000389925	0.000520712	0.00488386	0.00104169	3.83592	
XP_038423178.1	0.337875	0.204379	0.566987	0.466772	0.371879	
XP_038423179.1	17.4987	20.7051	23.6771	19.5203	23.8095	
XP_038423181.1	0.065828	0.192312	0.416776	0.0736969	0.0	
XP_038423186.1	1.78497	2.98004	1.73968	1.32625	4.10148	
XP_038423187.1	0.0	0.0	0.0	0.0	0.0	
XP_038423195.1	6.27936	2.41959	5.70793	11.9339	8.69766	
XP_038423199.1	0.957062	1.13785	1.07384	1.06613	0.767539	
XP_038423201.1	13.8408	14.5157	15.2077	15.1706	14.0588	
XP_038423202.1	0.226279	0.0725309	0.115418	0.0	0.469675	
XP_038423205.1	0.0	0.0	0.0	0.0	0.0	
XP_038423219.1	8.24862	8.39109	7.59113	7.91423	9.02277	
XP_038423221.1	6.87882e-05	0.000137972	8.91662e-05	1.11793e-05	7.28676e-05	
XP_038423225.1	4.59051	7.19071	4.5284	5.17377	5.2517	
XP_038423230.1	0.0	0.0	0.0	7.83805e-10	0.0	
XP_038423233.1	0.000373751	0.0025565	5.1591e-05	0.0	0.0	
XP_038423235.1	11.9053	14.4973	14.3639	13.0462	12.3881	
XP_038423237.1	6.49658	5.05476	4.95117	8.77412	8.63543	
XP_038423239.1	1.28707e-05	0.0	0.0	0.0	0.0	
XP_038423242.1	20.985	22.101	26.4651	25.4426	23.8243	
XP_038423244.1	1.10351	0.128834	0.878303	0.932113	1.28116	
XP_038423249.1	75.1385	72.3536	78.6713	77.3864	77.5969	
XP_038423250.1	1.77215	0.93451	1.2205	0.856482	2.62312	
XP_038423261.1	10.2041	9.77543	12.79	10.0898	11.7495	
XP_038423263.1	0.441197	0.369456	0.537117	0.331803	0.291142	
XP_038423269.1	17.7027	18.7125	14.585	16.5281	18.8833	
XP_038423270.1	1.05042	1.12264	1.71482	1.02564	1.07965	
XP_038423272.1	119.256	109.487	115.937	117.664	115.097	
XP_038423273.1	1.30711	1.32396	1.74394	0.806162	2.41348	
XP_038423275.1	1.24918	0.78721	1.82646	0.591115	4.04059	
XP_038423280.1	0.966339	1.07247	0.980232	0.000134165	0.000177949	
XP_038423282.1	270.316	227.229	249.989	284.352	240.548	
XP_038423283.1	3.61151	4.29863	3.74473	3.45092	3.92178	
XP_038423284.1	0.0185236	0.0	0.0900061	0.0	0.0	
XP_038423286.1	10.0134	9.67303	10.7773	7.66547	22.5333	
XP_038423292.1	0.0	1.1492	0.0	0.0	0.0	
XP_038423295.1	34.3929	35.2197	35.2166	29.0036	35.2059	
XP_038423296.1	0.327648	0.0351828	0.0	0.00195455	0.0631761	
XP_038423304.1	8.33963	8.00435	8.44643	9.49166	8.17313	
XP_038423305.1	0.0	4.40416e-06	2.6155e-07	4.60786e-07	0.00127911	
XP_038423309.1	1.84022	1.55433	1.88275	1.63748	2.81584	
XP_038423310.1	1.30704	1.27559	2.5572	0.841658	1.50556	
XP_038423311.1	0.516117	1.31848	1.54711	0.983313	0.3526	
XP_038423315.1	3.55728	3.32036	4.25447	3.19368	3.56982	
XP_038423316.1	0.0331979	0.0603232	0.0801193	0.114168	0.129598	
XP_038423317.1	0.418523	0.450378	0.629189	0.569612	0.35194	
XP_038423318.1	12.4302	21.6895	16.0226	21.0508	20.0513	
XP_038423319.1	0.0	0.0	0.0	0.0	0.0	
XP_038423322.1	0.033733	0.0	0.0161848	0.0461294	0.12718	
XP_038423327.1	7.65684e-05	0.0	1.00885e-08	0.0	0.711452	
XP_038423334.1	2.3153	0.00313905	1.38204	0.572048	0.413994	
XP_038423338.1	0.744373	0.0	0.0	0.0	0.0	
XP_038423347.1	14.8291	15.1619	13.5758	13.2365	16.5623	
XP_038423350.1	0.0	0.0	0.0	0.0	0.0	
XP_038423356.1	2.19109	0.479702	2.28172	0.945494	0.653098	
XP_038423359.1	0.136924	0.0	0.0	0.224245	0.604916	
XP_038423364.1	0.192871	0.0831932	0.0409189	0.0	0.262449	
XP_038423366.1	0.0	0.0	0.0	0.0	0.0	
XP_038423374.1	13.1936	9.90373	13.7401	12.3919	12.4048	
XP_038423375.1	0.0	0.251685	1.86197e-05	0.0	0.0	
XP_038423385.1	90.4272	75.661	74.3155	116.748	83.1009	
XP_038423386.1	0.232831	0.1691	0.0671684	0.0321093	0.0	
XP_038423387.1	0.639452	2.21745	1.00719	2.30264	4.50959	
XP_038423388.1	7.2265	8.32545	4.96196	3.13945	5.06246	
XP_038423393.1	1.24327	2.92797e-07	0.0665253	0.0	0.0	
XP_038423399.1	0.146682	0.287564	0.145979	0.0232886	0.178016	
XP_038423401.1	0.205536	0.292117	0.311867	0.281653	0.363033	
XP_038423402.1	13.2643	12.9257	13.5469	14.386	15.1097	
XP_038423404.1	3.12018e-09	4.42797e-09	8.3945e-10	8.92565e-09	0.0	
XP_038423407.1	15.0208	14.9081	17.4892	17.0261	18.4532	
XP_038423410.1	11.4215	11.3479	11.4592	9.29609	12.7909	
XP_038423412.1	3.24361	2.2891	2.18877	3.17303	1.7401	
XP_038423413.1	39.9837	33.02	37.674	31.9154	37.857	
XP_038423414.1	34.9295	37.9836	40.7783	35.2252	40.9169	
XP_038423415.1	0.114061	0.114725	0.0569783	0.107802	0.0978068	
XP_038423416.1	17.2851	14.8312	16.309	13.852	21.2341	
XP_038423420.1	52.0406	33.6885	57.1153	99.7467	57.7751	
XP_038423422.1	14.0221	9.9341	18.9248	20.5855	20.6213	
XP_038423424.1	508.192	440.473	386.405	588.722	470.335	
XP_038423425.1	1168.19	1283.49	1148.63	1084.38	863.184	
XP_038423426.1	4.76685	4.58942	2.48922	2.83736	7.50085	
XP_038423427.1	49.7063	50.5022	51.0141	53.7202	53.0394	
XP_038423428.1	28.9103	29.7806	25.602	26.7588	26.8427	
XP_038423429.1	0.515999	0.2485	0.370444	0.309546	1.00695	
XP_038423430.1	0.0	0.178975	0.0	3.6193e-10	0.000373251	
XP_038423447.1	2.86163	2.47513	4.30788	2.96821	2.35457	
XP_038423451.1	18.0848	18.1252	18.3522	22.302	22.3766	
XP_038423452.1	0.0307338	0.0195965	0.0429385	0.0	0.0286422	
XP_038423453.1	0.0	0.0	0.0	0.0	0.0	
XP_038423457.1	0.251479	0.257574	0.246606	0.175903	0.270425	
XP_038423459.1	0.0	0.0	0.0983059	0.0	0.0	
XP_038423463.1	0.0493126	0.0	0.0	0.0	0.0	
XP_038423467.1	12.4337	12.8386	13.5143	12.0555	14.7505	
XP_038423468.1	7.10294	4.61418	9.65703	3.53562	5.533	
XP_038423469.1	11.2433	10.2592	10.0016	13.6205	11.4045	
XP_038423470.1	0.405814	0.614025	0.356713	0.658665	1.06327	
XP_038423472.1	0.000331127	0.00573657	0.0	0.00147068	0.00639202	
XP_038423479.1	0.126749	1.77014	0.0137741	0.000604968	0.0002516	
XP_038423483.1	6.25168	5.37553	5.86032	6.61943	9.28463	
XP_038423487.1	1.47587	2.08859	1.68848	2.90296	0.00439937	
XP_038423491.1	0.0	0.0	0.0799578	0.0	0.0	
XP_038423504.1	0.0	0.0	0.0	0.0	0.0	
XP_038423517.1	194.747	153.079	142.15	192.793	190.335	
XP_038423518.1	22.9056	18.8089	27.0994	23.6851	22.7434	
XP_038423519.1	0.0	0.0	0.0	0.0	0.0	
XP_038423532.1	1.56456e-08	0.0	0.0	0.0	0.0	
XP_038423537.1	6.3712e-08	0.0	0.390701	1.28798e-10	6.27688e-08	
XP_038423540.1	3.62508	1.96651	2.39154	4.56487	4.7274	
XP_038423550.1	2.29347	3.39566	3.43778	2.72839	3.49906	
XP_038423552.1	1042.5	927.871	821.181	963.37	932.782	
XP_038423553.1	43.6493	11.986	24.0363	45.2832	40.5969	
XP_038423554.1	0.368264	0.0	0.612015	0.746824	0.317956	
XP_038423555.1	0.829682	0.161835	0.433251	0.729129	0.226546	
XP_038423560.1	9.02869	7.0834	12.2681	8.65268	9.42692	
XP_038423562.1	4.99477	3.05772	7.65729	5.52571	6.52921	
XP_038423564.1	45.2643	41.4616	44.6406	38.3945	40.3772	
XP_038423565.1	1867.84	1679.35	1497.42	1998.73	1705.09	
XP_038423566.1	0.0	0.0	0.0	0.0	0.0	
XP_038423579.1	163.084	122.508	131.867	153.045	130.252	
XP_038423580.1	9.15545	4.66626	4.46488	0.350181	9.898	
XP_038423583.1	0.0	1.31451e-09	0.0	0.0	0.0	
XP_038423590.1	0.0	0.0	0.0	0.0	0.0	
XP_038423604.1	0.0	0.0	0.0	0.0	2.78302e-10	
XP_038423622.1	13.7064	11.4999	14.335	12.0894	14.2733	
XP_038423624.1	0.578135	0.911192	0.226929	0.34461	0.838565	
XP_038423629.1	0.710064	0.558669	0.261026	0.430966	0.568288	
XP_038423630.1	62.3225	72.8258	23.6092	68.4793	36.6456	
XP_038423632.1	103.177	79.9103	95.4275	93.0229	90.299	
XP_038423633.1	5.79047	5.66723	5.64102	6.34586	6.27669	
XP_038423634.1	4.11816	4.07467	3.68829	4.21556	4.56625	
XP_038423642.1	0.788271	0.866943	0.96579	0.515529	1.47145	
XP_038423646.1	33.8102	32.7655	33.9826	32.3537	34.6426	
XP_038423647.1	2.66147	2.57893	1.74802	3.82854	3.90621	
XP_038423648.1	0.411895	0.153224	0.660304	0.281032	0.292104	
XP_038423649.1	153.413	119.497	138.66	159.125	152.205	
XP_038423656.1	4.71374	2.13813	6.92322	3.45165	6.38283	
XP_038423657.1	0.271822	0.712614	0.496061	0.0	1.23919	
XP_038423659.1	77.3634	73.7651	85.7334	81.8103	69.7966	
XP_038423666.1	0.0	0.0	0.0	0.0	0.159343	
XP_038423667.1	3.28204	3.44799	3.32812	2.8855	1.67021	
XP_038423671.1	14.0118	16.8483	19.2301	17.2793	20.4259	
XP_038423672.1	0.201986	0.122455	0.195919	0.346244	0.476881	
XP_038423673.1	0.193645	0.099306	0.101857	0.0709301	0.450589	
XP_038423675.1	0.116344	0.0	0.166724	0.183659	0.0	
XP_038423682.1	0.0726005	0.0581117	0.16202	0.114977	0.478848	
XP_038423683.1	0.0	0.0	0.0	0.0	0.0	
XP_038423694.1	7.37266	5.5415	7.94857	6.16097	10.5564	
XP_038423696.1	0.496877	0.000540171	0.000255509	0.000566102	0.0	
XP_038423698.1	0.279669	0.254233	0.259476	0.079999	0.813685	
XP_038423700.1	4.67724	6.87541	4.13287	3.71989	5.61652	
XP_038423702.1	0.0	6.13532e-08	0.0	0.0	0.0	
XP_038423705.1	1113.23	962.189	1196.05	973.304	1016.55	
XP_038423706.1	40.1804	45.9389	39.3519	29.8648	56.9606	
XP_038423707.1	0.182867	0.0300809	0.0	0.0	0.0481688	
XP_038423712.1	0.365554	0.531314	0.318417	0.514453	0.290764	
XP_038423713.1	0.131531	0.795343	0.44202	1.52934	0.0	
XP_038423714.1	1.08478	6.99993e-09	1.12309	1.7763	2.03581e-08	
XP_038423718.1	0.0	0.0	0.0	0.0	0.0	
XP_038423727.1	15.2296	10.292	15.4984	14.4471	16.112	
XP_038423728.1	0.0	0.0	0.0	0.210575	0.11539	
XP_038423736.1	31.17	30.8271	31.5133	27.747	33.9783	
XP_038423737.1	0.110541	0.136975	0.0873868	0.0621709	0.195769	
XP_038423738.1	5.57822	4.95367	6.11586	4.91075	6.78911	
XP_038423739.1	2.25597	1.48309	1.13838	1.415	5.02669	
XP_038423740.1	2.47021	1.17943	3.56149	2.42295	3.79325	
XP_038423743.1	6.57058	7.6931	8.05643	6.71145	7.29685	
XP_038423744.1	6.57542	9.04158	6.23936	8.72745	9.16011	
XP_038423747.1	9.97589	13.0715	10.5808	11.532	14.3117	
XP_038423749.1	7.97638	6.66458	6.44049	5.00443	5.91625	
XP_038423751.1	0.0202393	0.110156	0.087224	0.0839509	0.0	
XP_038423752.1	0.105785	0.0	0.0	0.110057	0.425506	
XP_038423753.1	0.0855184	0.0	0.0733721	0.0	0.0	
XP_038423757.1	0.0	0.0	0.0	0.0	0.0	
XP_038423780.1	0.200472	0.0682842	0.10872	0.206999	0.196201	
XP_038423781.1	0.351883	0.41885	0.306971	0.342495	1.38625	
XP_038423782.1	0.0	0.0	0.0	0.0	0.000455054	
XP_038423789.1	509.991	534.794	521.938	540.221	505.711	
XP_038423791.1	0.0	0.0	0.0	0.0	0.0	
XP_038423800.1	0.493235	0.595431	0.432259	0.182203	2.12515e-06	
XP_038423803.1	1.99381	1.76267	2.37785	1.74939	2.44675	
XP_038423804.1	0.0	0.0	0.0	0.0	0.0	
XP_038423808.1	3.40869	2.65702	3.15534	2.99646	1.95575	
XP_038423809.1	0.266901	0.151555	0.241538	0.298318	0.0868363	
XP_038423810.1	1.77187	2.31559	1.01854	1.51575	2.51588	
XP_038423812.1	9.31616	8.86987	9.07256	8.5761	9.32412	
XP_038423813.1	2.24219	2.01719	2.81852	4.07706	3.97204	
XP_038423815.1	46.3716	29.0347	45.4368	45.5064	51.2869	
XP_038423817.1	3.93182	2.49908	4.27583	3.30931	4.54787	
XP_038423820.1	4.6615	5.80291	5.89344	4.8374	4.73571	
XP_038423825.1	0.486464	0.587785	0.476246	0.320484	0.700463	
XP_038423826.1	0.0230052	0.0	0.0	0.0	0.0	
XP_038423829.1	0.529516	0.595751	2.82782	0.14559	1.37201	
XP_038423834.1	20.6368	17.5469	20.3841	21.9152	17.9259	
XP_038423840.1	16.0083	13.7661	14.005	12.6114	15.1112	
XP_038423842.1	45.7376	35.0947	54.7894	45.4616	58.41	
XP_038423845.1	0.606089	0.739293	1.05021	1.60436	0.582086	
XP_038423846.1	0.230181	0.378848	1.00153	0.0	0.0	
XP_038423849.1	47.7838	43.3415	66.7847	49.444	54.2392	
XP_038423851.1	46.4248	44.6531	53.6876	60.2485	49.2061	
XP_038423853.1	0.0	0.0	0.0	0.0	0.0	
XP_038423858.1	1.23725	0.741475	1.20915	0.905138	0.936175	
XP_038423859.1	0.00266577	1.67046e-07	0.023029	6.53413e-07	0.0216813	
XP_038423867.1	77.2908	74.8498	75.2439	81.9335	79.4243	
XP_038423868.1	11.4007	11.387	10.753	10.472	10.3267	
XP_038423870.1	11.527	9.37572	12.934	12.7804	14.6187	
XP_038423872.1	0.0141433	0.0	0.0721533	0.0	0.0	
XP_038423873.1	0.0	0.00029541	0.0	0.000263161	1.27431	
XP_038423889.1	1662.83	1595.25	1470.84	1636.84	1521.21	
XP_038423891.1	0.0	0.0	0.0	0.0	0.0	
XP_038423899.1	0.123974	0.292992	0.275935	0.340538	0.224647	
XP_038423900.1	49.7161	48.5915	55.1375	51.1605	54.629	
XP_038423903.1	0.000309929	0.000204266	0.00019094	0.000293525	0.000328166	
XP_038423907.1	0.0	0.0	0.0196449	0.0	0.181012	
XP_038423919.1	0.318006	0.197924	0.168574	0.124668	0.217822	
XP_038423921.1	13.2968	12.7184	13.7394	14.1006	14.8406	
XP_038423922.1	492.058	418.332	455.124	550.136	431.887	
XP_038423923.1	17.4341	18.8808	19.7964	15.316	16.1037	
XP_038423928.1	207.858	190.791	140.088	210.524	219.761	
XP_038423929.1	1008.46	903.685	814.251	948.417	868.821	
XP_038423930.1	0.0	0.0	0.0	6.87157e-09	0.0	
XP_038423934.1	0.000208098	0.0244227	0.000147467	0.0285756	0.000280877	
XP_038423941.1	0.0	0.0	0.0	0.0	2.44579e-07	
XP_038423949.1	618.113	579.886	576.696	558.073	543.936	
XP_038423950.1	98.8286	97.9306	80.3648	74.1121	97.1705	
XP_038423951.1	26.0031	34.3656	35.1477	32.0197	25.6911	
XP_038423954.1	4.12082	4.20583	3.63553	2.86573	5.88131	
XP_038423958.1	1.58769	3.98535	3.37397	3.37301	2.62973	
XP_038423960.1	0.128797	2.93167	4.04264	2.11049	0.0	
XP_038423962.1	0.758452	0.962494	0.392971	0.367798	1.37046	
XP_038423967.1	24.9972	32.1831	29.8952	34.5081	33.7013	
XP_038423968.1	56.9948	53.5368	64.8257	57.7602	68.5039	
XP_038423970.1	5.91462	5.76592	6.32729	5.59565	6.42993	
XP_038423971.1	1.18358	1.64537	1.85445	1.64017	1.66286	
XP_038423972.1	13.3474	9.43596	13.1813	13.0831	12.817	
XP_038423973.1	16.7395	15.8619	13.9311	16.7235	16.6862	
XP_038423974.1	3.46597	4.99067	3.82387	3.94169	6.65412	
XP_038423976.1	0.121099	0.0	0.0	0.0	0.0	
XP_038423978.1	21.1242	17.0831	23.6208	18.7026	24.6514	
XP_038423981.1	0.00292323	0.389629	0.320986	0.0	7.49874e-10	
XP_038423983.1	2.27002e-09	7.27996e-10	6.46052e-07	3.39704e-09	3.65268e-07	
