vector_index,x,y_original,cluster_id,max_posterior,posterior_component_1,posterior_component_2,posterior_component_3,posterior_component_4,posterior_component_5,posterior_component_6,posterior_component_7
429,0.4139363598253114,-0.6549365986257827,5,0.9995162680067039,2.9414723165015193e-230,0.0,1.432700989605318e-200,0.0004837319932682766,0.9995162680067039,5.717702878649086e-71,2.791325682907854e-14
430,0.1569418460274481,-0.9436193690069274,5,0.9999622040949555,2.407485581009193e-190,0.0,5.16137234492885e-162,3.779590504458755e-05,0.9999622040949555,3.436665666971981e-138,3.1469844651902518e-27
431,0.9724997129437688,-0.183432973553606,2,0.8989641283498667,0.0,0.8989641283498667,0.0,0.00025467034958448514,0.003915999203162619,4.455673327374854e-06,0.09686074642405879
432,0.9998019540184632,0.1654374042660442,2,0.9251524221807926,1.073794086098558e-301,0.9251524221807926,1.6885729911063778e-276,0.0012818112515343716,0.00013187682178038507,0.07343386832031246,2.1425580213607807e-08
433,0.7390521666346599,0.4120048191343823,6,0.5338110924270772,1.3065444967766495e-159,3.61157311252278e-139,3.7581739794937344e-150,0.46528380476127884,0.0009051028116438163,0.5338110924270772,3.5819238910768813e-40
434,0.5199667385975022,0.6198900183058056,4,0.9999217481026592,1.6484617909020238e-75,0.0,1.0307343430077832e-74,0.9999217481026592,7.20998550225019e-05,6.152042318255602e-06,9.368833148860942e-94
435,-0.2270871719988525,0.2210748546134646,4,0.9862512961695294,0.0002475073880174293,0.0,0.00011321214449189908,0.9862512961695294,0.013387984297961321,4.5674020268602867e-110,6.039693834270434e-228
436,0.5065534542626071,-0.7782387828030299,5,0.9998571226374426,1.0802049430385785e-290,0.0,1.1055034198426408e-252,9.04416332031336e-05,0.9998571226374426,2.5711756277323865e-67,5.24357293540767e-05
437,0.9133510741589814,0.3651633442848296,6,0.9902219417399518,8.792417008060114e-228,1.5271762202069068e-15,3.985978162916608e-212,0.009733636210764979,4.442204928168175e-05,0.9902219417399518,2.464806699651891e-21
438,-0.9532448492091116,0.968353285789764,4,0.999999479089493,6.016555622485604e-129,0.0,2.265567365177071e-109,0.999999479089493,5.209105070652654e-07,6.869042079140824e-208,0.0
439,0.0758294003954775,0.8111691691948077,4,0.9997534254006794,0.00024280796311298365,0.0,1.020985622146944e-07,0.9997534254006794,3.6645376454284427e-06,2.3122931275515045e-34,3.687179911754491e-232
440,-0.5640033912231308,0.7433378185390254,4,0.9999895723535943,8.61893807798515e-28,0.0,2.1286859246601514e-23,0.9999895723535943,1.042764640549936e-05,3.9553481178838276e-137,0.0
441,0.1157526317377009,-0.3956596932833183,5,0.9802021707367629,2.670183650153847e-99,0.0,1.1320021444213798e-86,0.019797829263236963,0.9802021707367629,6.350491971792305e-97,8.524866621011596e-68
442,-0.0671058204822176,0.5015763529080013,4,0.9996426551812297,2.5124769329675945e-05,0.0,5.322364307879143e-07,0.9996426551812297,0.00033168781300978666,9.752195006690601e-66,2.896708794629676e-224
443,0.1515371631045687,0.7022068919302911,4,0.9999810162860527,1.0482037911209936e-13,0.0,1.3834827602358712e-16,0.9999810162860527,1.8983713842087984e-05,1.844888519304693e-30,5.6239508725378905e-192
444,0.1019244428374483,0.3566524092625263,4,0.997225810452477,3.327399675051061e-27,0.0,3.842104631000432e-27,0.997225810452477,0.002774189547522928,2.2717951160593586e-50,1.988326265307187e-154
445,0.920214078337124,-0.4988764868640389,7,0.9639719395340848,0.0,1.253199628127695e-09,0.0,3.669517586553194e-05,0.0359913640368498,2.6024795321815467e-16,0.9639719395340848
446,0.1043722178694721,0.9076679437499168,4,0.996651530552354,0.003347177996100031,0.0,4.6188484824314103e-07,0.996651530552354,8.295666977677118e-07,1.7075606826499513e-28,6.340859332371585e-240
447,0.6924641762497346,-0.0983611770826482,5,0.7477832756849767,1.3554565982253716e-229,6.757309400873025e-180,4.9259419458306425e-207,0.25221672431456116,0.7477832756849767,3.163754030737847e-13,1.4575307035469357e-13
448,-0.360359426398307,-0.7403888826682412,5,0.99877921967163,1.198296130650962e-39,0.0,1.0478229681133848e-31,0.0012207803283702783,0.99877921967163,1.7444306964252904e-234,7.669968940195906e-134
449,-0.1237986224179021,-0.780444209885216,5,0.9995498856846977,2.1773874625933133e-88,0.0,6.052628438758396e-74,0.00045011431530219423,0.9995498856846977,6.743248097305432e-181,4.9569752049381723e-79
450,-0.0591730479103802,0.2950379745980915,4,0.99424228941856,2.8787204094843866e-13,0.0,1.337240642141759e-13,0.99424228941856,0.0057577105810183915,1.854010187473045e-76,3.587472093674691e-189
451,-0.4425439133292406,-0.1245807071665217,4,0.4834709044905058,0.017522862525181974,0.0,0.11825873279197249,0.4834709044905058,0.38074750019233955,3.865438858903364e-186,1.0648617746466373e-240
452,-0.2404194770440895,-0.8110322496420728,5,0.9995603627312457,8.853848393791495e-67,0.0,7.356947014740168e-55,0.00043963726875432846,0.9995603627312457,3.554194138622741e-212,1.911259048693329e-99
453,0.1970261589335504,0.4807291443121892,4,0.9994969121342736,1.5575243585396962e-31,0.0,3.839335973705205e-32,0.9994969121342736,0.0005030878657263524,6.3959739775758825e-34,1.6820740514872104e-147
454,0.1603755266090647,0.5986503345172394,4,0.9999113593030541,8.32748567934296e-20,0.0,7.996277567893618e-22,0.9999113593030541,8.864069694599158e-05,3.0908641185936195e-33,8.624007641817804e-174
455,0.272870689146961,0.4508312615729026,4,0.9991923570525512,4.013562066036556e-45,0.0,1.1271045532945133e-44,0.9991923570525512,0.0008076429474486091,1.678117212792457e-27,1.8321250912343406e-125
456,-0.2963641691597178,-0.5954782446319742,5,0.9951759774687025,2.3161927398132372e-38,0.0,2.4427708256361704e-31,0.004824022531297491,0.9951759774687025,2.368648071811338e-201,1.7490396255205676e-134
457,-0.3683370096938858,0.3795509119921387,4,0.4527065828892901,0.3677310213810436,0.0,0.17887062246998983,0.4527065828892901,0.0006917732596762802,1.446444253211739e-125,4.056359225296921e-304
458,0.2232357655083261,-0.9785543942112298,5,0.9999784373665339,1.9268625321769295e-219,0.0,3.0799409998226247e-187,2.156263346604455e-05,0.9999784373665339,6.884899344077478e-129,2.6327035489842663e-19
459,-0.7342765031449501,-0.3897757206431815,3,0.8261520180482448,0.08511758768838004,0.0,0.8261520180482448,0.008253932767473045,0.0804764614959022,1.03137155736721e-296,6.598074352703495e-298
460,-0.49393691293572,-0.2023569371849125,5,0.4219392875455075,0.0308614052307539,0.0,0.3141584459724503,0.23304086125128798,0.4219392875455075,4.664866422351805e-207,4.001789097411198e-245
461,-0.9157445260940096,0.6704938977710031,4,0.999971210642476,3.4308028158705166e-83,0.0,6.2037089324741604e-71,0.999971210642476,2.8789357523914965e-05,1.946446513788993e-226,0.0
462,-0.8547782948078397,-0.2192112538611914,5,0.5642190102249505,3.990509641211495e-09,0.0,1.3196473135186313e-07,0.43578085381980836,0.5642190102249505,4.15482942368273e-310,0.0
463,-0.5132334414787822,-0.9774611076212034,5,0.9998234568620536,2.2379774862426453e-34,0.0,4.4940434186682004e-26,0.00017654313794614388,0.9998234568620536,2.4818521720148223e-308,2.381676167471286e-145
464,-0.960941439406162,-0.2953071763439812,5,0.713550984617353,8.217370629828723e-15,0.0,6.889385249122889e-13,0.28644901538195006,0.713550984617353,0.0,0.0
465,-0.509178815825077,-0.0021518032814256,3,0.6527501538860837,0.2582469037390458,0.0,0.6527501538860837,0.07614593191208381,0.012857010462786728,6.908784576458679e-191,3.6741608880136265e-285
466,0.309952646124052,0.8980095733455469,4,0.9999990712493433,2.1387807937421735e-19,0.0,1.1251252932049226e-23,0.9999990712493433,9.28749847108924e-07,8.096580204963431e-13,1.0572201798541574e-178
467,-0.8777858430621339,0.8820686075790896,4,0.9999983445263253,2.0120430684799404e-98,0.0,2.225836813624585e-83,0.9999983445263253,1.6554736750614814e-06,8.574448634041778e-197,0.0
468,-0.126526644410718,-0.6382519235571769,5,0.9979162724512813,2.2066220218949354e-72,0.0,6.403740817165135e-61,0.0020837275487186357,0.9979162724512813,1.8924164968560634e-166,4.133350310758646e-92
469,0.8262175738390989,-0.6297069165210969,7,0.9681190979216836,0.0,8.47119990721e-52,0.0,7.626785095696931e-06,0.03187327529322066,1.4435612524399082e-27,0.9681190979216836
470,0.582569657850802,-0.673237087070899,5,0.9974144123840861,1.4253496377944417e-300,0.0,6.998761096020712e-263,0.000256354062477361,0.9974144123840861,4.790453904265394e-51,0.002329233553436674
471,-0.3891249954102855,0.5778438648282065,4,0.9996293546553174,8.532888152348235e-05,0.0,0.00018139823515041033,0.9996293546553174,0.00010391822800869231,1.2604128141216398e-114,0.0
472,0.849610958383294,-0.9879559192631872,5,0.9999959273712549,0.0,1.1029127274336045e-38,0.0,2.967772420176055e-06,0.9999959273712549,7.6087944156356e-43,1.1048563252790587e-06
473,-0.3407070065045503,-0.7456456036162453,5,0.9988966972299695,4.179829859117521e-43,0.0,1.1302003722454898e-34,0.0011033027700302447,0.9988966972299695,5.64460598317406e-230,1.5753260811945225e-128
474,-0.854969007324875,0.0759192632881979,4,0.9552602826838473,4.494928244894789e-23,0.0,8.468368822159643e-20,0.9552602826838473,0.04473971731615271,9.289707085496751e-274,0.0
475,0.9881119135362272,-0.504875866226469,5,0.39283839236168167,0.0,0.30293860324394806,0.0,0.00031687926457670874,0.39283839236168167,2.046513160419026e-12,0.303906125127747
476,0.7400450543783434,-0.8152870835214758,7,0.8210526683713133,0.0,1.508006699635192e-120,0.0,5.563750138804676e-06,0.17894176787854782,7.620738500496609e-44,0.8210526683713133
477,-0.0681344333978153,-0.2802439753323313,5,0.89886061385667,2.8330010750248065e-49,0.0,7.188290301174476e-43,0.10113938614333014,0.89886061385667,2.8020568286801756e-120,7.052211438679881e-116
478,0.3327530483848078,-0.4515847898795104,5,0.9933920765290458,1.3441586927214599e-167,0.0,4.357604383428829e-147,0.006607923470954219,0.9933920765290458,8.728433927043106e-68,7.480784579116362e-32
479,0.3424561557133403,0.022208613028569,4,0.741577225543614,4.2075840194452406e-103,0.0,5.663599751056078e-94,0.741577225543614,0.2584227744563858,3.4878255542423305e-38,7.319040434088311e-65
480,-0.6110355385390793,0.9584671876603916,4,0.9999994985331223,1.1863534645584485e-50,0.0,1.956022454199742e-42,0.9999994985331223,5.01466877799873e-07,5.064440111894441e-131,0.0
481,-0.5999027336927354,-0.7513907263701631,5,0.998067865202654,3.266464651885809e-12,0.0,3.181567953734955e-08,0.0019321029784002532,0.998067865202654,1.9243760338738686e-303,5.415253301942452e-197
482,-0.0608385932963484,-0.2545465903318114,5,0.8684946218618077,2.743428197046305e-48,0.0,3.7016327182966063e-42,0.1315053781381923,0.8684946218618077,1.111299381261012e-116,4.6196722575687754e-117
483,0.8231462802753959,0.8639700357449493,4,0.7065306893699602,1.2794969442404087e-118,4.760558905789322e-75,6.282386677613433e-118,0.7065306893699602,1.0887208510963506e-06,0.2934682219091888,1.4307348549862996e-67
484,-0.9800124502828584,0.7537460869876451,4,0.9999903191519265,3.485485103376116e-108,0.0,2.6111935338528117e-92,0.9999903191519265,9.680848073685031e-06,2.353240027314374e-235,0.0
485,0.5650112718987186,-0.2114579304314388,5,0.9169744049722011,2.1870754231576167e-204,0.0,7.495098789576002e-183,0.08302559502779895,0.9169744049722011,2.037834827208204e-27,1.955218644469708e-19
486,-0.8849464325706917,0.397906529039473,4,0.9990530636199205,1.352538502972567e-50,0.0,2.3035182949376053e-43,0.9990530636199205,0.0009469363800797379,3.374107850626352e-246,0.0
487,-0.0435557702337643,-0.8242859728373089,5,0.9997693122062983,3.281350004929264e-113,0.0,2.3190940462634415e-95,0.0002306877937018957,0.9997693122062983,1.3050184338355948e-167,1.686693204634506e-61
488,0.2757456661469528,0.4250821110872302,4,0.9988255974987063,9.94754725421512e-48,0.0,6.856595524755887e-47,0.9988255974987063,0.0011744025012938794,3.7400534294432147e-28,1.4448343913223388e-121
489,0.3735185341649296,0.945715458969483,4,0.9999995576091069,7.86319076898996e-24,0.0,1.8708070772964318e-28,0.9999995576091069,4.29376042347153e-07,1.3014850578775396e-08,3.365735009732097e-169
490,-0.8830414727681772,0.0749763056683832,4,0.9559075438921512,2.1403771327536713e-26,0.0,9.749014017558391e-23,0.9559075438921512,0.04409245610784891,4.06092034134774e-282,0.0
491,-0.1627927652320635,-0.0030195459311714,4,0.7956242705579073,2.1783917435165448e-17,0.0,9.051017907361959e-16,0.7956242705579073,0.20437572944209187,3.853023698602629e-115,1.2911491783422537e-174
492,0.1676745210046493,-0.6253627605961793,5,0.9987763847705108,5.213011001170095e-144,0.0,2.556265684672132e-124,0.0012236152294892919,0.9987763847705108,4.2095220669928485e-107,6.99296662709128e-43
493,-0.8679089253879861,0.2675763978145837,4,0.9952740334860861,1.7949978097038415e-37,0.0,3.6230481107302754e-32,0.9952740334860861,0.0047259665139137656,1.2323147115408956e-255,0.0
494,-0.7298108868093804,0.1808745615578297,4,0.9852384566186788,1.977123876428009e-15,0.0,5.117640632901619e-13,0.9852384566186788,0.014761543380807455,3.5321777038646926e-227,0.0
495,0.327297979008077,0.303866118951501,4,0.9931133227037263,2.282646437669836e-68,0.0,5.993185203158194e-65,0.9931133227037263,0.006886677296273455,9.96520809074813e-28,3.2136519435687835e-96
496,0.0432763931813033,-0.9478334266305564,5,0.9999500542895708,9.627389762120877e-155,0.0,1.0640426745664173e-130,4.99457104292685e-05,0.9999500542895708,8.583508065344066e-162,1.0693114502363204e-40
497,-0.6763426774634189,0.0974469766981471,4,0.9588308064227916,9.609472045799145e-08,0.0,2.4490284356124024e-06,0.9588308064227916,0.041166648454052365,7.37641302026047e-222,0.0
498,0.0704786738294669,0.189869686994746,4,0.973906480175176,4.351208868828483e-34,0.0,2.3455386295488125e-32,0.973906480175176,0.0260935198248238,1.852816304101689e-63,7.478541251220165e-140
499,0.8253847468888316,-0.5849397291743956,7,0.9804521003196279,0.0,1.6455110677677807e-52,0.0,8.233150812177144e-06,0.0195396665295599,8.701673884135359e-26,0.9804521003196279
500,-0.968824830449272,-0.583334285022928,5,0.9778538757750729,2.790214379255435e-05,0.0,0.0002617788273660033,0.021856443253768464,0.9778538757750729,0.0,0.0
