Orthogroup	Gene1	Species1	Gene2	Species2
cluster_3876	AT3G01050.1	A.thaliana	CARHR076020.1	C.hirsuta
cluster_6393	AT3G02090.2	A.thaliana	CARHR076050.1	C.hirsuta
cluster_2563	AT3G02170.1	A.thaliana	CARHR076140.1	C.hirsuta
cluster_3053	AT3G02200.2	A.thaliana	CARHR076170.1	C.hirsuta
cluster_779	AT3G02250.1	A.thaliana	CARHR076220.1	C.hirsuta
cluster_5760	AT3G02280.1	A.thaliana	CARHR076240.1	C.hirsuta
cluster_20	AT3G02310.1	A.thaliana	CARHR076290.1	C.hirsuta
cluster_12378	AT3G02330.1	A.thaliana	CARHR076310.1	C.hirsuta
cluster_7292	AT3G02420.1	A.thaliana	CARHR076390.1	C.hirsuta
cluster_2898	AT3G02430.1	A.thaliana	CARHR076400.1	C.hirsuta
cluster_9840	AT3G02450.1	A.thaliana	CARHR076420.1	C.hirsuta
cluster_4353	AT3G02510.1	A.thaliana	CARHR076510.1	C.hirsuta
cluster_9666	AT3G02720.1	A.thaliana	CARHR076720.1	C.hirsuta
cluster_12379	AT3G02820.1	A.thaliana	CARHR076830.1	C.hirsuta
cluster_2916	AT3G02930.1	A.thaliana	CARHR076960.1	C.hirsuta
cluster_9841	AT3G03070.1	A.thaliana	CARHR077080.1	C.hirsuta
cluster_7627	AT3G03100.1	A.thaliana	CARHR077120.1	C.hirsuta
cluster_4806	AT3G03150.1	A.thaliana	CARHR077170.1	C.hirsuta
cluster_7628	AT3G03170.1	A.thaliana	CARHR077190.1	C.hirsuta
cluster_12380	AT3G03180.1	A.thaliana	CARHR077200.1	C.hirsuta
cluster_12381	AT3G03270.1	A.thaliana	CARHR077290.1	C.hirsuta
cluster_93	AT3G03470.1	A.thaliana	CARHR077480.1	C.hirsuta
cluster_1220	AT3G03520.1	A.thaliana	CARHR077530.1	C.hirsuta
cluster_603	AT3G03630.1	A.thaliana	CARHR077680.1	C.hirsuta
cluster_5261	AT3G03710.1	A.thaliana	CARHR077770.1	C.hirsuta
cluster_341	AT3G03740.1	A.thaliana	CARHR077790.1	C.hirsuta
cluster_1516	AT3G03900.1	A.thaliana	CARHR078020.1	C.hirsuta
cluster_1281	AT3G03910.1	A.thaliana	CARHR078030.1	C.hirsuta
cluster_469	AT3G03940.1	A.thaliana	CARHR078070.1	C.hirsuta
cluster_9842	AT3G04240.1	A.thaliana	CARHR078390.1	C.hirsuta
cluster_554	AT3G04400.1	A.thaliana	CARHR078580.1	C.hirsuta
cluster_6394	AT3G04460.1	A.thaliana	CARHR078590.1	C.hirsuta
cluster_1071	AT3G04470.1	A.thaliana	CARHR078610.1	C.hirsuta
cluster_3162	AT3G04520.1	A.thaliana	CARHR078710.1	C.hirsuta
cluster_3745	AT3G04560.1	A.thaliana	CARHR078730.1	C.hirsuta
cluster_7416	AT3G04680.1	A.thaliana	CARHR078910.1	C.hirsuta
cluster_6756	AT3G04760.1	A.thaliana	CARHR079010.1	C.hirsuta
cluster_7173	AT3G04790.1	A.thaliana	CARHR079040.1	C.hirsuta
cluster_303	AT3G04940.1	A.thaliana	CARHR079220.1	C.hirsuta
cluster_5085	AT3G04970.1	A.thaliana	CARHR079280.1	C.hirsuta
cluster_3226	AT3G05180.1	A.thaliana	CARHR079520.1	C.hirsuta
cluster_6562	AT3G05220.1	A.thaliana	CARHR079560.1	C.hirsuta
cluster_515	AT3G05340.1	A.thaliana	CARHR079700.1	C.hirsuta
cluster_515	AT3G05350.1	A.thaliana	CARHR079710.1	C.hirsuta
cluster_3958	AT3G05530.1	A.thaliana	CARHR079920.1	C.hirsuta
cluster_4234	AT3G05680.2	A.thaliana	CARHR080130.1	C.hirsuta
cluster_806	AT3G05820.1	A.thaliana	CARHR080270.1	C.hirsuta
cluster_2950	AT3G05858.1	A.thaliana	CARHR080310.1	C.hirsuta
cluster_390	AT3G05930.1	A.thaliana	CARHR080390.1	C.hirsuta
cluster_3077	AT3G05980.1	A.thaliana	CARHR080490.1	C.hirsuta
cluster_1163	AT3G06080.2	A.thaliana	CARHR080590.1	C.hirsuta
cluster_7629	AT3G06120.1	A.thaliana	CARHR080630.1	C.hirsuta
cluster_5991	AT3G06170.1	A.thaliana	CARHR080690.1	C.hirsuta
cluster_341	AT3G06190.1	A.thaliana	CARHR080710.1	C.hirsuta
cluster_1064	AT3G06300.1	A.thaliana	CARHR080800.1	C.hirsuta
cluster_731	AT3G06370.1	A.thaliana	CARHR080890.1	C.hirsuta
cluster_12383	AT3G06430.1	A.thaliana	CARHR080960.1	C.hirsuta
cluster_9843	AT3G06483.1	A.thaliana	CARHR081010.1	C.hirsuta
cluster_806	AT3G06500.1	A.thaliana	CARHR081040.1	C.hirsuta
cluster_8731	AT3G06540.1	A.thaliana	CARHR081090.1	C.hirsuta
cluster_6395	AT3G06580.1	A.thaliana	CARHR081120.1	C.hirsuta
cluster_9844	AT3G06600.1	A.thaliana	CARHR081140.1	C.hirsuta
cluster_9845	AT3G06850.1	A.thaliana	CARHR081460.1	C.hirsuta
cluster_6614	AT3G06960.1	A.thaliana	CARHR081560.1	C.hirsuta
cluster_2810	AT3G07020.2	A.thaliana	CARHR081610.1	C.hirsuta
cluster_5870	AT3G07060.1	A.thaliana	CARHR081650.1	C.hirsuta
cluster_2629	AT3G07170.1	A.thaliana	CARHR081810.1	C.hirsuta
cluster_9577	AT3G07180.1	A.thaliana	CARHR081820.1	C.hirsuta
cluster_9846	AT3G07210.1	A.thaliana	CARHR081860.1	C.hirsuta
cluster_3936	AT3G07310.1	A.thaliana	CARHR081960.1	C.hirsuta
cluster_26	AT3G07410.1	A.thaliana	CARHR082050.1	C.hirsuta
cluster_9722	AT3G07440.1	A.thaliana	CARHR082090.1	C.hirsuta
cluster_297	AT3G07490.1	A.thaliana	CARHR082140.1	C.hirsuta
cluster_12385	AT3G07525.2	A.thaliana	CARHR082180.1	C.hirsuta
cluster_2748	AT3G07530.1	A.thaliana	CARHR082190.1	C.hirsuta
cluster_12386	AT3G07550.1	A.thaliana	CARHR082230.1	C.hirsuta
cluster_9848	AT3G07660.1	A.thaliana	CARHR082360.1	C.hirsuta
cluster_2794	AT3G07670.1	A.thaliana	CARHR082380.1	C.hirsuta
cluster_7025	AT3G07760.1	A.thaliana	CARHR082470.1	C.hirsuta
cluster_2552	AT3G07770.1	A.thaliana	CARHR082480.1	C.hirsuta
cluster_979	AT3G07880.1	A.thaliana	CARHR082610.1	C.hirsuta
cluster_5387	AT3G07890.1	A.thaliana	CARHR082620.1	C.hirsuta
cluster_9849	AT3G07950.1	A.thaliana	CARHR082690.1	C.hirsuta
cluster_304	AT3G07960.1	A.thaliana	CARHR082700.1	C.hirsuta
cluster_7631	AT3G08650.2	A.thaliana	CARHR082950.1	C.hirsuta
cluster_5388	AT3G08740.1	A.thaliana	CARHR083040.1	C.hirsuta
cluster_1269	AT3G08890.1	A.thaliana	CARHR083220.1	C.hirsuta
cluster_176	AT3G08910.1	A.thaliana	CARHR083240.1	C.hirsuta
cluster_9409	AT3G09010.1	A.thaliana	CARHR083350.1	C.hirsuta
cluster_882	AT3G09060.1	A.thaliana	CARHR083420.1	C.hirsuta
cluster_9850	AT3G09090.1	A.thaliana	CARHR083470.1	C.hirsuta
cluster_7632	AT3G09180.1	A.thaliana	CARHR083520.1	C.hirsuta
cluster_12387	AT3G09210.1	A.thaliana	CARHR083550.1	C.hirsuta
cluster_2953	AT3G09390.1	A.thaliana	CARHR083780.1	C.hirsuta
cluster_3937	AT3G09520.1	A.thaliana	CARHR083910.1	C.hirsuta
cluster_2663	AT3G09740.1	A.thaliana	CARHR084170.1	C.hirsuta
cluster_12388	AT3G09860.1	A.thaliana	CARHR084370.1	C.hirsuta
cluster_6213	AT3G10050.1	A.thaliana	CARHR084550.1	C.hirsuta
cluster_7942	AT3G10060.1	A.thaliana	CARHR084560.1	C.hirsuta
cluster_9852	AT3G10130.1	A.thaliana	CARHR084610.1	C.hirsuta
cluster_12389	AT3G10210.1	A.thaliana	CARHR084700.1	C.hirsuta
cluster_7633	AT3G10220.1	A.thaliana	CARHR084710.1	C.hirsuta
cluster_170	AT3G10290.1	A.thaliana	CARHR084760.1	C.hirsuta
cluster_4424	AT3G10300.3	A.thaliana	CARHR084770.1	C.hirsuta
cluster_980	AT3G10340.1	A.thaliana	CARHR084820.1	C.hirsuta
cluster_379	AT3G10360.1	A.thaliana	CARHR084840.1	C.hirsuta
cluster_6355	AT3G10380.1	A.thaliana	CARHR084860.1	C.hirsuta
cluster_1307	AT3G10420.2	A.thaliana	CARHR084910.1	C.hirsuta
cluster_9855	AT3G10520.1	A.thaliana	CARHR085030.1	C.hirsuta
cluster_12390	AT3G10850.1	A.thaliana	CARHR085420.1	C.hirsuta
cluster_2303	AT3G10860.1	A.thaliana	CARHR085430.1	C.hirsuta
cluster_3857	AT3G11070.1	A.thaliana	CARHR085650.1	C.hirsuta
cluster_1499	AT3G11100.1	A.thaliana	CARHR085680.1	C.hirsuta
cluster_9856	AT3G11110.1	A.thaliana	CARHR085690.1	C.hirsuta
cluster_10291	AT3G11460.1	A.thaliana	CARHR086020.1	C.hirsuta
cluster_4497	AT3G11470.2	A.thaliana	CARHR145210.1	C.hirsuta
cluster_734	AT3G11480.1	A.thaliana	CARHR086030.1	C.hirsuta
cluster_7634	AT3G11620.2	A.thaliana	CARHR086170.1	C.hirsuta
cluster_2328	AT3G11630.1	A.thaliana	CARHR086180.1	C.hirsuta
cluster_9732	AT3G11670.1	A.thaliana	CARHR086220.1	C.hirsuta
cluster_3366	AT3G11770.1	A.thaliana	CARHR086320.1	C.hirsuta
cluster_2599	AT3G11820.1	A.thaliana	CARHR086370.1	C.hirsuta
cluster_4952	AT3G11830.1	A.thaliana	CARHR086380.1	C.hirsuta
cluster_7635	AT3G11900.1	A.thaliana	CARHR086430.1	C.hirsuta
cluster_3609	AT3G11945.2	A.thaliana	CARHR086490.1	C.hirsuta
cluster_4808	AT3G12010.1	A.thaliana	CARHR086570.1	C.hirsuta
cluster_12391	AT3G12100.1	A.thaliana	CARHR086660.1	C.hirsuta
cluster_7036	AT3G12300.1	A.thaliana	CARHR086850.1	C.hirsuta
cluster_3858	AT3G12320.1	A.thaliana	CARHR086860.1	C.hirsuta
cluster_12393	AT3G12380.2	A.thaliana	CARHR086900.1	C.hirsuta
cluster_3309	AT3G12490.2	A.thaliana	CARHR086990.1	C.hirsuta
cluster_12394	AT3G12530.1	A.thaliana	CARHR087030.1	C.hirsuta
cluster_1	AT3G12720.1	A.thaliana	CARHR087240.1	C.hirsuta
cluster_9857	AT3G12930.1	A.thaliana	CARHR087450.1	C.hirsuta
cluster_12395	AT3G12940.1	A.thaliana	CARHR087460.1	C.hirsuta
cluster_674	AT3G12980.1	A.thaliana	CARHR087520.1	C.hirsuta
cluster_11109	AT3G13150.1	A.thaliana	CARHR087740.1	C.hirsuta
cluster_4905	AT3G13230.1	A.thaliana	CARHR087880.1	C.hirsuta
cluster_2507	AT3G13320.1	A.thaliana	CARHR087930.1	C.hirsuta
cluster_1012	AT3G13340.1	A.thaliana	CARHR087950.1	C.hirsuta
cluster_29	AT3G13510.1	A.thaliana	CARHR088180.1	C.hirsuta
cluster_1	AT3G13540.1	A.thaliana	CARHR088210.1	C.hirsuta
cluster_7539	AT3G13620.1	A.thaliana	CARHR088320.1	C.hirsuta
cluster_50	AT3G13750.1	A.thaliana	CARHR088480.1	C.hirsuta
cluster_8359	AT3G13770.1	A.thaliana	CARHR088490.1	C.hirsuta
cluster_10870	AT3G13780.1	A.thaliana	CARHR088510.1	C.hirsuta
cluster_12397	AT3G13800.1	A.thaliana	CARHR088570.1	C.hirsuta
cluster_12398	AT3G13880.1	A.thaliana	CARHR088670.1	C.hirsuta
cluster_2809	AT3G14230.1	A.thaliana	CARHR089150.1	C.hirsuta
cluster_8504	AT3G14360.1	A.thaliana	CARHR089430.1	C.hirsuta
cluster_4798	AT3G14410.1	A.thaliana	CARHR089370.1	C.hirsuta
cluster_7636	AT3G14430.1	A.thaliana	CARHR089340.1	C.hirsuta
cluster_113	AT3G14570.1	A.thaliana	CARHR089530.1	C.hirsuta
cluster_7637	AT3G14770.1	A.thaliana	CARHR089700.1	C.hirsuta
cluster_1782	AT3G14960.1	A.thaliana	CARHR089900.1	C.hirsuta
cluster_7638	AT3G15040.1	A.thaliana	CARHR090000.1	C.hirsuta
cluster_7639	AT3G15190.1	A.thaliana	CARHR090180.1	C.hirsuta
cluster_12400	AT3G15200.1	A.thaliana	CARHR090190.1	C.hirsuta
cluster_2252	AT3G15210.1	A.thaliana	CARHR090200.1	C.hirsuta
cluster_4196	AT3G15220.1	A.thaliana	CARHR090210.1	C.hirsuta
cluster_9859	AT3G15290.1	A.thaliana	CARHR090270.1	C.hirsuta
cluster_280	AT1G53130.1	A.thaliana	CARHR043350.1	C.hirsuta
cluster_3429	AT3G15354.1	A.thaliana	CARHR090320.1	C.hirsuta
cluster_6797	AT3G15360.1	A.thaliana	CARHR090400.1	C.hirsuta
cluster_3647	AT3G15460.1	A.thaliana	CARHR090510.1	C.hirsuta
cluster_646	AT3G15470.1	A.thaliana	CARHR090520.1	C.hirsuta
cluster_12401	AT3G15520.1	A.thaliana	CARHR090580.1	C.hirsuta
cluster_3723	AT3G15570.1	A.thaliana	CARHR090650.1	C.hirsuta
cluster_880	AT3G15650.2	A.thaliana	CARHR090740.1	C.hirsuta
cluster_3438	AT3G15810.1	A.thaliana	CARHR090900.1	C.hirsuta
cluster_9860	AT3G15840.1	A.thaliana	CARHR090930.1	C.hirsuta
cluster_6398	AT3G15860.1	A.thaliana	CARHR090960.1	C.hirsuta
cluster_3220	AT3G15940.1	A.thaliana	CARHR091080.1	C.hirsuta
cluster_446	AT3G16060.1	A.thaliana	CARHR091220.1	C.hirsuta
cluster_12402	AT3G16070.1	A.thaliana	CARHR091230.1	C.hirsuta
cluster_695	AT3G16080.1	A.thaliana	CARHR153590.1	C.hirsuta
cluster_3484	AT3G16090.1	A.thaliana	CARHR091250.1	C.hirsuta
cluster_7640	AT3G16210.1	A.thaliana	CARHR091400.1	C.hirsuta
cluster_9861	AT3G16250.1	A.thaliana	CARHR091450.1	C.hirsuta
cluster_12403	AT3G16270.1	A.thaliana	CARHR091480.1	C.hirsuta
cluster_77	AT3G16280.1	A.thaliana	CARHR091490.1	C.hirsuta
cluster_2569	AT3G16500.1	A.thaliana	CARHR091710.1	C.hirsuta
cluster_5642	AT3G16730.1	A.thaliana	CARHR091990.1	C.hirsuta
cluster_12404	AT3G16760.1	A.thaliana	CARHR092010.1	C.hirsuta
cluster_357	AT3G16770.1	A.thaliana	CARHR092020.1	C.hirsuta
cluster_4233	AT3G16785.1	A.thaliana	CARHR092040.1	C.hirsuta
cluster_4263	AT3G16860.1	A.thaliana	CARHR092130.1	C.hirsuta
cluster_41	AT3G17020.1	A.thaliana	CARHR092270.1	C.hirsuta
cluster_12405	AT3G17070.1	A.thaliana	CARHR092320.1	C.hirsuta
cluster_3717	AT3G17240.1	A.thaliana	CARHR092510.1	C.hirsuta
cluster_9862	AT3G17300.1	A.thaliana	CARHR092600.1	C.hirsuta
cluster_5778	AT3G17310.2	A.thaliana	CARHR092610.1	C.hirsuta
cluster_3096	AT3G17340.2	A.thaliana	CARHR092660.1	C.hirsuta
cluster_4259	AT3G17360.1	A.thaliana	CARHR092680.1	C.hirsuta
cluster_9863	AT3G17365.2	A.thaliana	CARHR092690.1	C.hirsuta
cluster_2502	AT3G17580.1	A.thaliana	CARHR092890.1	C.hirsuta
cluster_9679	AT3G17611.1	A.thaliana	CARHR092930.1	C.hirsuta
cluster_1331	AT3G17700.1	A.thaliana	CARHR093050.1	C.hirsuta
cluster_427	AT3G17760.1	A.thaliana	CARHR093100.1	C.hirsuta
cluster_4078	AT3G17770.1	A.thaliana	CARHR093110.1	C.hirsuta
cluster_9865	AT3G17900.1	A.thaliana	CARHR093230.1	C.hirsuta
cluster_3435	AT3G17920.1	A.thaliana	CARHR093250.1	C.hirsuta
cluster_12407	AT3G17930.1	A.thaliana	CARHR093260.1	C.hirsuta
cluster_133	AT3G18040.1	A.thaliana	CARHR093360.1	C.hirsuta
cluster_4426	AT3G18060.1	A.thaliana	CARHR093380.1	C.hirsuta
cluster_4842	AT3G23780.1	A.thaliana	CARHR094240.1	C.hirsuta
cluster_7642	AT3G18190.1	A.thaliana	CARHR093520.1	C.hirsuta
cluster_9868	AT3G18215.1	A.thaliana	CARHR093550.1	C.hirsuta
cluster_11047	AT3G18220.1	A.thaliana	CARHR093570.1	C.hirsuta
cluster_2813	AT3G18350.1	A.thaliana	CARHR093700.1	C.hirsuta
cluster_12408	AT3G18370.1	A.thaliana	CARHR093720.1	C.hirsuta
cluster_660	AT3G18390.1	A.thaliana	CARHR093740.1	C.hirsuta
cluster_9870	AT3G18500.3	A.thaliana	CARHR093870.1	C.hirsuta
cluster_7643	AT3G18680.1	A.thaliana	CARHR094060.1	C.hirsuta
cluster_9871	AT3G18730.1	A.thaliana	CARHR094120.1	C.hirsuta
cluster_7644	AT3G18760.1	A.thaliana	CARHR094150.1	C.hirsuta
cluster_223	AT3G18820.1	A.thaliana	CARHR094230.1	C.hirsuta
cluster_1902	AT3G18830.1	A.thaliana	CARHR094250.1	C.hirsuta
cluster_149	AT3G19100.1	A.thaliana	CARHR094530.1	C.hirsuta
cluster_9872	AT3G19190.1	A.thaliana	CARHR094600.1	C.hirsuta
cluster_12410	AT3G19220.1	A.thaliana	CARHR094630.1	C.hirsuta
cluster_1096	AT3G19490.1	A.thaliana	CARHR094910.1	C.hirsuta
cluster_1775	AT3G19540.1	A.thaliana	CARHR094960.1	C.hirsuta
cluster_12411	AT3G19670.1	A.thaliana	CARHR095130.1	C.hirsuta
cluster_945	AT3G19710.1	A.thaliana	CARHR095210.1	C.hirsuta
cluster_9873	AT3G19840.1	A.thaliana	CARHR095360.1	C.hirsuta
cluster_3436	AT3G19850.1	A.thaliana	CARHR095370.1	C.hirsuta
cluster_9874	AT3G19895.1	A.thaliana	CARHR095420.1	C.hirsuta
cluster_334	AT3G19930.1	A.thaliana	CARHR095460.1	C.hirsuta
cluster_11147	AT3G20015.1	A.thaliana	CARHR095550.1	C.hirsuta
cluster_9724	AT3G20150.1	A.thaliana	CARHR095700.1	C.hirsuta
cluster_9875	AT3G20170.1	A.thaliana	CARHR095760.1	C.hirsuta
cluster_8185	AT3G20230.1	A.thaliana	CARHR095840.1	C.hirsuta
cluster_3441	AT3G20320.1	A.thaliana	CARHR095970.1	C.hirsuta
cluster_514	AT3G20390.1	A.thaliana	CARHR096100.1	C.hirsuta
cluster_7	AT3G20410.1	A.thaliana	CARHR096120.1	C.hirsuta
cluster_2503	AT3G20540.2	A.thaliana	CARHR096300.1	C.hirsuta
cluster_12412	AT3G20660.1	A.thaliana	CARHR096470.1	C.hirsuta
cluster_5284	AT3G20740.1	A.thaliana	CARHR096560.1	C.hirsuta
cluster_191	AT3G20840.1	A.thaliana	CARHR096710.1	C.hirsuta
cluster_7645	AT3G20910.1	A.thaliana	CARHR096790.1	C.hirsuta
cluster_3442	AT3G21110.1	A.thaliana	CARHR096940.1	C.hirsuta
cluster_7646	AT3G21200.1	A.thaliana	CARHR097080.1	C.hirsuta
cluster_5779	AT3G21300.1	A.thaliana	CARHR097230.1	C.hirsuta
cluster_9877	AT3G21400.1	A.thaliana	CARHR097370.1	C.hirsuta
cluster_11906	AT3G21510.1	A.thaliana	CARHR097440.1	C.hirsuta
cluster_9878	AT3G21550.1	A.thaliana	CARHR097500.1	C.hirsuta
cluster_6510	AT3G21610.1	A.thaliana	CARHR097580.1	C.hirsuta
cluster_9879	AT3G21640.1	A.thaliana	CARHR161760.1	C.hirsuta
cluster_7839	AT3G21670.1	A.thaliana	CARHR097610.1	C.hirsuta
cluster_291	AT3G21770.1	A.thaliana	CARHR097720.1	C.hirsuta
cluster_984	AT3G21820.1	A.thaliana	CARHR097810.1	C.hirsuta
cluster_2516	AT3G22190.1	A.thaliana	CARHR098080.1	C.hirsuta
cluster_2938	AT3G22540.1	A.thaliana	CARHR098430.1	C.hirsuta
cluster_2939	AT3G22630.1	A.thaliana	CARHR098490.1	C.hirsuta
cluster_501	AT3G22750.1	A.thaliana	CARHR098600.1	C.hirsuta
cluster_2192	AT3G22840.1	A.thaliana	CARHR098700.1	C.hirsuta
cluster_3909	AT3G22850.1	A.thaliana	CARHR098740.1	C.hirsuta
cluster_107	AT3G22910.1	A.thaliana	CARHR098860.1	C.hirsuta
cluster_5598	AT3G22950.1	A.thaliana	CARHR098890.1	C.hirsuta
cluster_7647	AT3G22980.1	A.thaliana	CARHR098920.1	C.hirsuta
cluster_3050	AT3G23070.1	A.thaliana	CARHR098980.1	C.hirsuta
cluster_5667	AT3G23200.1	A.thaliana	CARHR099150.1	C.hirsuta
cluster_4859	AT1G36280.1	A.thaliana	CARHR225270.1	C.hirsuta
cluster_139	AT3G23240.1	A.thaliana	CARHR099190.1	C.hirsuta
cluster_217	AT3G23280.1	A.thaliana	CARHR099240.1	C.hirsuta
cluster_84	AT3G23290.2	A.thaliana	CARHR099260.1	C.hirsuta
cluster_18	AT3G23310.1	A.thaliana	CARHR099280.1	C.hirsuta
cluster_8687	AT3G23610.3	A.thaliana	CARHR099540.1	C.hirsuta
cluster_9881	AT3G23630.1	A.thaliana	CARHR099580.1	C.hirsuta
cluster_5780	AT3G23640.1	A.thaliana	CARHR099600.1	C.hirsuta
cluster_4425	AT3G23670.1	A.thaliana	CARHR099650.1	C.hirsuta
cluster_3906	AT3G23805.1	A.thaliana	CARHR099800.1	C.hirsuta
cluster_3938	AT3G23790.1	A.thaliana	CARHR099770.1	C.hirsuta
cluster_369	AT3G23820.1	A.thaliana	CARHR099820.1	C.hirsuta
cluster_5957	AT3G23900.1	A.thaliana	CARHR099860.1	C.hirsuta
cluster_422	AT3G24220.1	A.thaliana	CARHR099930.1	C.hirsuta
cluster_5517	AT3G24200.2	A.thaliana	CARHR099990.1	C.hirsuta
cluster_9884	AT3G24170.1	A.thaliana	CARHR100030.1	C.hirsuta
cluster_7649	AT3G24160.1	A.thaliana	CARHR100040.1	C.hirsuta
cluster_7029	AT3G23980.1	A.thaliana	CARHR100260.1	C.hirsuta
cluster_9883	AT3G23940.1	A.thaliana	CARHR100330.1	C.hirsuta
cluster_6046	AT3G24350.2	A.thaliana	CARHR100450.1	C.hirsuta
cluster_2698	AT3G24360.1	A.thaliana	CARHR100460.1	C.hirsuta
cluster_6938	AT3G24490.1	A.thaliana	CARHR100590.1	C.hirsuta
cluster_993	AT3G24830.1	A.thaliana	CARHR101180.1	C.hirsuta
cluster_1481	AT3G25050.1	A.thaliana	CARHR101330.1	C.hirsuta
cluster_484	AT3G25160.1	A.thaliana	CARHR101480.1	C.hirsuta
cluster_4482	AT3G25180.1	A.thaliana	CARHR101520.1	C.hirsuta
cluster_2740	AT3G25220.1	A.thaliana	CARHR101570.1	C.hirsuta
cluster_2244	AT2G04160.1	A.thaliana	CARHR102070.1	C.hirsuta
cluster_1973	AT2G04520.1	A.thaliana	CARHR102410.1	C.hirsuta
cluster_5781	AT2G04550.1	A.thaliana	CARHR102480.1	C.hirsuta
cluster_4379	AT2G04570.1	A.thaliana	CARHR102500.1	C.hirsuta
cluster_6400	AT2G04700.1	A.thaliana	CARHR102650.1	C.hirsuta
cluster_8869	AT2G04860.1	A.thaliana	CARHR102870.1	C.hirsuta
cluster_5782	AT2G04900.1	A.thaliana	CARHR102920.1	C.hirsuta
cluster_4388	AT2G05250.1	A.thaliana	CARHR103060.1	C.hirsuta
cluster_22	AT2G05940.1	A.thaliana	CARHR103580.1	C.hirsuta
cluster_6401	AT2G05990.1	A.thaliana	CARHR103610.1	C.hirsuta
cluster_12420	AT2G06000.1	A.thaliana	CARHR103620.1	C.hirsuta
cluster_11795	AT2G06925.1	A.thaliana	CARHR103900.1	C.hirsuta
cluster_4355	AT2G11810.1	A.thaliana	CARHR104980.1	C.hirsuta
cluster_7882	AT2G12400.1	A.thaliana	CARHR105020.1	C.hirsuta
cluster_9888	AT2G12550.1	A.thaliana	CARHR105080.1	C.hirsuta
cluster_7949	AT2G13570.1	A.thaliana	CARHR104810.1	C.hirsuta
cluster_12423	AT2G13840.1	A.thaliana	CARHR104670.1	C.hirsuta
cluster_6344	AT5G25760.1	A.thaliana	CARHR187650.1	C.hirsuta
cluster_9889	AT2G14260.1	A.thaliana	CARHR105280.1	C.hirsuta
cluster_9890	AT2G14835.1	A.thaliana	CARHR284820.1	C.hirsuta
cluster_9891	AT2G15240.1	A.thaliana	CARHR105630.1	C.hirsuta
cluster_8473	AT2G15440.1	A.thaliana	CARHR105790.1	C.hirsuta
cluster_7653	AT2G15620.1	A.thaliana	CARHR105960.1	C.hirsuta
cluster_9892	AT2G15695.1	A.thaliana	CARHR106070.1	C.hirsuta
cluster_9893	AT2G20190.1	A.thaliana	CARHR110690.1	C.hirsuta
cluster_562	AT2G20060.1	A.thaliana	CARHR110570.1	C.hirsuta
cluster_4288	AT2G20010.2	A.thaliana	CARHR110480.1	C.hirsuta
cluster_7654	AT2G19950.2	A.thaliana	CARHR110390.1	C.hirsuta
cluster_790	AT2G19900.1	A.thaliana	CARHR110330.1	C.hirsuta
cluster_4633	AT2G19860.1	A.thaliana	CARHR110290.1	C.hirsuta
cluster_693	AT2G19800.1	A.thaliana	CARHR110260.1	C.hirsuta
cluster_894	AT2G19740.1	A.thaliana	CARHR110190.1	C.hirsuta
cluster_1000	AT2G19600.1	A.thaliana	CARHR110050.1	C.hirsuta
cluster_5287	AT2G19580.1	A.thaliana	CARHR110020.1	C.hirsuta
cluster_692	AT2G19520.1	A.thaliana	CARHR109950.1	C.hirsuta
cluster_18	AT2G19470.1	A.thaliana	CARHR109910.1	C.hirsuta
cluster_202	AT2G16580.1	A.thaliana	CARHR106780.1	C.hirsuta
cluster_4683	AT2G16950.1	A.thaliana	CARHR107250.1	C.hirsuta
cluster_9894	AT2G17120.1	A.thaliana	CARHR293440.1	C.hirsuta
cluster_9895	AT2G17350.1	A.thaliana	CARHR107480.1	C.hirsuta
cluster_922	AT2G17700.1	A.thaliana	CARHR107970.1	C.hirsuta
cluster_12428	AT2G18290.1	A.thaliana	CARHR108880.1	C.hirsuta
cluster_7655	AT2G18390.1	A.thaliana	CARHR108990.1	C.hirsuta
cluster_39	AT2G16280.1	A.thaliana	CARHR106510.1	C.hirsuta
cluster_3846	AT2G16460.1	A.thaliana	CARHR106700.1	C.hirsuta
cluster_1750	AT2G18910.1	A.thaliana	CARHR109470.1	C.hirsuta
cluster_9533	AT2G18890.1	A.thaliana	CARHR109450.1	C.hirsuta
cluster_579	AT2G18750.1	A.thaliana	CARHR109340.1	C.hirsuta
cluster_12430	AT2G20330.1	A.thaliana	CARHR110860.1	C.hirsuta
cluster_2116	AT2G20340.1	A.thaliana	CARHR110870.1	C.hirsuta
cluster_12431	AT2G20725.1	A.thaliana	CARHR111400.1	C.hirsuta
cluster_7434	AT2G20760.1	A.thaliana	CARHR111430.1	C.hirsuta
cluster_12432	AT2G20790.1	A.thaliana	CARHR111460.1	C.hirsuta
cluster_6403	AT2G20820.2	A.thaliana	CARHR111520.1	C.hirsuta
cluster_873	AT2G20840.1	A.thaliana	CARHR111570.1	C.hirsuta
cluster_9897	AT2G20860.1	A.thaliana	CARHR111600.1	C.hirsuta
cluster_11806	AT2G20870.1	A.thaliana	CARHR111610.1	C.hirsuta
cluster_12433	AT2G20875.1	A.thaliana	CARHR111620.1	C.hirsuta
cluster_12434	AT2G20890.1	A.thaliana	CARHR111640.1	C.hirsuta
cluster_5089	AT2G20930.1	A.thaliana	CARHR174210.1	C.hirsuta
cluster_12435	AT2G20940.1	A.thaliana	CARHR174220.1	C.hirsuta
