x_orig,y_orig,x_loess,y_loess,x_anwil,y_anwil,x_iter,y_iter,x_nw,y_nw,y_nw_knn,x_manle,y_manle,svd_x,svd_y,x_amanle,y_amanle
    0.519038,    0.633045,    0.519038,    0.746074,    0.541483,    0.686407,    0.549993,    0.709451,    0.519038,    0.749934,    0.744394,    0.486686,    0.038030,    0.504343,    0.048928,    0.518853,   -0.007449,
    0.523046,    0.776898,    0.523046,    0.744196,    0.518335,    0.753912,    0.515497,    0.739529,    0.523046,    0.746797,    0.735517,    0.486583,    0.031419,    0.522139,    0.050655,    0.516896,   -0.019090,
    0.527054,    0.757094,    0.527054,    0.742277,    0.528293,    0.746801,    0.525413,    0.734417,    0.527054,    0.745627,    0.736604,    0.486411,    0.032293,    0.524206,    0.050855,    0.515102,   -0.020757,
    0.531062,    0.701005,    0.531062,    0.740333,    0.538941,    0.706261,    0.543843,    0.717113,    0.531062,    0.744880,    0.741096,    0.486224,    0.034841,    0.522786,    0.050718,    0.515449,   -0.004564,
    0.535070,    0.742873,    0.535070,    0.738381,    0.532551,    0.732527,    0.532703,    0.728373,    0.535070,    0.742958,    0.740110,    0.484295,    0.036082,    0.530781,    0.051493,    0.512579,   -0.018182,
    0.539078,    0.771079,    0.539078,    0.736437,    0.534589,    0.749101,    0.530476,    0.734170,    0.539078,    0.741196,    0.739872,    0.545072,   -0.072379,    0.537462,    0.052141,    0.516632,   -0.017641,
    0.543086,    0.690115,    0.543086,    0.734516,    0.546237,    0.699971,    0.551566,    0.713144,    0.543086,    0.740718,    0.745114,    0.543125,   -0.032800,    0.533652,    0.051772,    0.517438,   -0.005282,
    0.547094,    0.635839,    0.547094,    0.732637,    0.562600,    0.684330,    0.568980,    0.703576,    0.547094,    0.739914,    0.749287,    0.541119,   -0.005744,    0.532406,    0.051651,    0.520734,   -0.007651,
    0.551102,    0.897011,    0.551102,    0.730814,    0.533943,    0.828054,    0.514254,    0.765664,    0.551102,    0.735406,    0.733970,    0.598904,   -0.021715,    0.561478,    0.054471,    0.521390,   -0.010075,
    0.555110,    0.700515,    0.555110,    0.729064,    0.555365,    0.707432,    0.557815,    0.713788,    0.555110,    0.736258,    0.746736,    0.598571,   -0.012904,    0.546563,    0.053024,    0.520401,   -0.006402,
    0.559118,    0.742035,    0.559118,    0.727403,    0.558066,    0.728924,    0.555266,    0.720740,    0.559118,    0.734321,    0.743833,    0.598477,   -0.014826,    0.554524,    0.053797,    0.520256,   -0.014654,
    0.563126,    0.829230,    0.563126,    0.725848,    0.547162,    0.786163,    0.535796,    0.746558,    0.563126,    0.731854,    0.738247,    0.598433,   -0.018772,    0.566875,    0.054995,    0.597778,   -0.038814,
    0.567134,    1.029262,    0.567134,    0.724326,    0.501859,    0.874901,    0.478200,    0.790153,    0.567134,    0.728087,    0.725731,    0.598514,   -0.027717,    0.590071,    0.057245,    0.600835,   -0.037567,
    0.571142,    0.645941,    0.571142,    0.722757,    0.575486,    0.677474,    0.581986,    0.698269,    0.571142,    0.731048,    0.745411,    0.597975,   -0.010609,    0.557201,    0.054056,    0.603824,   -0.033394,
    0.575150,    0.780035,    0.575150,    0.721149,    0.568843,    0.749808,    0.561254,    0.726784,    0.575150,    0.728041,    0.735426,    0.597984,   -0.016675,    0.574059,    0.055692,    0.604181,   -0.041382,
    0.579158,    0.685982,    0.579158,    0.719509,    0.574104,    0.690077,    0.577619,    0.703373,    0.579158,    0.727651,    0.737897,    0.597752,   -0.012502,    0.568990,    0.055200,    0.608850,   -0.035822,
    0.583166,    0.698007,    0.583166,    0.717843,    0.577970,    0.697728,    0.579394,    0.704973,    0.583166,    0.726043,    0.734354,    0.597634,   -0.013082,    0.574117,    0.055697,    0.610046,   -0.040084,
    0.587174,    0.682006,    0.587174,    0.716159,    0.580470,    0.690843,    0.582961,    0.702196,    0.587174,    0.724752,    0.730086,    0.597486,   -0.012406,    0.576549,    0.055933,    0.609329,   -0.034819,
    0.591182,    0.648069,    0.591182,    0.714462,    0.593253,    0.672035,    0.598301,    0.692644,    0.591182,    0.723663,    0.729385,    0.597318,   -0.010928,    0.577258,    0.056002,    0.605993,   -0.031587,
    0.595190,    0.733305,    0.595190,    0.712760,    0.589080,    0.722425,    0.585016,    0.711811,    0.595190,    0.721225,    0.720576,    0.597281,   -0.014776,    0.589421,    0.057182,    0.607932,   -0.049522,
    0.599198,    0.617122,    0.599198,    0.711061,    0.609485,    0.658353,    0.615061,    0.684638,    0.599198,    0.721060,    0.724771,    0.597024,   -0.009626,    0.582225,    0.056484,    0.604532,   -0.035178,
    0.603206,    0.809288,    0.603206,    0.709369,    0.589510,    0.769746,    0.577517,    0.730142,    0.603206,    0.717427,    0.710881,    0.597103,   -0.018254,    0.604665,    0.058661,    0.605030,   -0.041558,
    0.607214,    0.736392,    0.607214,    0.707694,    0.597855,    0.723321,    0.593023,    0.710525,    0.607214,    0.716772,    0.711673,    0.596893,   -0.015032,    0.601630,    0.058367,    0.605052,   -0.050020,
    0.611222,    0.764222,    0.611222,    0.706041,    0.598735,    0.742146,    0.590889,    0.717536,    0.611222,    0.714990,    0.706924,    0.596792,   -0.016319,    0.608275,    0.059011,    0.604901,   -0.046025,
    0.615230,    0.691555,    0.615230,    0.704417,    0.614372,    0.686462,    0.613867,    0.693967,    0.615230,    0.714328,    0.709422,    0.596583,   -0.013105,    0.605262,    0.058719,    0.599667,   -0.037479,
    0.619238,    0.697883,    0.619238,    0.702829,    0.610981,    0.691079,    0.610309,    0.696301,    0.619238,    0.712787,    0.708895,    0.596458,   -0.013426,    0.609840,    0.059163,    0.598794,   -0.040453,
    0.623246,    0.748661,    0.623246,    0.701284,    0.607964,    0.729713,    0.601533,    0.711111,    0.623246,    0.710756,    0.704702,    0.596379,   -0.015746,    0.618691,    0.060022,    0.603346,   -0.046514,
    0.627255,    0.630916,    0.627255,    0.699789,    0.638477,    0.655116,    0.641801,    0.677391,    0.627255,    0.710590,    0.707551,    0.596123,   -0.010502,    0.611346,    0.059309,    0.603194,   -0.035229,
    0.631263,    0.693772,    0.631263,    0.698360,    0.630750,    0.683373,    0.629638,    0.689684,    0.631263,    0.708432,    0.705182,    0.596055,   -0.013354,    0.621357,    0.060280,    0.599113,   -0.039603,
    0.635271,    0.652000,    0.635271,    0.697001,    0.638965,    0.667562,    0.640022,    0.681860,    0.635271,    0.707429,    0.707319,    0.595878,   -0.011512,    0.621313,    0.060276,    0.602052,   -0.035605,
    0.639279,    0.647868,    0.639279,    0.695703,    0.642430,    0.662610,    0.644304,    0.679241,    0.639279,    0.706015,    0.707343,    0.595738,   -0.011359,    0.624887,    0.060623,    0.602560,   -0.036397,
    0.643287,    0.548659,    0.643287,    0.694458,    0.664071,    0.627108,    0.671543,    0.661592,    0.643287,    0.705642,    0.713014,    0.595503,   -0.006944,    0.619322,    0.060083,    0.605600,   -0.040764,
    0.647295,    0.822911,    0.647295,    0.693254,    0.625590,    0.770343,    0.611433,    0.724509,    0.647295,    0.701200,    0.697333,    0.693078,   -0.049481,    0.649651,    0.063025,    0.606787,   -0.042810,
    0.651303,    0.659147,    0.651303,    0.692084,    0.654384,    0.663961,    0.655197,    0.677649,    0.651303,    0.701536,    0.707271,    0.692764,   -0.041885,    0.637883,    0.061884,    0.603459,   -0.038652,
    0.655311,    0.805433,    0.655311,    0.690938,    0.650365,    0.757889,    0.636599,    0.715645,    0.655311,    0.698506,    0.697545,    0.692772,   -0.048677,    0.655913,    0.063633,    0.606919,   -0.043186,
    0.659319,    0.796145,    0.659319,    0.689806,    0.656572,    0.754159,    0.643074,    0.713105,    0.659319,    0.697172,    0.697432,    0.692615,   -0.048253,    0.658991,    0.063931,    0.609836,   -0.046716,
    0.663327,    0.606028,    0.663327,    0.688679,    0.675820,    0.637452,    0.680244,    0.663442,    0.663327,    0.697797,    0.705889,    0.692293,   -0.039466,    0.644689,    0.062544,    0.608073,   -0.043192,
    0.667335,    0.620088,    0.667335,    0.687547,    0.673655,    0.642992,    0.677520,    0.666304,    0.667335,    0.696217,    0.703538,    0.692158,   -0.040140,    0.650011,    0.063060,    0.609708,   -0.045692,
    0.671343,    0.910240,    0.671343,    0.686402,    0.639958,    0.798360,    0.619147,    0.733647,    0.671343,    0.691670,    0.683976,    0.692299,   -0.053510,    0.681868,    0.066151,    0.619126,   -0.057641,
    0.675351,    0.843700,    0.675351,    0.685234,    0.662824,    0.766770,    0.647156,    0.717668,    0.675351,    0.690974,    0.685564,    0.692093,   -0.050464,    0.679444,    0.065916,    0.717076,   -0.060359,
    0.679359,    0.699317,    0.679359,    0.684034,    0.668930,    0.692527,    0.665193,    0.686942,    0.679359,    0.691118,    0.691795,    0.691809,   -0.043841,    0.669538,    0.064955,    0.723399,   -0.057301,
    0.683367,    0.720628,    0.683367,    0.682791,    0.686312,    0.711932,    0.678284,    0.692299,    0.683367,    0.689488,    0.687699,    0.691688,   -0.044831,    0.675557,    0.065539,    0.723955,   -0.055369,
    0.687375,    0.647757,    0.687375,    0.681498,    0.682590,    0.658034,    0.683825,    0.670384,    0.687375,    0.688874,    0.690078,    0.691472,   -0.041492,    0.672524,    0.065244,    0.728510,   -0.046444,
    0.691383,    0.730986,    0.691383,    0.680144,    0.691263,    0.715654,    0.682434,    0.693249,    0.691383,    0.686596,    0.681893,    0.691408,   -0.045327,    0.684494,    0.066406,    0.724139,   -0.056095,
    0.695391,    0.637182,    0.695391,    0.678800,    0.691956,    0.647063,    0.695168,    0.664043,    0.695391,    0.686219,    0.684554,    0.691177,   -0.041029,    0.679449,    0.065916,    0.729264,   -0.043500,
    0.699399,    0.530114,    0.699399,    0.677532,    0.721378,    0.596381,    0.731699,    0.638404,    0.699399,    0.685989,    0.687551,    0.690933,   -0.036119,    0.673129,    0.065303,    0.724191,   -0.050282,
    0.703407,    0.585110,    0.703407,    0.676328,    0.714143,    0.613236,    0.721727,    0.646802,    0.703407,    0.684037,    0.682338,    0.690839,   -0.038657,    0.682385,    0.066201,    0.726669,   -0.046713,
    0.707415,    0.690641,    0.707415,    0.675173,    0.711243,    0.679297,    0.707304,    0.675068,    0.707415,    0.681555,    0.672859,    0.690785,   -0.043513,    0.696499,    0.067570,    0.732168,   -0.048885,
    0.711423,    0.596574,    0.711423,    0.674054,    0.713305,    0.619776,    0.720070,    0.649474,    0.711423,    0.681210,    0.677564,    0.690554,   -0.039199,    0.691428,    0.067078,    0.728018,   -0.043412,
    0.715431,    0.679769,    0.715431,    0.672956,    0.715671,    0.672634,    0.713185,    0.671730,    0.715431,    0.678984,    0.671012,    0.690482,   -0.043032,    0.703395,    0.068239,    0.732250,   -0.045095,
    0.719439,    0.597256,    0.719439,    0.671868,    0.720756,    0.619971,    0.727374,    0.647812,    0.719439,    0.678533,    0.673391,    0.690260,   -0.039243,    0.699435,    0.067855,    0.728225,   -0.042287,
    0.723447,    0.618705,    0.723447,    0.670773,    0.718238,    0.634672,    0.723115,    0.654189,    0.723447,    0.676984,    0.673213,    0.690133,   -0.040235,    0.705467,    0.068440,    0.732854,   -0.037035,
    0.727455,    0.747598,    0.727455,    0.669660,    0.716217,    0.728743,    0.704762,    0.694406,    0.727455,    0.674298,    0.664924,    0.690135,   -0.046231,    0.721826,    0.070027,    0.723134,   -0.057322,
    0.731463,    0.697181,    0.731463,    0.668514,    0.732105,    0.687094,    0.726093,    0.675129,    0.731463,    0.673533,    0.666322,    0.689942,   -0.043890,    0.720951,    0.069942,    0.722555,   -0.056279,
    0.735471,    0.674633,    0.735471,    0.667322,    0.731248,    0.676377,    0.727646,    0.670597,    0.735471,    0.672480,    0.666402,    0.689771,   -0.042848,    0.722755,    0.070117,    0.727869,   -0.037765,
    0.739479,    0.743733,    0.739479,    0.666069,    0.734289,    0.718300,    0.723570,    0.687533,    0.739479,    0.670459,    0.662996,    0.783224,   -0.099646,    0.733366,    0.071147,    0.722555,   -0.057038,
    0.743487,    0.709861,    0.743487,    0.664743,    0.744980,    0.697021,    0.736866,    0.676822,    0.743487,    0.669547,    0.664062,    0.783023,   -0.098002,    0.734082,    0.071216,    0.719556,   -0.058617,
    0.747495,    0.785120,    0.747495,    0.663329,    0.727357,    0.747197,    0.711799,    0.699514,    0.747495,    0.667478,    0.659696,    0.782955,   -0.101690,    0.745285,    0.072303,    0.725154,   -0.049175,
    0.751503,    0.630575,    0.751503,    0.661814,    0.748755,    0.643868,    0.750028,    0.651803,    0.751503,    0.667878,    0.669318,    0.782639,   -0.094163,    0.734403,    0.071247,    0.734096,   -0.037349,
    0.755511,    0.630948,    0.755511,    0.660247,    0.755488,    0.642784,    0.756398,    0.650221,    0.755511,    0.666632,    0.666898,    0.782484,   -0.094209,    0.738409,    0.071636,    0.735866,   -0.036295,
    0.759519,    0.559172,    0.759519,    0.658686,    0.769441,    0.587331,    0.779012,    0.624936,    0.759519,    0.666170,    0.669361,    0.782264,   -0.090716,    0.735482,    0.071352,    0.733793,   -0.040901,
    0.763527,    0.626870,    0.763527,    0.657126,    0.765645,    0.630241,    0.767903,    0.642797,    0.763527,    0.664221,    0.663355,    0.782192,   -0.094077,    0.745959,    0.072369,    0.735753,   -0.040710,
    0.767535,    0.736284,    0.767535,    0.655566,    0.759281,    0.711445,    0.747234,    0.680195,    0.767535,    0.661830,    0.653111,    0.782183,   -0.099442,    0.760445,    0.073774,    0.726289,   -0.049479,
    0.771543,    0.761001,    0.771543,    0.654002,    0.753589,    0.728422,    0.739419,    0.687767,    0.771543,    0.660360,    0.647923,    0.782073,   -0.100677,    0.766791,    0.074390,    0.729708,   -0.047537,
    0.775551,    0.731713,    0.775551,    0.652431,    0.768421,    0.706509,    0.756597,    0.676337,    0.775551,    0.659483,    0.647673,    0.781896,   -0.099284,    0.767947,    0.074502,    0.729208,   -0.047929,
    0.779559,    0.509226,    0.779559,    0.650850,    0.795599,    0.574889,    0.805392,    0.613725,    0.779559,    0.660716,    0.659097,    0.781480,   -0.088467,    0.750534,    0.072812,    0.738751,   -0.043082,
    0.783567,    0.737271,    0.783567,    0.649256,    0.776084,    0.707871,    0.763411,    0.675571,    0.783567,    0.657068,    0.642842,    0.781623,   -0.099628,    0.776422,    0.075324,    0.729560,   -0.047658,
    0.787575,    0.501383,    0.787575,    0.647646,    0.811606,    0.569285,    0.818702,    0.608275,    0.787575,    0.658481,    0.654697,    0.781190,   -0.088163,    0.757722,    0.073510,    0.744642,   -0.038695,
    0.791583,    0.718145,    0.791583,    0.646017,    0.781058,    0.697626,    0.771277,    0.670117,    0.791583,    0.654964,    0.638681,    0.781311,   -0.098765,    0.782526,    0.075916,    0.732256,   -0.043122,
    0.795591,    0.614690,    0.795591,    0.644365,    0.802333,    0.613999,    0.803909,    0.628252,    0.795591,    0.654960,    0.642573,    0.781047,   -0.093747,    0.776553,    0.075337,    0.756011,   -0.028235,
    0.799599,    0.698118,    0.799599,    0.642689,    0.794227,    0.689601,    0.784318,    0.663673,    0.799599,    0.652914,    0.635353,    0.780999,   -0.097859,    0.788542,    0.076500,    0.736358,   -0.039138,
    0.803607,    0.533109,    0.803607,    0.640984,    0.810731,    0.578888,    0.818441,    0.611862,    0.803607,    0.653622,    0.643108,    0.780663,   -0.089834,    0.776654,    0.075346,    0.765700,   -0.015326,
    0.807615,    0.731174,    0.807615,    0.639248,    0.801266,    0.704257,    0.785983,    0.668311,    0.807615,    0.650318,    0.628580,    0.780738,   -0.099571,    0.799660,    0.077578,    0.739175,   -0.040495,
    0.811623,    0.518044,    0.811623,    0.637478,    0.821000,    0.567389,    0.827328,    0.605478,    0.811623,    0.651598,    0.641078,    0.780356,   -0.089149,    0.783147,    0.075976,    0.773422,   -0.006781,
    0.815631,    0.579513,    0.815631,    0.635670,    0.822409,    0.587979,    0.826973,    0.613301,    0.815631,    0.649830,    0.636877,    0.780276,   -0.092167,    0.793026,    0.076935,    0.775069,   -0.005204,
    0.819639,    0.550876,    0.819639,    0.633838,    0.824366,    0.582286,    0.829311,    0.610204,    0.819639,    0.649081,    0.638656,    0.780097,   -0.090789,    0.794244,    0.077053,    0.861698,   -0.112063,
    0.823647,    0.488100,    0.823647,    0.631998,    0.861086,    0.541815,    0.858330,    0.589692,    0.823647,    0.648732,    0.643283,    0.779882,   -0.087745,    0.792181,    0.076853,    0.862228,   -0.114109,
    0.827655,    0.633711,    0.827655,    0.630148,    0.837262,    0.628141,    0.832169,    0.627249,    0.827655,    0.646029,    0.633606,    0.860753,   -0.096223,    0.810146,    0.078596,    0.866388,   -0.117865,
    0.831663,    0.768328,    0.831663,    0.628286,    0.818293,    0.710033,    0.797403,    0.667375,    0.831663,    0.643444,    0.624375,    0.860954,   -0.105240,    0.827055,    0.080236,    0.863930,   -0.116519,
    0.835671,    0.834871,    0.835671,    0.626412,    0.788162,    0.737134,    0.766556,    0.683966,    0.835671,    0.641635,    0.620529,    0.860109,   -0.109392,    0.837421,    0.081242,    0.864006,   -0.116446,
    0.839679,    0.626955,    0.839679,    0.624523,    0.847204,    0.626478,    0.840112,    0.623762,    0.839679,    0.643006,    0.632700,    0.860267,   -0.095962,    0.821409,    0.079688,    0.868706,   -0.119743,
    0.843687,    0.706167,    0.843687,    0.622620,    0.831844,    0.686039,    0.815315,    0.653277,    0.843687,    0.641070,    0.629441,    0.859868,   -0.101036,    0.832993,    0.080812,    0.865128,   -0.119046,
    0.847695,    0.633037,    0.847695,    0.620699,    0.849316,    0.632065,    0.841182,    0.625799,    0.847695,    0.640919,    0.633212,    0.859812,   -0.096392,    0.829935,    0.080515,    0.869107,   -0.122257,
    0.851703,    0.652002,    0.851703,    0.618761,    0.852196,    0.639630,    0.841741,    0.628364,    0.851703,    0.639700,    0.631447,    0.859214,   -0.097439,    0.835728,    0.081077,    0.868211,   -0.124949,
    0.855711,    0.582328,    0.855711,    0.616804,    0.854931,    0.586787,    0.853450,    0.605637,    0.855711,    0.639543,    0.634504,    0.859085,   -0.092979,    0.833003,    0.080813,    0.865434,   -0.110215,
    0.859719,    0.622900,    0.859719,    0.614826,    0.859647,    0.624373,    0.849000,    0.620042,    0.859719,    0.638086,    0.632241,    0.858393,   -0.095327,    0.840873,    0.081577,    0.867396,   -0.120072,
    0.863727,    0.647873,    0.863727,    0.612827,    0.859301,    0.638825,    0.847079,    0.626382,    0.863727,    0.636820,    0.627585,    0.858137,   -0.096997,    0.847243,    0.082195,    0.866782,   -0.126255,
    0.867735,    0.556164,    0.867735,    0.610805,    0.868477,    0.575159,    0.863844,    0.598437,    0.867735,    0.636978,    0.630875,    0.857785,   -0.090785,    0.842400,    0.081725,    0.863685,   -0.111624,
    0.871743,    0.593794,    0.871743,    0.608758,    0.880297,    0.600725,    0.866926,    0.605704,    0.871743,    0.635577,    0.626840,    0.858502,   -0.093962,    0.849987,    0.082461,    0.861953,   -0.108852,
    0.875752,    0.592858,    0.875752,    0.606686,    0.880644,    0.600673,    0.867209,    0.605573,    0.875752,    0.634654,    0.625291,    0.858495,   -0.094004,    0.853868,    0.082837,    0.861180,   -0.109091,
    0.879760,    0.661169,    0.879760,    0.604592,    0.876685,    0.643800,    0.856791,    0.624977,    0.879760,    0.632877,    0.617750,    0.857298,   -0.097995,    0.864404,    0.083859,    0.863933,   -0.123515,
    0.883768,    0.507285,    0.883768,    0.602483,    0.897398,    0.529501,    0.880172,    0.579803,    0.883768,    0.633890,    0.624282,    0.858023,   -0.088388,    0.853585,    0.082810,    0.864355,   -0.116303,
    0.887776,    0.585941,    0.887776,    0.600357,    0.892220,    0.596761,    0.874312,    0.601586,    0.887776,    0.631994,    0.614762,    0.856693,   -0.093005,    0.865115,    0.083928,    0.860911,   -0.110928,
    0.891784,    0.740508,    0.891784,    0.598214,    0.857414,    0.686376,    0.833350,    0.647890,    0.891784,    0.629114,    0.601425,    0.877421,   -0.129548,    0.883941,    0.085755,    0.865549,   -0.118814,
    0.895792,    0.678142,    0.895792,    0.596055,    0.880960,    0.651237,    0.857664,    0.627337,    0.895792,    0.629013,    0.599350,    0.887227,   -0.137027,    0.881918,    0.085559,    0.865779,   -0.122781,
    0.899800,    0.690407,    0.899800,    0.593877,    0.880500,    0.655632,    0.856364,    0.629653,    0.899800,    0.627959,    0.594583,    0.954744,   -0.176207,    0.887067,    0.086058,    0.866061,   -0.121703,
    0.903808,    0.581868,    0.903808,    0.591683,    0.899661,    0.595093,    0.878533,    0.599648,    0.903808,    0.628506,    0.596328,    0.891773,   -0.126924,    0.880606,    0.085431,    0.863295,   -0.115017,
    0.907816,    0.603021,    0.907816,    0.589470,    0.901271,    0.606849,    0.878105,    0.603917,    0.907816,    0.627360,    0.591161,    0.954378,   -0.172300,    0.886610,    0.086014,    0.864383,   -0.118351,
    0.911824,    0.654934,    0.911824,    0.587238,    0.897284,    0.631942,    0.870967,    0.615791,    0.911824,    0.625800,    0.583924,    0.954346,   -0.174634,    0.895570,    0.086883,    0.968588,   -0.162045,
    0.915832,    0.696976,    0.915832,    0.584988,    0.887163,    0.651334,    0.860884,    0.626550,    0.915832,    0.624367,    0.577973,    0.954301,   -0.176507,    0.903581,    0.087660,    0.967515,   -0.170886,
    0.919840,    0.413413,    0.919840,    0.582719,    0.915159,    0.519177,    0.889096,    0.573115,    0.919840,    0.627424,    0.589913,    0.888577,   -0.082076,    0.880299,    0.085401,    0.969053,   -0.158501,
    0.923848,    0.461678,    0.923848,    0.580430,    0.914522,    0.522354,    0.888807,    0.574452,    0.923848,    0.625944,    0.582276,    0.953700,   -0.166001,    0.888908,    0.086237,    0.969055,   -0.160169,
    0.927856,    0.669028,    0.927856,    0.578122,    0.898104,    0.632785,    0.871301,    0.616055,    0.927856,    0.622206,    0.566845,    0.953927,   -0.175298,    0.912807,    0.088555,    0.966661,   -0.177642,
    0.931864,    0.539466,    0.931864,    0.575793,    0.929430,    0.547874,    0.895136,    0.579620,    0.931864,    0.623228,    0.570436,    0.953606,   -0.169558,    0.904325,    0.087732,    0.971637,   -0.148557,
    0.935872,    0.505211,    0.935872,    0.573444,    0.929291,    0.534263,    0.895667,    0.575508,    0.935872,    0.622922,    0.568934,    0.953441,   -0.168051,    0.905004,    0.087798,    0.970228,   -0.154567,
    0.939880,    0.455933,    0.939880,    0.571074,    0.921646,    0.524011,    0.892506,    0.573585,    0.939880,    0.622856,    0.569247,    0.953251,   -0.165872,    0.904238,    0.087724,    0.968614,   -0.164594,
    0.943888,    0.509168,    0.943888,    0.568680,    0.930058,    0.534631,    0.896046,    0.575499,    0.943888,    0.621291,    0.563115,    0.953232,   -0.168274,    0.913325,    0.088606,    0.970470,   -0.154318,
    0.947896,    0.438670,    0.947896,    0.566259,    0.922998,    0.522450,    0.893323,    0.572761,    0.947896,    0.621580,    0.566268,    0.953007,   -0.165157,    0.910520,    0.088333,    0.968185,   -0.167663,
    0.951904,    0.715423,    0.951904,    0.563812,    0.889416,    0.650981,    0.862583,    0.625910,    0.951904,    0.616589,    0.550316,    0.953359,   -0.177465,    0.941090,    0.091299,    0.966116,   -0.180389,
    0.955912,    0.543603,    0.955912,    0.561340,    0.936512,    0.548868,    0.898308,    0.579279,    0.955912,    0.618450,    0.559019,    0.952967,   -0.169860,    0.928547,    0.090082,    0.972044,   -0.146328,
    0.959920,    0.538011,    0.959920,    0.558844,    0.936916,    0.547877,    0.898574,    0.578865,    0.959920,    0.617776,    0.558728,    0.952850,   -0.169631,    0.931980,    0.090415,    0.971264,   -0.147610,
    0.963928,    0.586929,    0.963928,    0.556324,    0.930198,    0.579044,    0.893199,    0.589761,    0.963928,    0.616238,    0.555674,    0.952823,   -0.171818,    0.940652,    0.091257,    0.965064,   -0.188326,
    0.967936,    0.614092,    0.967936,    0.553782,    0.924524,    0.599033,    0.888684,    0.597653,    0.967936,    0.615036,    0.553824,    0.952760,   -0.173047,    0.947233,    0.091895,    0.962674,   -0.194388,
    0.971944,    0.609984,    0.971944,    0.551219,    0.924982,    0.598291,    0.889023,    0.597228,    0.971944,    0.614342,    0.553645,    0.952644,   -0.172886,    0.950809,    0.092242,    0.962216,   -0.194275,
    0.975952,    0.617398,    0.975952,    0.548635,    0.924956,    0.599591,    0.888911,    0.597721,    0.975952,    0.613462,    0.552911,    0.952547,   -0.173241,    0.955492,    0.092696,    0.962616,   -0.192376,
    0.979960,    0.478222,    0.979960,    0.546031,    0.933633,    0.530829,    0.898199,    0.573542,    0.979960,    0.615084,    0.560035,    0.952211,   -0.167061,    0.946087,    0.091784,    0.967500,   -0.169877,
    0.983968,    0.502028,    0.983968,    0.543409,    0.935862,    0.536387,    0.899155,    0.575009,    0.983968,    0.613964,    0.558605,    0.952140,   -0.168129,    0.952346,    0.092391,    0.967143,   -0.166454,
    0.987976,    0.584534,    0.987976,    0.540769,    0.934228,    0.579178,    0.894741,    0.588904,    0.987976,    0.611799,    0.553933,    0.952160,   -0.171835,    0.964246,    0.093546,    0.961300,   -0.187290,
    0.991984,    0.477962,    0.991984,    0.538113,    0.934561,    0.530753,    0.898741,    0.573324,    0.991984,    0.612986,    0.559796,    0.951879,   -0.167080,    0.957974,    0.092937,    0.966751,   -0.174341,
    0.995992,    0.516872,    0.995992,    0.535440,    0.939265,    0.543603,    0.900134,    0.576936,    0.995992,    0.611586,    0.557559,    0.951827,   -0.168827,    0.965684,    0.093685,    0.965478,   -0.171783,
    1.000000,    0.546296,    1.000000,    0.532752,    0.938613,    0.547896,    0.899575,    0.578528,    1.000000,    0.610343,    0.555813,    0.951757,   -0.170166,    0.972483,    0.094345,    0.963517,   -0.176788,
