vector_index,x,y_original,cluster_id,max_posterior,posterior_component_1,posterior_component_2,posterior_component_3,posterior_component_4,posterior_component_5,posterior_component_6,posterior_component_7,posterior_component_8,posterior_component_9
398,0.5911823647294587,-0.4834401348702757,9,0.9999999999999224,7.760606079019248e-14,0.0,0.0,2.014997624104109e-58,0.0,1.2372541817017273e-167,9.41883687968029e-103,0.0,0.9999999999999224
399,0.5951903807615229,-0.7144933014849685,9,0.9999819449388451,1.8055061154926645e-05,0.0,0.0,8.26109950545407e-63,0.0,3.588772675924724e-222,6.852146651219747e-75,0.0,0.9999819449388451
400,0.599198396793587,-0.5587838331157025,9,0.9999999998839858,1.1601425032575875e-10,0.0,0.0,8.585199346329113e-61,0.0,4.607690103344423e-185,1.9462280183537244e-89,0.0,0.9999999998839858
401,0.6032064128256511,-0.6989849370894714,9,0.9999946056754212,5.3943245788478615e-06,0.0,0.0,3.9498255130869885e-64,0.0,5.5718979940180065e-219,1.5867183970354808e-72,0.0,0.9999946056754212
402,0.6072144288577153,-0.6556271873327169,9,0.9999997006773682,2.993226317237576e-07,0.0,0.0,5.752240402482474e-64,0.0,1.4863116218909634e-208,7.353713673140349e-75,0.0,0.9999997006773682
403,0.6112224448897794,-0.6005741321332968,9,0.9999999905956669,9.404333012917303e-09,0.0,0.0,2.1173243238915661e-63,0.0,2.2163283687232202e-195,3.7775219265059006e-78,0.0,0.9999999905956669
404,0.6152304609218435,-0.6551098654691544,9,0.9999994898251364,5.101748635983604e-07,0.0,0.0,2.8372919096385615e-65,0.0,8.083678888861178e-209,1.1382439837130527e-70,0.0,0.9999994898251364
405,0.6192384769539077,-0.7491745194484106,9,0.9998271670649541,0.00017283293504584385,0.0,0.0,2.6706938363343496e-68,0.0,9.15962882301565e-233,6.4955650397689e-60,0.0,0.9998271670649541
406,0.6232464929859718,-0.6987715433050835,9,0.9999869513660353,1.304863396464818e-05,0.0,0.0,1.1394319777283518e-67,0.0,4.2976685606556086e-220,1.5552136942125887e-62,0.0,0.9999869513660353
407,0.6272545090180359,-0.8395748477636169,9,0.9823487551275212,0.017651244872478798,0.0,0.0,2.4313518435434716e-72,0.0,3.801209743646106e-257,1.6658426020778728e-48,0.0,0.9823487551275212
408,0.6312625250501,-0.6423545352151803,9,0.9999983943122602,1.6056877397562933e-06,0.0,0.0,3.027733474683132e-67,0.0,4.06174034697153e-206,2.5428890635029317e-63,0.0,0.9999983943122602
409,0.6352705410821642,-0.767656844341066,9,0.9990721191004883,0.0009278808995117159,0.0,0.0,1.1461523121164284e-71,0.0,1.8578007158597348e-238,5.134767740549671e-51,0.0,0.9990721191004883
410,0.6392785571142283,-0.6781319239709579,9,0.9999704676644079,2.953233559216509e-05,0.0,0.0,2.103814994462936e-69,0.0,2.7143464727431965e-215,3.12571638792769e-56,0.0,0.9999704676644079
411,0.6432865731462925,-0.8256334634401717,9,0.9861393326754918,0.0138606673245082,0.0,0.0,5.752001391798847e-75,0.0,2.1734458661466475e-254,4.045639116902003e-43,0.0,0.9861393326754918
412,0.6472945891783566,-0.8407951488316778,9,0.972381457155172,0.02761854284482798,0.0,0.0,3.251813762606238e-76,0.0,9.71347114068505e-259,2.051644919345599e-40,0.0,0.972381457155172
413,0.6513026052104207,-0.8749355214881864,9,0.9173522115908649,0.08264778840913506,0.0,0.0,3.2790572654229353e-78,0.0,1.9862469567491969e-268,1.5993714913439853e-36,0.0,0.9173522115908649
414,0.6553106212424848,-0.7580820968005707,9,0.9944248509359649,0.005575149064035081,0.0,0.0,2.226658310834884e-74,0.0,1.7207367372971402e-236,9.649830940133223e-43,0.0,0.9944248509359649
415,0.659318637274549,-0.8987807444238964,9,0.8172461498933855,0.18275385010661446,0.0,0.0,1.2275955196820725e-80,0.0,1.3548263615043581e-275,4.174653791027116e-32,0.0,0.8172461498933855
416,0.6633266533066131,-0.803774882264152,9,0.950356717325465,0.04964328267453494,0.0,0.0,2.5145284890735015e-77,0.0,4.680824828220102e-249,2.2960604044894102e-36,0.0,0.950356717325465
417,0.6673346693386772,-0.8987125536276341,9,0.7252780950109117,0.27472190498908833,0.0,0.0,4.490334611720512e-82,0.0,5.9162056255167776e-276,2.4831260752346554e-29,0.0,0.7252780950109117
418,0.6713426853707414,-1.038416750096557,1,0.5651311854905096,0.5651311854905096,0.0,0.0,3.2606366909624556e-89,0.0,1.7856644e-317,1.0970691697717054e-20,0.0,0.43486881450949044
419,0.6753507014028055,-0.937629863666772,9,0.5006688334711958,0.4993311665288041,0.0,0.0,2.5508414639335122e-85,0.0,1.1620604883237061e-287,1.1221569493933338e-24,0.0,0.5006688334711958
420,0.6793587174348696,-0.9974327779233711,1,0.588042225793134,0.588042225793134,0.0,0.0,6.429934814955256e-89,0.0,1.2676212857818547e-305,1.3726761623124875e-20,0.0,0.41195777420686597
421,0.6833667334669338,-0.9109185770689056,1,0.6794775682756721,0.6794775682756721,0.0,0.0,1.6300475804828798e-85,0.0,3.0711501355750434e-280,1.634019739494491e-23,0.0,0.3205224317243279
422,0.6873747494989979,-1.018810704118139,1,0.6626521805327045,0.6626521805327045,0.0,0.0,1.6262548587785667e-91,0.0,1.656468130574e-312,1.634766122271385e-17,0.0,0.3373478194672956
423,0.691382765531062,-0.8588616754915253,1,0.8937136530739594,0.8937136530739594,0.0,0.0,1.9205103642508878e-84,0.0,1.3458887741877558e-265,1.9631333374178487e-23,0.0,0.10628634692604057
424,0.6953907815631262,-0.948995721937317,1,0.8934578052162232,0.8934578052162232,0.0,0.0,1.0986197346372608e-89,0.0,4.053064195096669e-292,1.751742465930137e-18,0.0,0.10654219478377686
425,0.6993987975951903,-0.964090112002596,1,0.9235442597281411,0.9235442597281411,0.0,0.0,3.229584016350765e-91,0.0,7.849529270791377e-297,7.424646031106474e-17,0.0,0.07645574027185875
426,0.7034068136272544,-0.9049814676521436,1,0.9828887175131611,0.9828887175131611,0.0,0.0,4.075677004566983e-89,0.0,9.578411937386046e-280,3.0889506097005673e-18,0.0,0.01711128248683892
427,0.7074148296593186,-0.8873035163288745,1,0.9944512676986755,0.9944512676986755,0.0,0.0,4.806880238189597e-89,0.0,6.749064043016008e-275,6.484219805668984e-18,0.0,0.005548732301324461
428,0.7114228456913827,-0.9723756139315382,1,0.9856834704634372,0.9856834704634372,0.0,0.0,4.841354193153922e-94,0.0,4.617005561493545e-300,8.878367231337662e-14,0.0,0.014316529536474068
429,0.7154308617234468,-1.0381997629157178,1,0.955746503883453,0.955746503883453,0.0,0.0,4.9354960749924315e-98,0.0,5.491e-320,1.434966732315009e-10,0.0,0.044253495973050325
430,0.719438877755511,-1.123538078298095,1,0.657686922615195,0.657686922615195,0.0,0.0,5.11601757264175e-103,0.0,0.0,5.284465490119175e-07,0.0,0.342312548938256
431,0.7234468937875751,-1.0409987596975454,1,0.9852381001456725,0.9852381001456725,0.0,0.0,8.393992731160636e-100,0.0,2.49e-321,4.934437916165683e-09,0.0,0.014761894919889617
432,0.7274549098196392,-1.0393606789948289,1,0.9930008525772798,0.9930008525772798,0.0,0.0,1.5149184601981399e-100,0.0,4.31e-321,2.0504043292275634e-08,0.0,0.006999126918677004
433,0.7314629258517034,-0.9846602196579906,1,0.9996500332815126,0.9996500332815126,0.0,0.0,9.98934420438942e-99,0.0,4.914385512963118e-305,1.873043356027697e-09,0.0,0.0003499648454441041
434,0.7354709418837675,-1.0234478241573537,1,0.9992741274059385,0.9992741274059385,0.0,0.0,1.9833584337148936e-101,0.0,7.732468e-317,1.2570530125818277e-07,0.0,0.0007257468887603154
435,0.7394789579158316,-0.9427811788625136,1,0.9999927930981269,0.9999927930981269,0.0,0.0,2.6533631080974473e-98,0.0,2.8946769743952774e-293,2.819532062800779e-09,0.0,7.2040823410489225e-06
436,0.7434869739478958,-1.048201451015319,1,0.9995930400347904,0.9995930400347904,0.0,0.0,2.8623381048684565e-104,0.0,0.0,8.883169957356495e-06,0.0,0.0003980767952521985
437,0.7474949899799597,-1.0044394308856726,1,0.9999831741641408,0.9999831741641408,0.0,0.0,5.622830230185772e-103,0.0,5.74854799054e-312,2.230703876054327e-06,0.0,1.4595131983233685e-05
438,0.7515030060120238,-0.9052364134685792,1,0.9999999430917519,0.9999999430917519,0.0,0.0,7.261706096856882e-99,0.0,3.310750144720346e-283,3.413065565355529e-08,0.0,2.2777592523712123e-08
439,0.7555110220440879,-0.9720545360875692,1,0.9999950112892099,0.9999950112892099,0.0,0.0,5.013618074460169e-103,0.0,6.091881069368681e-303,4.771580643550917e-06,0.0,2.1713014668679844e-07
440,0.7595190380761521,-1.003014925576173,1,0.99992549388156,0.99992549388156,0.0,0.0,2.2460392308397553e-105,0.0,2.40593488146e-312,7.412724933357668e-05,0.0,3.7886910639460633e-07
441,0.7635270541082162,-1.0445458251672357,1,0.9985263833204796,0.9985263833204796,0.0,0.0,3.148307076178297e-108,0.0,0.0,0.001472022110107914,0.0,1.5945694125012224e-06
442,0.7675350701402803,-1.0445952628658617,1,0.9964834300661087,0.9964834300661087,0.0,0.0,4.650732451027353e-109,0.0,0.0,0.003516104029459245,0.0,4.6590443205952814e-07
443,0.7715430861723445,-1.0589019823380554,1,0.986103857883601,0.986103857883601,0.0,0.0,1.3811538712455325e-110,0.0,0.0,0.013895778521743896,0.0,3.635946550510627e-07
444,0.7755511022044086,-1.030421287621545,1,0.9903533387214623,0.9903533387214623,0.0,0.0,5.051000410869464e-110,0.0,1.5e-321,0.00964664986133751,0.0,1.1417200258746905e-08
445,0.7795591182364727,-0.9223492869014694,1,0.9994653082368111,0.9994653082368111,0.0,0.0,1.9522644400973756e-105,0.0,3.87500314840657e-290,0.0005346917624468569,0.0,7.419933539646362e-13
446,0.7835671342685369,-0.995592181814557,1,0.9870906790854443,0.9870906790854443,0.0,0.0,5.948018128421298e-110,0.0,8.95026938011e-312,0.012909320878212005,0.0,3.634367155333733e-11
447,0.787575150300601,-1.0802414285599125,1,0.7806823297086192,0.7806823297086192,0.0,0.0,4.815628451273449e-115,0.0,0.0,0.2193176630689179,0.0,7.222462912441052e-09
448,0.7915831663326651,-0.8246079388127566,1,0.9991142748990859,0.9991142748990859,0.0,0.0,8.534648855351921e-103,0.0,3.1604671722808843e-263,0.0008857251009141683,0.0,1.0260794308116122e-18
449,0.7955911823647293,-0.9336535331229064,1,0.9771695032843299,0.9771695032843299,0.0,0.0,2.729467313942327e-109,0.0,1.5086699489993372e-294,0.022830496715669155,0.0,9.326548880122101e-16
450,0.7995991983967934,-1.0643871725849503,1,0.6618025808049799,0.6618025808049799,0.0,0.0,7.777516729075901e-117,0.0,0.0,0.3381974191805338,0.0,1.448629446503754e-11
451,0.8036072144288575,-0.9791569576540944,1,0.8552665582491459,0.8552665582491459,0.0,0.0,2.6471506219722373e-113,0.0,2.2014290979846897e-308,0.1447334417508532,0.0,9.644438509512415e-16
452,0.8076152304609217,-0.9263169541922242,1,0.8782612466836485,0.8782612466836485,0.0,0.0,2.0586240916278452e-111,0.0,2.4675414728900896e-293,0.12173875331635153,0.0,8.482571653315389e-19
453,0.8116232464929858,-0.7896062642779824,1,0.9228140089447548,0.9228140089447548,0.0,0.0,5.472909927343632e-105,0.0,4.605149230251049e-255,0.07718599105524522,0.0,2.321396818418167e-25
454,0.8156312625250499,-1.0048211841608865,1,0.6399017475972629,0.6399017475972629,0.0,0.0,3.3718536053123614e-117,0.0,7.524357e-317,0.360098252402737,0.0,2.2981448901439274e-17
455,0.819639278557114,-0.8277064901838818,1,0.6864850476989282,0.6864850476989282,0.0,0.0,8.897410768628646e-109,0.0,2.1802560213577374e-266,0.3135149523010718,0.0,3.3622353953746067e-26
456,0.8236472945891782,-0.7828739823606135,1,0.5139637114390753,0.5139637114390753,0.0,0.0,2.726519351784183e-107,0.0,2.1188848027846992e-254,0.48603628856092473,0.0,1.851940254281825e-29
457,0.8276553106212423,-0.9336009266104722,1,0.5248002772094528,0.5248002772094528,0.0,0.0,4.178812194397081e-116,0.0,4.394955654900386e-297,0.4751997227905472,0.0,1.0926360947981436e-23
458,0.8316633266533064,-0.8934252025054725,7,0.5881303135520918,0.4118696864479083,0.0,0.0,6.321137068109941e-115,0.0,5.259147041169535e-286,0.5881303135520918,0.0,8.020128104772268e-27
459,0.8356713426853706,-0.9414918921159672,7,0.5196974524974204,0.4803025475025796,0.0,0.0,3.4118363298470715e-118,0.0,5.80526389216787e-300,0.5196974524974204,0.0,1.7572479053264691e-25
460,0.8396793587174347,-0.8616826052758243,7,0.7634194470434528,0.23658055295654723,0.0,0.0,4.136640487291467e-115,0.0,7.042838776600225e-278,0.7634194470434528,0.0,5.52216322305504e-31
461,0.8436873747494988,-0.834615355014193,7,0.8613806551539276,0.13861934484607236,0.0,0.0,1.0639618891368806e-114,0.0,7.621353607211148e-271,0.8613806551539276,0.0,7.637307115365185e-34
462,0.847695390781563,-0.7646711807741434,7,0.9706294143675508,0.029370585632449164,0.0,0.0,2.3265404534555767e-112,0.0,1.4664290039648038e-252,0.9706294143675508,0.0,1.94301330590332e-39
463,0.8517034068136271,-0.7154651404982086,7,0.9937570378574492,0.0062429621425508655,0.0,0.0,4.311264867880826e-111,0.0,3.0028363705896835e-240,0.9937570378574492,0.0,4.452399800933672e-44
464,0.8557114228456912,-0.8472551171796152,7,0.8704922837749743,0.12950771622502558,0.0,0.0,7.6061620842834605e-118,0.0,2.5843131082421474e-275,0.8704922837749743,0.0,4.024007233979834e-37
465,0.8597194388777554,-0.9290217123148612,1,0.6253821631017822,0.6253821631017822,0.0,0.0,2.397730545351117e-122,0.0,5.289887645490938e-298,0.37461783689821776,0.0,4.471524925995174e-33
466,0.8637274549098195,-0.7570742277468704,7,0.9916439279383183,0.008356072061681713,0.0,0.0,1.0673750034528875e-115,0.0,2.5180605722424275e-252,0.9916439279383183,0.0,3.4444673282766387e-46
467,0.8677354709418836,-0.7151515563362473,7,0.9984181692149727,0.0015818307850272088,0.0,0.0,7.225761045726345e-115,0.0,4.41763559770316e-242,0.9984181692149727,0.0,7.977962131256849e-51
468,0.8717434869739478,-0.7014726479649884,7,0.9992391536481806,0.000760846351819465,0.0,0.0,3.2967021953986432e-115,0.0,4.430229164266826e-239,0.9992391536481806,0.0,1.5757902150269953e-53
469,0.8757515030060119,-0.7298939308039024,7,0.9977573802541315,0.0022426197458684308,0.0,0.0,3.765062085132146e-117,0.0,1.5356253613584493e-246,0.9977573802541315,0.0,5.252606328883376e-53
470,0.879759519038076,-0.6756676178147268,7,0.9998222841312686,0.0001777158687314413,0.0,0.0,5.863431280569422e-116,0.0,1.5179070719823532e-233,0.9998222841312686,0.0,5.21055211464442e-59
471,0.8837675350701402,-0.5458651086688038,7,0.9999997840505238,2.159494762009542e-07,0.0,0.0,4.757252738623256e-112,0.0,2.84481801322399e-203,0.9999997840505238,0.0,1.9897825304255925e-71
472,0.8877755511022043,-0.6175918218721561,7,0.9999931229834712,6.8770165287870675e-06,0.0,0.0,1.3912456814195544e-115,0.0,1.7792180105771913e-220,0.9999931229834712,0.0,1.7534439161208566e-67
473,0.8917835671342684,-0.6586188759597407,7,0.9999392617295421,6.073827045794111e-05,0.0,0.0,7.950168910081913e-118,0.0,1.4849674952875325e-230,0.9999392617295421,0.0,8.685099601045044e-66
474,0.8957915831663326,-0.6489853490784869,7,0.9999643631824072,3.56368175928202e-05,0.0,0.0,2.7229163958155367e-118,0.0,1.2983299240774494e-228,0.9999643631824072,0.0,1.8656170117481327e-68
475,0.8997995991983967,-0.6023916527736216,7,0.9999979618964998,2.0381035001521707e-06,0.0,0.0,1.3804210627251937e-117,0.0,3.8206183054466986e-218,0.9999979618964998,0.0,1.3340483105520417e-74
476,0.9038076152304608,-0.4373248147740871,7,0.9999999999699835,3.0016565294733737e-11,0.0,0.0,3.47650204355931e-113,0.0,4.466352585917562e-182,0.9999999999699835,0.0,4.6787931040999176e-92
477,0.907815631262525,-0.5620282483606752,7,0.9999998697583293,1.3024167062612038e-07,0.0,0.0,5.995618039897625e-118,0.0,9.204436706867786e-210,0.9999998697583293,0.0,2.093134637185697e-82
478,0.9118236472945892,-0.5277008050886589,7,0.9999999894001467,1.0599853428375794e-08,0.0,0.0,9.518765935865664e-118,0.0,1.407008219045984e-202,0.9999999894001467,0.0,7.332443289908701e-88
479,0.9158316633266532,-0.5431217690383651,7,0.9999999666710778,3.332892213445191e-08,0.0,0.0,5.699630871010861e-119,0.0,2.575838661820622e-206,0.9999999666710778,0.0,2.0998544328918097e-88
480,0.9198396793587174,-0.3947174859499128,7,0.9999999999997599,2.401474392100629e-13,0.0,0.0,1.0574162043256336e-115,0.0,1.8289626869509704e-175,0.9999999999997599,0.0,6.755545922263154e-106
481,0.9238476953907816,-0.3036425790311401,7,0.9999999999999999,7.770585612726207e-17,0.0,0.0,3.965791522520529e-114,0.0,6.0531906065586085e-158,0.9999999999999999,0.0,6.660620291110758e-118
482,0.9278557114228456,-0.4018819364371669,7,0.9999999999997431,2.568594083130679e-13,0.0,0.0,1.1427826815662033e-117,0.0,6.155147194108373e-178,0.9999999999997431,0.0,4.8040851801470924e-110
483,0.9318637274549098,-0.4085328527803649,7,0.9999999999996003,3.9967367409958917e-13,0.0,0.0,1.140263413712568e-118,0.0,9.895646591911975e-180,0.9999999999996003,0.0,9.63008799879826e-112
484,0.935871743486974,-0.3891724905416585,7,0.9999999999999392,6.086126646946234e-14,0.0,0.0,4.976518625997645e-119,0.0,2.5259011837309604e-176,0.9999999999999392,0.0,2.3607883920516638e-116
485,0.939879759519038,-0.5595714304977739,7,0.9999993157755438,6.842244563305912e-07,0.0,0.0,2.2420688802412886e-123,0.0,2.445090325522732e-211,0.9999993157755438,0.0,7.82183755303837e-99
486,0.943887775551102,-0.2856926948946974,7,1.0,1.7584380025454263e-18,0.0,0.0,2.070651853997811e-118,0.0,1.5564286873734926e-157,1.0,0.0,1.8117859413825844e-133
487,0.9478957915831664,-0.310830350524829,7,1.0,1.8582700556512664e-17,0.0,0.0,8.55627045273743e-120,0.0,1.0549073275944247e-162,1.0,0.0,3.525704232759098e-133
488,0.9519038076152302,-0.2633512781896542,7,1.0,1.0289514308864813e-19,0.0,0.0,1.084804715249193e-119,0.0,1.617519481341663e-154,1.0,0.0,1.1978540629583449e-141
489,0.9559118236472944,-0.3304018597425905,7,0.9999999999999999,1.3634931163984492e-16,0.0,0.0,9.806766870503727e-122,0.0,3.441241409390473e-167,0.9999999999999999,0.0,5.0103248593025e-136
490,0.9599198396793585,-0.2799342445954215,7,1.0,4.917239244435051e-19,0.0,0.0,1.2511126457718908e-121,0.0,1.8977484587507554e-158,1.0,0.0,4.409714616157805e-145
491,0.9639278557114226,-0.2575944818822374,7,1.0,3.604554913845931e-20,0.0,0.0,4.8327922992002053e-122,0.0,6.09535735244637e-155,1.0,0.0,1.0311755921615545e-150
492,0.9679358717434868,-0.1183749382872031,7,1.0,1.8191133099956166e-27,0.0,0.0,1.1810489084097687e-120,0.0,4.591183629203303e-132,1.0,0.0,8.182845530136316e-172
493,0.9719438877755509,-0.2056709564704638,7,1.0,6.271047310963176e-23,0.0,0.0,7.859216948983369e-123,0.0,5.802458339468185e-147,1.0,0.0,2.8572661612433644e-163
494,0.975951903807615,0.0160884756347691,7,1.0,2.9236134599224365e-35,0.0,0.0,1.7471222384874366e-120,0.0,9.183863812157942e-113,1.0,0.0,3.107204690332732e-196
495,0.9799599198396792,-0.0911140813774106,7,1.0,2.0293398542408847e-29,0.0,0.0,5.9808227824525676e-123,0.0,1.3995893120936877e-129,1.0,0.0,5.293815562087673e-185
496,0.9839679358717432,-0.2026167732796683,7,1.0,4.5043903529580157e-23,0.0,0.0,4.953044212853416e-125,0.0,9.695496111449229e-148,1.0,0.0,2.051723142541495e-172
497,0.9879759519038074,-0.0857611774859741,7,1.0,6.151313009259787e-30,0.0,0.0,1.3972636388069848e-124,0.0,6.9322440222913885e-130,1.0,0.0,3.5907700708249686e-192
498,0.9919839679358716,-0.1024789328975435,7,1.0,5.529422897398312e-29,0.0,0.0,1.5318514664050214e-125,0.0,6.4340507765965005e-133,1.0,0.0,6.174090856846482e-193
499,0.9959919839679356,-0.2007310433057422,7,1.0,6.51794836454004e-23,0.0,0.0,5.236943351923393e-127,0.0,1.777742781282924e-148,1.0,0.0,2.1675541548097427e-181
500,1.0,0.1279576752091029,7,1.0,9.38773589788781e-44,0.0,0.0,3.240333641838462e-125,0.0,4.4071546945387674e-102,1.0,0.0,8.701131765402382e-234
