vector_index,x,y_original,cluster_id,max_posterior,posterior_component_1,posterior_component_2,posterior_component_3,posterior_component_4,posterior_component_5,posterior_component_6,posterior_component_7,posterior_component_8,posterior_component_9,posterior_component_10,posterior_component_11
389,0.5551102204408815,3.052260087297189,5,0.8908240340384513,1.298180059144276e-93,0.0,0.0,0.1091759659615488,0.8908240340384513,0.0,0.0,4.726764136232617e-43,0.0,0.0,5.692518466533222e-29
390,0.5591182364729457,3.062235221051996,5,0.7884478724668498,6.823584340503411e-93,4.8868738981e-313,0.0,0.21155212753315034,0.7884478724668498,0.0,0.0,8.691224278459575e-36,0.0,0.0,1.3080700219714034e-27
391,0.5631262525050098,3.052537323392504,5,0.7458974277773787,3.793727391687773e-84,3.081410259297998e-271,0.0,0.25410257222262134,0.7458974277773787,0.0,0.0,3.370096187440729e-24,0.0,0.0,3.383990993508062e-21
392,0.5671342685370739,3.092842178018742,5,0.6936677175950225,2.6194274978209972e-95,1.1277771978639351e-268,0.0,0.3063322824049775,0.6936677175950225,0.0,0.0,1.5120169972591405e-25,0.0,0.0,2.5393409581821982e-27
393,0.5711422845691381,3.1324403923437685,5,0.576370956956408,1.2693828872934333e-106,2.3060025818811384e-265,0.0,0.42362904304359217,0.576370956956408,0.0,0.0,1.58756147886636e-26,0.0,0.0,8.548007888602799e-34
394,0.5751503006012022,3.1576290968924927,4,0.5006672705167089,3.4848766598534736e-112,1.2556596749057095e-251,0.0,0.5006672705167089,0.4993327294832908,0.0,0.0,3.7328837439479476e-24,0.0,0.0,1.594120498713957e-36
395,0.5791583166332663,3.224018809252491,4,0.8700467340737253,2.9444813447913767e-136,5.861654512460872e-267,0.0,0.8700467340737253,0.12995326592627474,0.0,0.0,8.162359515067686e-31,0.0,0.0,1.5944070742485237e-52
396,0.5831663326653305,3.1824783947536326,5,0.7166113992379783,4.147068015110035e-112,3.5945477664618642e-208,0.0,0.28338860076201444,0.7166113992379783,0.0,0.0,7.295701398924691e-15,0.0,0.0,2.7401743388587226e-34
397,0.5871743486973946,3.246146404392389,4,0.8548804296900058,6.901094219406552e-136,3.424525429173859e-221,0.0,0.8548804296900058,0.14511957030999414,0.0,0.0,2.9629534356338455e-20,0.0,0.0,8.026611959238786e-50
398,0.5911823647294587,3.2918612859221783,4,0.9756770334594339,2.8639070718768457e-152,5.322346523468319e-222,0.0,0.9756770334594339,0.024322966540566086,0.0,0.0,3.6606057526043354e-22,0.0,0.0,1.0050050937318226e-60
399,0.5951903807615229,3.3337620346481454,4,0.996513397637169,2.012489881089338e-167,4.302900682855188e-220,0.0,0.996513397637169,0.003486602362831035,0.0,0.0,3.4552369016148825e-23,0.0,0.0,5.2301497134521004e-71
400,0.599198396793587,3.3067104060515247,4,0.8343916965137219,1.5529774897929786e-147,1.0156839400549495e-175,0.0,0.8343916965137219,0.16560830348143785,0.0,0.0,4.840191061406969e-12,0.0,0.0,1.9716132032088917e-54
401,0.6032064128256511,3.3513052577213114,4,0.9825962132778483,2.054655746735715e-164,4.0414920513678465e-176,0.0,0.9825962132778483,0.01740378672201435,0.0,0.0,1.3744628080218293e-13,0.0,0.0,9.334303366771231e-66
402,0.6072144288577153,3.3797649036102504,4,0.9926860794453936,3.699920795247983e-173,6.3555424165471885e-167,0.0,0.9926860794453936,0.007313920552860083,0.0,0.0,1.7462960632289518e-12,0.0,0.0,5.212794672402495e-71
403,0.6112224448897794,3.399388800612736,4,0.9911195558820176,3.5853312402169214e-177,5.17067451795355e-153,0.0,0.9911195558820176,0.00888044374113824,0.0,0.0,3.7684401012879915e-10,0.0,0.0,1.4245913514591346e-72
404,0.6152304609218435,3.4208299151645774,4,0.990458267618643,3.293543691816412e-182,1.2076168366464334e-140,0.0,0.990458267618643,0.009541704214406069,0.0,0.0,2.8166951169197843e-08,0.0,0.0,6.625064780540018e-75
405,0.6192384769539077,3.4590739198754883,4,0.9991308656656646,3.5144537027894773e-197,1.2759369968913634e-137,0.0,0.9991308656656646,0.0008691235098137694,0.0,0.0,1.0824521699425464e-08,0.0,0.0,4.120547018510504e-85
406,0.6232464929859718,3.427478793094469,5,0.840174178667086,2.8602080325094997e-171,7.304945320444428e-100,0.0,0.10573406121578174,0.840174178667086,0.0,0.0,0.05409176011713228,0.0,0.0,2.565393990557146e-63
407,0.6272545090180359,3.5197579015059977,4,0.999951268912373,7.541118504363237e-219,1.6282627753804422e-123,0.0,0.999951268912373,4.8536693745317016e-05,0.0,0.0,1.9439388154609088e-07,0.0,0.0,3.928969328059547e-99
408,0.6312625250501,3.5368581596127164,4,0.9998757100808531,8.977904220689469e-222,1.9179625392476655e-110,0.0,0.9998757100808531,0.0001076801579212708,0.0,0.0,1.660976122574158e-05,0.0,0.0,1.1371107383758726e-99
409,0.6352705410821642,3.558330299580515,4,0.9995637656941546,2.051802329050316e-227,5.162194980642768e-100,0.0,0.9995637656941546,0.00012424793796940513,0.0,0.0,0.0003119863678758552,0.0,0.0,2.0935191755520507e-102
410,0.6392785571142283,3.632391171355149,4,0.9999998316517957,1.7813873214836914e-267,3.242121439203189e-113,0.0,0.9999998316517957,4.2982846224879956e-09,0.0,0.0,1.6404991965775958e-07,0.0,0.0,4.0361063810247306e-134
411,0.6432865731462925,3.606860153454538,4,0.9870578812217734,1.5079200398889725e-242,5.481547217834398e-83,0.0,0.9870578812217734,6.276840476749278e-05,0.0,0.0,0.012879350373459058,0.0,0.0,5.523758507992795e-111
412,0.6472945891783566,3.641434854249423,4,0.9873413575831415,2.4222257188991168e-257,3.0603604170328853e-79,0.0,0.9873413575831415,4.394452010000801e-06,0.0,0.0,0.01265424796484849,0.0,0.0,2.6345453529013283e-121
413,0.6513026052104207,3.718699486380221,4,0.9999488003103206,4.3526382293506456e-302,4.4543306555193395e-92,0.0,0.9999488003103206,1.502479401910097e-11,0.0,0.0,5.119967465455544e-05,0.0,0.0,1.2522867829653622e-157
414,0.6553106212424848,3.691835634012493,4,0.888785435541126,8.519646136377412e-275,6.09456766232734e-65,0.0,0.888785435541126,1.146483744665867e-06,0.0,8.279513386257048e-306,0.11121341797512936,0.0,0.0,8.475040467320479e-132
415,0.659318637274549,3.727321290244977,4,0.8934952198350151,3.686240949547226e-291,6.112407535489844e-62,0.0,0.8934952198350151,4.320170438117701e-08,0.0,1.3519704814549744e-294,0.10650473696328061,0.0,0.0,1.4493512305132556e-143
416,0.6633266533066131,3.765470037115272,4,0.8987043772142076,6.9246070572895e-310,7.804831050865656e-60,0.0,0.8987043772142076,6.604608161509764e-10,0.0,5.0878746470741225e-285,0.10129562212533162,0.0,0.0,1.7885323852437033e-157
417,0.6673346693386772,3.815554332093183,4,0.9289509712266028,0.0,2.0137348536983626e-61,0.0,0.9289509712266028,3.2637886478759744e-13,0.0,6.988129597562927e-282,0.0710490287730709,0.0,0.0,8.424386539389142e-180
418,0.6713426853707414,3.833468885511122,4,0.7840081443056938,0.0,6.5069135150519315e-53,0.0,0.7840081443056938,6.705399229244994e-13,0.0,1.0774036911515134e-261,0.21599185569363563,0.0,0.0,2.5138165046306247e-181
419,0.6753507014028055,3.834279581926382,4,0.6437208495668867,0.0,3.5589375956139475e-40,0.0,0.6437208495668867,2.633272715347833e-10,0.0,2.2690789871524733e-233,0.356279150169786,0.0,0.0,4.975880376153612e-171
420,0.6793587174348696,3.880556012060453,4,0.562329348505423,0.0,1.0049120602571183e-40,0.0,0.562329348505423,1.5545340453132365e-13,0.0,5.4911199961837965e-229,0.4376706514944215,0.0,0.0,5.384115086568842e-192
421,0.6833667334669338,3.910369626355205,8,0.5080024315143419,0.0,8.418930313803417e-37,0.0,0.49199756848564685,1.1311939287131082e-14,0.0,1.9103542843226125e-216,0.5080024315143419,0.0,0.0,6.57994056231647e-202
422,0.6873747494989979,3.95254167541568,8,0.7201553335912142,0.0,4.016336626539434e-36,0.0,0.2798446664087858,8.991131935419647e-18,0.0,4.193285032523746e-210,0.7201553335912142,0.0,0.0,2.2371876348725167e-221
423,0.691382765531062,3.9944264289550064,8,0.9026334569688798,0.0,2.3091119141665452e-35,0.0,0.09736654303112015,3.597596084443259e-21,0.0,1.0549787986926298e-203,0.9026334569688798,0.0,0.0,1.592536547086579e-241
424,0.6953907815631262,4.026353253407682,8,0.9537263809651946,0.0,2.7256983916386546e-32,0.0,0.046273619034805376,4.128908756930606e-23,0.0,6.223162512465415e-193,0.9537263809651946,0.0,0.0,1.8343723849995154e-254
425,0.6993987975951903,4.014806670103106,4,0.7608794108693534,0.0,5.0801346357053463e-20,0.0,0.7608794108693534,6.351615876910044e-17,0.0,3.196847435401829e-163,0.23912058913064652,0.0,0.0,5.6705713452408834e-232
426,0.7034068136272544,4.10420375414766,8,0.9984286346063325,0.0,1.3267799753101598e-29,0.0,0.0015713653936674896,3.9484949865568435e-30,0.0,2.808313489479866e-178,0.9984286346063325,0.0,0.0,1.8399757257456228e-293
427,0.7074148296593186,4.120836697502244,8,0.9955474173823375,0.0,1.0948791471507541e-23,0.0,0.0044525826176624326,3.9762910912293497e-29,0.0,7.545014990481909e-162,0.9955474173823375,0.0,0.0,3.977809804352591e-294
428,0.7114228456913827,4.176600816207144,8,0.9999612621161448,0.0,6.868450436423872e-26,0.0,3.873788385528394e-05,7.430733175815276e-37,0.0,5.916145888415952e-162,0.9999612621161448,0.0,0.0,0.0
429,0.7154308617234468,4.191185593468687,8,0.9997795234872593,0.0,4.399869790437014e-20,0.0,0.00022047651274084186,2.9243338006125274e-35,0.0,1.4023504054527753e-145,0.9997795234872593,0.0,0.0,0.0
430,0.719438877755511,4.23798828037817,8,0.9999961477658741,0.0,1.8133427218219957e-20,0.0,3.8522341259680606e-06,1.658268508437777e-41,0.0,3.0273391048465848e-142,0.9999961477658741,0.0,0.0,0.0
431,0.7234468937875751,4.259223827292959,8,0.9999901328881232,0.0,2.1247254116154107e-16,0.0,9.867111876545162e-06,2.2597100162809105e-41,0.0,2.6120701699964266e-129,0.9999901328881232,0.0,0.0,0.0
432,0.7274549098196392,4.31102162188299,8,0.9999999731161234,0.0,1.5662300593741085e-17,0.0,2.6883876509020788e-08,1.5441161776704794e-49,0.0,5.798263694457853e-128,0.9999999731161234,0.0,0.0,0.0
433,0.7314629258517034,4.329021588891008,8,0.9999998182136888,0.0,2.227267534035043e-13,0.0,1.8178608834204147e-07,1.7436046594450456e-48,0.0,1.220468212914581e-114,0.9999998182136888,0.0,0.0,0.0
434,0.7354709418837675,4.3513752399214525,8,0.9999993533623724,0.0,3.2912906492407563e-10,0.0,6.463084986636869e-07,1.940618981778567e-48,0.0,2.7549776500476553e-103,0.9999993533623724,0.0,0.0,0.0
435,0.7394789579158316,4.433818940589352,8,0.9999999999999141,0.0,3.394577896211384e-15,0.0,8.249074072823249e-14,5.6603969225741864e-67,0.0,4.521423994246687e-112,0.9999999999999141,0.0,0.0,0.0
436,0.7434869739478958,4.441469673963875,8,0.9999999997788036,0.0,2.069498504522506e-10,0.0,1.4246699827458468e-11,9.791187926402054e-63,0.0,8.980502570917569e-97,0.9999999997788036,0.0,0.0,0.0
437,0.7474949899799597,4.470766758760782,8,0.9999999857655723,0.0,1.4228843484999494e-08,0.0,5.584416469464113e-12,3.829082604180274e-65,0.0,1.2005184133464981e-88,0.9999999857655723,0.0,0.0,0.0
438,0.7515030060120238,4.469655262059003,8,0.9989264885175391,0.0,0.001073397935583436,0.0,1.1354687747960769e-07,8.459975104812093e-57,0.0,1.7693239951850323e-71,0.9989264885175391,0.0,0.0,0.0
439,0.7555110220440879,4.50559352547065,8,0.9962351685311093,0.0,0.003764823776795814,0.0,7.692094875706638e-09,2.807753465931231e-61,0.0,2.5904688602491e-66,0.9962351685311093,0.0,0.0,0.0
440,0.7595190380761521,4.573683486988898,8,0.9999809818988695,0.0,1.9018101128671792e-05,0.0,1.5670552109000372e-15,5.271506595842491e-78,0.0,1.9035911049321502e-70,0.9999809818988695,0.0,0.0,0.0
441,0.7635270541082162,4.607502616348349,8,0.999852371578865,0.0,0.00014762842113487842,0.0,9.828705442953773e-17,2.3097302143258939e-82,0.0,9.970569136301653e-65,0.999852371578865,0.0,0.0,0.0
442,0.7675350701402803,4.629368633945775,8,0.9944502631992788,0.0,0.005549736800720377,0.0,8.784402042683937e-16,4.214675189030363e-82,0.0,3.248798725555341e-56,0.9944502631992788,0.0,0.0,0.0
443,0.7715430861723445,4.6818278911946845,8,0.9981408099100066,0.0,0.0018591900899934323,0.0,1.5109145994754686e-20,3.821045431106078e-94,0.0,1.2645326635671296e-55,0.9981408099100066,0.0,0.0,0.0
444,0.7755511022044086,4.748438587286137,8,0.9996736578233575,0.0,0.00032634217664251,0.0,2.347215049260462e-28,1.9832080138097805e-112,0.0,1.3508816838109494e-57,0.9996736578233575,0.0,0.0,0.0
445,0.7795591182364727,4.768534989087708,8,0.9937855439757641,0.0,0.0062144560242359355,0.0,2.8037221982628378e-27,5.929386819123905e-112,0.0,9.787247839814178e-50,0.9937855439757641,0.0,0.0,0.0
446,0.7835671342685369,4.770073178878993,8,0.8473803384403448,0.0,0.15261966155965523,0.0,4.54433272729326e-22,4.2617477821883417e-103,0.0,1.4561208168051465e-38,0.8473803384403448,0.0,0.0,0.0
447,0.787575150300601,4.829237559503488,8,0.9042456452986238,0.0,0.09575435470137607,0.0,4.244131293342054e-29,1.654031865517403e-119,0.0,3.0388832002875805e-39,0.9042456452986238,0.0,0.0,0.0
448,0.7915831663326651,4.854253249575331,8,0.789057273283355,0.0,0.2109427267166449,0.0,8.436688674094399e-29,6.584527896509331e-121,0.0,1.4409281348661032e-33,0.789057273283355,0.0,0.0,0.0
449,0.7955911823647293,4.90179637881179,8,0.7021536764680102,0.0,0.29784632353198975,0.0,9.636012653738862e-34,7.411326660226486e-133,0.0,5.149802199478487e-32,0.7021536764680102,0.0,0.0,0.0
450,0.7995991983967934,4.940791335313866,8,0.566837999612488,0.0,0.43316200038751196,0.0,6.8823877943672734e-37,3.897949086700946e-141,0.0,4.056088650192724e-29,0.566837999612488,0.0,0.0,0.0
451,0.8036072144288575,4.97934202100859,2,0.5719798601484792,0.0,0.5719798601484792,0.0,4.469624886265955e-40,1.8589846064954824e-149,0.0,2.605492549728072e-26,0.42802013985152076,0.0,0.0,0.0
452,0.8076152304609217,5.003944081246493,8,0.5631965621999416,0.0,0.4368034378000584,0.0,1.5985686997537084e-39,9.762685677465924e-151,0.0,1.0504736192612264e-21,0.5631965621999416,0.0,0.0,0.0
453,0.8116232464929858,5.066968703114361,2,0.9197461505029904,0.0,0.9197461505029904,0.0,4.504060243768787e-50,1.2721249986999445e-172,0.0,1.3066328861030376e-22,0.08025384949700957,0.0,0.0,0.0
454,0.8156312625250499,5.099110404907228,2,0.9120208139830038,0.0,0.9120208139830038,0.0,8.733070103054737e-52,3.1740431438664384e-178,0.0,2.3977903352428777e-19,0.08797918601699622,0.0,0.0,0.0
455,0.819639278557114,5.092862719323414,8,0.9710662775618071,0.0,0.028933722432591045,0.0,1.2712878990605268e-41,3.2769872297656423e-162,0.0,5.601920284192546e-12,0.9710662775618071,0.0,0.0,0.0
456,0.8236472945891782,5.233971286512166,2,0.9999992792440076,0.0,0.9999992792440076,0.0,1.912070152331432e-80,1.3076469090843111e-232,0.0,6.854475250092991e-22,7.207559924873182e-07,0.0,0.0,0.0
457,0.8276553106212423,5.256481073534306,2,0.9999963288284103,0.0,0.9999963288284103,0.0,2.3164995974238246e-79,1.8685494911213202e-233,0.0,5.606558180406069e-18,3.6711715896924573e-06,0.0,0.0,0.0
458,0.8316633266533064,5.269309867459665,2,0.9996614809891033,0.0,0.9996614809891033,0.0,5.699299993088993e-74,1.8187709915929353e-227,0.0,4.598259867231905e-13,0.00033851901043694044,0.0,0.0,0.0
459,0.8356713426853706,5.31968153870669,2,0.999992545285686,0.0,0.999992545285686,0.0,2.1470405641769314e-83,5.189449101789427e-246,0.0,1.4400997508629577e-12,7.454712873782825e-06,0.0,0.0,0.0
460,0.8396793587174347,5.33868314971786,2,0.999451983991719,0.0,0.999451983991719,0.0,9.489473491029192e-80,2.2502900820911607e-243,0.0,1.091430558607288e-08,0.0005480050939755095,0.0,0.0,0.0
461,0.8436873747494988,5.439186327287767,2,0.999999999997782,0.0,0.999999999997782,0.0,2.851287934834172e-112,1.6493829025900587e-298,0.0,4.707760509162111e-13,1.7471552724637947e-12,0.0,0.0,0.0
462,0.847695390781563,5.4867206038657965,2,0.9999999999953095,0.0,0.9999999999953095,0.0,2.924704326540134e-122,2.246791e-317,0.0,4.679724319609231e-12,1.07077217538131e-14,0.0,0.0,0.0
463,0.8517034068136271,5.495761787320177,2,0.999999969500065,0.0,0.999999969500065,0.0,5.920242994665186e-114,7.768538506939628e-308,0.0,3.044758404033594e-08,5.2350984043608857e-11,0.0,0.0,0.0
464,0.8557114228456912,5.557304548842536,2,0.9999999859142946,0.0,0.9999999859142946,0.0,3.643662603676933e-131,0.0,0.0,1.4085703508103444e-08,1.7183008274019523e-15,0.0,0.0,0.0
465,0.8597194388777554,5.584901475711242,2,0.9999984264646423,0.0,0.9999984264646423,0.0,1.3541641599133138e-131,0.0,0.0,1.5735353368692099e-06,2.0850886973352877e-14,0.0,0.0,0.0
466,0.8637274549098195,5.599581679911866,2,0.9988832172024541,0.0,0.9988832172024541,0.0,8.568689189424777e-125,0.0,0.0,0.0011167826978175134,9.972849128771211e-11,0.0,0.0,0.0
467,0.8677354709418836,5.66336170070841,2,0.9997951290528369,0.0,0.9997951290528369,0.0,1.4527391544120004e-144,0.0,0.0,0.00020487094716279135,3.7335344496925076e-16,0.0,0.0,0.0
468,0.8717434869739478,5.719883147352216,2,0.9998034128758234,0.0,0.9998034128758234,0.0,3.6379756082586755e-161,0.0,0.0,0.00019658712417652377,1.1875849265619893e-20,0.0,0.0,0.0
469,0.8757515030060119,5.754167427209012,2,0.9976956829944591,0.0,0.9976956829944591,0.0,2.3567441810144945e-165,0.0,0.0,0.0023043170055410613,1.2797011719173671e-20,0.0,0.0,0.0
470,0.879759519038076,5.805269439953879,2,0.9959519229675753,0.0,0.9959519229675753,0.0,9.699154932281825e-180,0.0,0.0,0.004048077032424707,2.2352253120678685e-24,0.0,0.0,0.0
471,0.8837675350701402,5.8545719491326365,2,0.9910236420740562,0.0,0.9910236420740562,0.0,1.5139194072746933e-193,0.0,0.0,0.008976357925943871,5.765563932994877e-28,0.0,0.0,0.0
472,0.8877755511022043,5.901916120465111,2,0.9775094677455175,0.0,0.9775094677455175,0.0,1.4041907066725636e-206,0.0,0.0,0.02249053225448255,2.7803277354207614e-31,0.0,0.0,0.0
473,0.8917835671342684,5.952091954410096,2,0.9497919992966163,0.0,0.9497919992966163,0.0,6.597496134167423e-222,0.0,0.0,0.050208000703383875,1.5244137184838705e-35,0.0,0.0,0.0
474,0.8957915831663326,5.977730174542382,2,0.8413145052341964,0.0,0.8413145052341964,0.0,4.0300599513940414e-221,0.0,0.0,0.15868549476580363,2.8464358664801417e-33,0.0,0.0,0.0
475,0.8997995991983967,6.032882918876411,2,0.7724059244723454,0.0,0.7724059244723454,0.0,1.54126710890668e-240,0.0,0.0,0.22759407552765468,3.432462481318552e-39,0.0,0.0,0.0
476,0.9038076152304608,6.070201099647659,2,0.6780115784886214,0.0,0.6780115784886214,0.0,6.3464108996383665e-248,0.0,0.0,0.32198842151137863,3.7987004622646284e-40,0.0,0.0,0.0
477,0.907815631262525,6.164510343536487,7,0.8854237739886005,0.0,0.11457622601139943,0.0,8.184695561921352e-298,0.0,0.0,0.8854237739886005,1.2310512779929235e-59,0.0,0.0,0.0
478,0.9118236472945892,6.152297198299664,2,0.6174692364575174,0.0,0.6174692364575174,0.0,2.1139757636007008e-268,0.0,0.0,0.3825307635424825,2.9293151509938487e-44,0.0,0.0,0.0
479,0.9158316633266532,6.267336083515676,7,0.9956469863796854,0.0,0.004353013620314609,0.0,0.0,0.0,0.0,0.9956469863796854,2.1416265716051457e-73,0.0,0.0,0.0
480,0.9198396793587174,6.322246642509754,7,0.9996116380156491,0.0,0.0003883619843508651,0.0,0.0,0.0,0.0,0.9996116380156491,2.8513256332681224e-82,0.0,0.0,0.0
481,0.9238476953907816,6.33913588840785,7,0.9904547605229098,0.0,0.009545239477090104,0.0,0.0,0.0,0.0,0.9904547605229098,3.3874332137831535e-75,0.0,0.0,0.0
482,0.9278557114228456,6.34418432689729,2,0.5156937954663025,0.0,0.5156937954663025,0.0,0.0,0.0,0.0,0.4843062045336975,4.6827526305646107e-63,0.0,0.0,0.0
483,0.9318637274549098,6.440499430298726,7,0.9994121786263439,0.0,0.0005878213736562292,0.0,0.0,0.0,0.0,0.9994121786263439,1.2314236969262505e-89,0.0,0.0,0.0
484,0.935871743486974,6.498334843438971,7,0.9999716356450453,0.0,2.836435495454795e-05,0.0,0.0,0.0,0.0,0.9999716356450453,8.290989604301615e-101,0.0,0.0,0.0
485,0.939879759519038,6.531717094122322,7,0.9997824972646941,0.0,0.00021750273530581987,0.0,0.0,0.0,0.0,0.9997824972646941,3.5342808067560657e-100,0.0,0.0,0.0
486,0.943887775551102,6.594356230554185,7,0.9999974300031942,0.0,2.569996805818832e-06,0.0,0.0,0.0,0.0,0.9999974300031942,1.5151256975865836e-114,0.0,0.0,0.0
487,0.9478957915831664,6.688420438746941,7,0.9999999999989582,0.0,1.0417274217532504e-12,0.0,0.0,0.0,0.0,0.9999999999989582,9.319603667980271e-148,0.0,0.0,0.0
488,0.9519038076152302,6.724698826431969,7,0.9999999999935851,0.0,6.415035596513635e-12,0.0,0.0,0.0,0.0,0.9999999999935851,4.958644191167541e-149,0.0,0.0,0.0
489,0.9559118236472944,6.7469240045286165,7,0.9999999948750204,0.0,5.124979506551737e-09,0.0,0.0,0.0,0.0,0.9999999948750204,1.1457728886638289e-141,0.0,0.0,0.0
490,0.9599198396793585,6.787913033116747,7,0.9999999861713734,0.0,1.3828626651445869e-08,0.0,0.0,0.0,0.0,0.9999999861713734,2.921982743890414e-145,0.0,0.0,0.0
491,0.9639278557114226,6.868212624693665,7,0.9999999999999685,0.0,3.1536227060376575e-14,0.0,0.0,0.0,0.0,0.9999999999999685,5.707230230247948e-174,0.0,0.0,0.0
492,0.9679358717434868,6.925813541782342,7,1.0,0.0,1.0281275088609664e-16,0.0,0.0,0.0,0.0,1.0,2.9576683087733633e-189,0.0,0.0,0.0
493,0.9719438877755509,6.995781674553649,7,1.0,0.0,8.069903810373609e-22,0.0,0.0,0.0,0.0,1.0,5.943087387051445e-214,0.0,0.0,0.0
494,0.975951903807615,7.031375261047007,7,1.0,0.0,2.4431952362640386e-20,0.0,0.0,0.0,0.0,1.0,1.0302413075569898e-214,0.0,0.0,0.0
495,0.9799599198396792,7.108987995138368,7,1.0,0.0,1.1086702952034865e-27,0.0,0.0,0.0,0.0,1.0,7.854365981471461e-247,0.0,0.0,0.0
496,0.9839679358717432,7.194593638468338,7,1.0,0.0,6.397432677632358e-38,0.0,0.0,0.0,0.0,1.0,2.4382634681666272e-287,0.0,0.0,0.0
497,0.9879759519038074,7.2297929490282975,7,1.0,0.0,3.737045015223527e-36,0.0,0.0,0.0,0.0,1.0,2.8595128766844153e-288,0.0,0.0,0.0
498,0.9919839679358716,7.270577046940904,7,1.0,0.0,1.1245624495957344e-35,0.0,0.0,0.0,0.0,1.0,1.2079837007328117e-293,0.0,0.0,0.0
499,0.9959919839679356,7.326398944274242,7,1.0,0.0,4.322136632690501e-39,0.0,0.0,0.0,0.0,1.0,7.797037034063e-312,0.0,0.0,0.0
500,1.0,7.381922636247053,7,1.0,0.0,1.4005572687992957e-42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
